Time_in_sec,Latitude,Longitude,Altitude,Nbsat_max_qualitysignal,Nbsat_locked,valid_data
1322936493.36056185,-0.00001277,0.00003469,-88033.48437500,0,0,0
1322936689.62155128,-0.00001170,0.00003578,-98154.11718750,0,0,0
1322936689.66959643,-0.00001170,0.00003578,-98157.29687500,0,0,0
1322936689.71098924,-0.00001169,0.00003575,-98159.93750000,0,0,0
1322936689.76052094,-0.00001169,0.00003575,-98162.05468750,0,0,0
1322936689.82157755,-0.00001170,0.00003578,-98164.70312500,0,0,0
1322936689.86160183,-0.00001170,0.00003578,-98167.87500000,0,0,0
1322936689.92053699,-0.00001170,0.00003578,-98169.99218750,0,0,0
1322936689.96930861,-0.00001170,0.00003578,-98173.17187500,0,0,0
1322936690.00954461,-0.00001169,0.00003575,-98175.81250000,0,0,0
1322936690.06162024,-0.00001169,0.00003575,-98177.92968750,0,0,0
1322936690.12155318,-0.00001170,0.00003578,-98180.57812500,0,0,0
1322936690.16165400,-0.00001170,0.00003578,-98183.75000000,0,0,0
1322936690.20862794,-0.00001170,0.00003578,-98185.86718750,0,0,0
1322936690.26858354,-0.00001168,0.00003575,-98188.51562500,0,0,0
1322936690.31259775,-0.00001168,0.00003575,-98191.69531250,0,0,0
1322936690.36161399,-0.00001168,0.00003575,-98193.81250000,0,0,0
1322936690.42177510,-0.00001170,0.00003578,-98196.45312500,0,0,0
1322936690.46860600,-0.00001170,0.00003578,-98199.63281250,0,0,0
1322936690.52253652,-0.00001168,0.00003575,-98202.28125000,0,0,0
1322936690.56160927,-0.00001170,0.00003578,-98204.92187500,0,0,0
1322936690.62061000,-0.00001170,0.00003578,-98207.03906250,0,0,0
1322936690.66855240,-0.00001170,0.00003578,-98210.21875000,0,0,0
1322936690.72160292,-0.00001168,0.00003575,-98212.86718750,0,0,0
1322936690.76161098,-0.00001170,0.00003578,-98215.50781250,0,0,0
1322936690.82156873,-0.00001170,0.00003578,-98217.62500000,0,0,0
1322936690.86160135,-0.00001169,0.00003579,-98220.80468750,0,0,0
1322936690.92060876,-0.00001169,0.00003579,-98222.92187500,0,0,0
1322936690.96257401,-0.00001169,0.00003579,-98226.09375000,0,0,0
1322936691.02053571,-0.00001169,0.00003579,-98228.21093750,0,0,0
1322936691.06154728,-0.00001169,0.00003579,-98231.39062500,0,0,0
1322936691.12052011,-0.00001169,0.00003579,-98233.50781250,0,0,0
1322936691.16864109,-0.00001169,0.00003579,-98236.68750000,0,0,0
1322936691.21351314,-0.00001167,0.00003575,-98239.32812500,0,0,0
1322936691.26158190,-0.00001167,0.00003575,-98241.44531250,0,0,0
1322936691.32069063,-0.00001169,0.00003579,-98244.09375000,0,0,0
1322936691.36884308,-0.00001169,0.00003579,-98247.27343750,0,0,0
1322936691.42258096,-0.00001167,0.00003575,-98249.92187500,0,0,0
1322936691.46255231,-0.00001169,0.00003579,-98252.56250000,0,0,0
1322936691.52053308,-0.00001169,0.00003579,-98254.68750000,0,0,0
1322936691.56157255,-0.00001169,0.00003579,-98257.85937500,0,0,0
1322936691.60856795,-0.00001169,0.00003579,-98259.97656250,0,0,0
1322936691.66857600,-0.00001167,0.00003575,-98262.62500000,0,0,0
1322936691.72051334,-0.00001167,0.00003575,-98265.80468750,0,0,0
1322936691.76853776,-0.00001169,0.00003579,-98268.44531250,0,0,0
1322936691.82156658,-0.00001167,0.00003575,-98271.09375000,0,0,0
1322936691.86087847,-0.00001169,0.00003579,-98273.74218750,0,0,0
1322936691.92156219,-0.00001169,0.00003579,-98275.85937500,0,0,0
1322936691.96095800,-0.00001169,0.00003579,-98279.03906250,0,0,0
1322936692.02158403,-0.00001169,0.00003579,-98281.15625000,0,0,0
1322936692.06857419,-0.00001169,0.00003579,-98284.33593750,0,0,0
1322936692.10954022,-0.00001167,0.00003575,-98286.98437500,0,0,0
1322936692.16112089,-0.00001166,0.00003575,-98289.10156250,0,0,0
1322936692.20954347,-0.00001168,0.00003579,-98291.74218750,0,0,0
1322936692.26054001,-0.00001166,0.00003575,-98294.39062500,0,0,0
1322936692.32054853,-0.00001168,0.00003579,-98297.03906250,0,0,0
1322936692.36958528,-0.00001168,0.00003579,-98300.21875000,0,0,0
1322936692.42056823,-0.00001166,0.00003575,-98302.86718750,0,0,0
1322936692.46849823,-0.00001168,0.00003579,-98305.51562500,0,0,0
1322936692.50938654,-0.00001166,0.00003575,-98308.16406250,0,0,0
1322936692.56852651,-0.00001166,0.00003575,-98310.28125000,0,0,0
1322936692.61255240,-0.00001166,0.00003575,-98313.45312500,0,0,0
1322936692.66937327,-0.00001166,0.00003575,-98315.57812500,0,0,0
1322936692.70959854,-0.00001166,0.00003575,-98318.75000000,0,0,0
1322936692.76158810,-0.00001166,0.00003575,-98320.87500000,0,0,0
1322936692.81361413,-0.00001168,0.00003579,-98323.51562500,0,0,0
1322936692.86853218,-0.00001166,0.00003575,-98326.16406250,0,0,0
1322936692.92155480,-0.00001166,0.00003575,-98329.34375000,0,0,0
1322936692.96057320,-0.00001168,0.00003579,-98331.99218750,0,0,0
1322936693.02050829,-0.00001168,0.00003579,-98334.10937500,0,0,0
1322936693.06156731,-0.00001168,0.00003579,-98337.28906250,0,0,0
1322936693.12051511,-0.00001168,0.00003579,-98339.40625000,0,0,0
1322936693.16955328,-0.00001168,0.00003579,-98342.58593750,0,0,0
1322936693.21354699,-0.00001165,0.00003575,-98345.23437500,0,0,0
1322936693.26052952,-0.00001165,0.00003575,-98347.35156250,0,0,0
1322936693.32053018,-0.00001167,0.00003579,-98350.00000000,0,0,0
1322936693.36156702,-0.00001167,0.00003579,-98353.17968750,0,0,0
1322936693.42052579,-0.00001167,0.00003579,-98355.29687500,0,0,0
1322936693.46864319,-0.00001167,0.00003579,-98358.47656250,0,0,0
1322936693.51044345,-0.00001165,0.00003575,-98361.12500000,0,0,0
1322936693.56054902,-0.00001165,0.00003575,-98363.24218750,0,0,0
1322936693.62056208,-0.00001167,0.00003579,-98365.89062500,0,0,0
1322936693.66156745,-0.00001167,0.00003579,-98369.07031250,0,0,0
1322936693.72055888,-0.00001167,0.00003579,-98371.18750000,0,0,0
1322936693.76853418,-0.00001167,0.00003579,-98374.36718750,0,0,0
1322936693.82054925,-0.00001165,0.00003576,-98377.01562500,0,0,0
1322936693.86050892,-0.00001167,0.00003579,-98379.66406250,0,0,0
1322936693.92056441,-0.00001167,0.00003579,-98381.78125000,0,0,0
1322936693.96853375,-0.00001167,0.00003579,-98384.96093750,0,0,0
1322936694.00956678,-0.00001165,0.00003576,-98387.60937500,0,0,0
1322936694.06055450,-0.00001164,0.00003576,-98389.72656250,0,0,0
1322936694.11393881,-0.00001167,0.00003579,-98392.37500000,0,0,0
1322936694.16965294,-0.00001164,0.00003576,-98395.02343750,0,0,0
1322936694.22054625,-0.00001164,0.00003576,-98398.20312500,0,0,0
1322936694.26917362,-0.00001167,0.00003579,-98400.85156250,0,0,0
1322936694.32053685,-0.00001164,0.00003576,-98403.50000000,0,0,0
1322936694.36058927,-0.00001167,0.00003579,-98406.14843750,0,0,0
1322936694.42181087,-0.00001167,0.00003579,-98408.27343750,0,0,0
1322936694.46052384,-0.00001167,0.00003579,-98411.45312500,0,0,0
1322936694.52164483,-0.00001167,0.00003580,-98413.57031250,0,0,0
1322936694.56159949,-0.00001166,0.00003580,-98416.75000000,0,0,0
1322936694.62069321,-0.00001166,0.00003580,-98418.86718750,0,0,0
1322936694.66853333,-0.00001166,0.00003580,-98422.04687500,0,0,0
1322936694.72052050,-0.00001164,0.00003576,-98424.69531250,0,0,0
1322936694.76966333,-0.00001166,0.00003580,-98427.34375000,0,0,0
1322936694.80905485,-0.00001164,0.00003576,-98429.99218750,0,0,0
1322936694.86853933,-0.00001164,0.00003576,-98432.11718750,0,0,0
1322936694.91255689,-0.00001164,0.00003576,-98435.28906250,0,0,0
1322936694.96054006,-0.00001164,0.00003576,-98437.41406250,0,0,0
1322936695.02172208,-0.00001166,0.00003580,-98440.06250000,0,0,0
1322936695.06130028,-0.00001166,0.00003580,-98443.24218750,0,0,0
1322936695.12163949,-0.00001166,0.00003580,-98445.35937500,0,0,0
1322936695.16169357,-0.00001166,0.00003580,-98448.53906250,0,0,0
1322936695.22154617,-0.00001166,0.00003580,-98450.65625000,0,0,0
1322936695.26166987,-0.00001166,0.00003580,-98453.83593750,0,0,0
