Time_in_sec,Latitude,Longitude,Altitude,Nbsat_max_qualitysignal,Nbsat_locked,valid_data
1322933211.12557817,-0.00008319,0.00004294,1032.10717773,0,2,0
1322933338.47353959,-0.00007343,0.00003833,427.05001831,1,2,0
1322933338.52159190,-0.00007334,0.00003832,426.76632690,1,2,0
1322933338.57258892,-0.00007342,0.00003833,426.48333740,1,2,0
1322933338.62200117,-0.00007333,0.00003832,426.19961548,1,2,0
1322933338.67358136,-0.00007341,0.00003833,425.91653442,1,2,0
1322933338.72450638,-0.00007332,0.00003832,425.63272095,1,2,0
1322933338.77256656,-0.00007341,0.00003833,425.34957886,1,2,0
1322933338.82452035,-0.00007332,0.00003832,425.06570435,1,2,0
1322933338.87257910,-0.00007340,0.00003832,424.78247070,1,2,0
1322933338.92456484,-0.00007331,0.00003831,424.49853516,1,2,0
1322933338.97256231,-0.00007339,0.00003832,424.21527100,1,2,0
1322933339.02555585,-0.00007330,0.00003831,423.93127441,1,2,0
1322933339.07255840,-0.00007339,0.00003832,423.64791870,1,2,0
1322933339.12157822,-0.00007330,0.00003831,423.36386108,1,2,0
1322933339.17259765,-0.00007338,0.00003832,423.08044434,1,2,0
1322933339.22450590,-0.00007329,0.00003831,422.79629517,1,2,0
1322933339.27266431,-0.00007337,0.00003831,422.51284790,1,2,0
1322933339.32550550,-0.00007328,0.00003831,422.22866821,1,2,0
1322933339.37255692,-0.00007337,0.00003831,421.94512939,1,2,0
1322933339.42558599,-0.00007328,0.00003830,421.66088867,1,2,0
1322933339.47256613,-0.00007336,0.00003831,421.37728882,1,2,0
1322933339.52558374,-0.00007327,0.00003830,421.09298706,1,2,0
1322933339.57357740,-0.00007335,0.00003831,420.80932617,1,2,0
1322933339.62163782,-0.00007326,0.00003830,420.52496338,1,2,0
1322933339.67255521,-0.00007335,0.00003830,420.24124146,1,2,0
1322933339.72455716,-0.00007326,0.00003830,419.95678711,1,2,0
1322933339.77256083,-0.00007334,0.00003830,419.67300415,1,2,0
1322933339.82158160,-0.00007325,0.00003829,419.38848877,1,2,0
1322933339.87357068,-0.00007333,0.00003830,419.10461426,1,2,0
1322933339.92160153,-0.00007324,0.00003829,418.82003784,1,2,0
1322933339.97253060,-0.00007333,0.00003830,418.53610229,1,2,0
1322933340.02558374,-0.00007324,0.00003829,418.25143433,1,2,0
1322933340.07358360,-0.00007332,0.00003829,417.96743774,1,2,0
1322933340.12157369,-0.00007323,0.00003829,417.68273926,1,2,0
1322933340.17255259,-0.00007331,0.00003829,417.39868164,1,2,0
1322933340.22560358,-0.00007322,0.00003828,417.11389160,1,2,0
1322933340.27255678,-0.00007331,0.00003829,416.82977295,1,2,0
1322933340.32487869,-0.00007322,0.00003828,416.54492188,1,2,0
1322933340.37256312,-0.00007330,0.00003829,416.26074219,1,2,0
1322933340.42165732,-0.00007321,0.00003828,415.97579956,1,2,0
1322933340.47255301,-0.00007329,0.00003829,415.69152832,1,2,0
1322933340.52456021,-0.00007320,0.00003828,415.40655518,1,2,0
1322933340.57364392,-0.00007329,0.00003828,415.12219238,1,2,0
1322933340.62456775,-0.00007320,0.00003828,414.83715820,1,2,0
1322933340.67357492,-0.00007328,0.00003828,414.55276489,1,2,0
1322933340.72462392,-0.00007319,0.00003827,414.26770020,1,2,0
1322933340.77255487,-0.00007327,0.00003828,413.98324585,1,2,0
1322933340.82743907,-0.00007318,0.00003827,413.69808960,1,2,0
1322933340.87255073,-0.00007327,0.00003828,413.41360474,1,2,0
1322933340.92460370,-0.00007318,0.00003827,413.12838745,1,2,0
1322933340.97365808,-0.00007326,0.00003827,412.84381104,1,2,0
1322933341.02455735,-0.00007317,0.00003827,412.55853271,1,2,0
1322933341.07364225,-0.00007325,0.00003827,412.27389526,1,2,0
1322933341.12563920,-0.00007316,0.00003826,411.98852539,1,2,0
1322933341.17267132,-0.00007325,0.00003827,411.70379639,1,2,0
1322933341.22555947,-0.00007316,0.00003826,411.41836548,1,2,0
1322933341.27260709,-0.00007324,0.00003827,411.13357544,1,2,0
