Time_in_sec,gx,gy,gz
1322937809.77359509,0.00482217,0.00958428,-0.99994244
1322937809.82054734,0.00446671,0.00962973,-0.99994366
1322937809.87357688,0.00436315,0.00958962,-0.99994450
1322937809.92154527,0.00439309,0.00972328,-0.99994308
1322937809.97357011,0.00431922,0.00960073,-0.99994458
1322937810.02252436,0.00429551,0.00955141,-0.99994516
1322937810.07259822,0.00445726,0.00970577,-0.99994296
1322937810.12056231,0.00455884,0.00937143,-0.99994570
1322937810.17357564,0.00449779,0.00943790,-0.99994535
1322937810.22158480,0.00466672,0.00924543,-0.99994637
1322937810.27356625,0.00468557,0.00931875,-0.99994560
1322937810.32071447,0.00473748,0.00960965,-0.99994260
1322937810.37257338,0.00489737,0.00965769,-0.99994137
1322937810.42079639,0.00479939,0.00946195,-0.99994372
1322937810.47256708,0.00476011,0.00939416,-0.99994454
1322937810.52239585,0.00461874,0.00930731,-0.99994602
1322937810.57273412,0.00448446,0.00950177,-0.99994480
1322937810.62114573,0.00453042,0.00963116,-0.99994336
1322937810.67354727,0.00454547,0.00959978,-0.99994359
1322937810.72057128,0.00432935,0.00968460,-0.99994373
1322937810.77057028,0.00434860,0.00976286,-0.99994289
1322937810.82136273,0.00434988,0.00983752,-0.99994215
1322937810.87256002,0.00427598,0.00970156,-0.99994380
1322937810.92153692,0.00432055,0.00970036,-0.99994362
1322937810.97367692,0.00448378,0.00990545,-0.99994089
1322937811.02169991,0.00438379,0.01012553,-0.99993913
1322937811.07366943,0.00428691,0.00980067,-0.99994278
1322937811.12078810,0.00414991,0.00982638,-0.99994311
1322937811.17255855,0.00411706,0.00984818,-0.99994303
1322937811.22055984,0.00430274,0.00991072,-0.99994163
1322937811.27257156,0.00446873,0.01022465,-0.99993774
1322937811.32167172,0.00460629,0.01018236,-0.99993755
1322937811.37256336,0.00456148,0.01026380,-0.99993692
1322937811.42056417,0.00447605,0.01043663,-0.99993552
1322937811.47251534,0.00440340,0.01039029,-0.99993632
1322937811.52221346,0.00407140,0.01037911,-0.99993785
1322937811.57255030,0.00414055,0.01028462,-0.99993854
1322937811.62104249,0.00402323,0.01021485,-0.99993973
1322937811.67255998,0.00392633,0.01031401,-0.99993910
1322937811.72164726,0.00373554,0.01032683,-0.99993970
1322937811.77445936,0.00383820,0.01019954,-0.99994062
1322937811.82164884,0.00376315,0.01031507,-0.99993972
1322937811.87366939,0.00395608,0.01060251,-0.99993597
1322937811.92161822,0.00394920,0.01080357,-0.99993384
1322937811.97256517,0.00403121,0.01081457,-0.99993340
1322937812.02058816,0.00380602,0.01104185,-0.99993179
1322937812.07253361,0.00394585,0.01081919,-0.99993369
1322937812.12054396,0.00403764,0.01080952,-0.99993342
1322937812.17367887,0.00377659,0.01115153,-0.99993069
1322937812.22053361,0.00357590,0.01112896,-0.99993168
1322937812.27255106,0.00339134,0.01130971,-0.99993029
1322937812.32056141,0.00332881,0.01126142,-0.99993105
1322937812.37252617,0.00319522,0.01120102,-0.99993216
1322937812.42054749,0.00305034,0.01109344,-0.99993381
1322937812.47367764,0.00304848,0.01102955,-0.99993453
1322937812.51251173,0.00328936,0.01082295,-0.99993602
1322937812.57371449,0.00342700,0.01069940,-0.99993689
1322937812.61365771,0.00343248,0.01066888,-0.99993719
1322937812.67370653,0.00342660,0.01064327,-0.99993749
1322937812.72160864,0.00339383,0.01032923,-0.99994089
1322937812.77372813,0.00324603,0.01027148,-0.99994198
1322937812.81251717,0.00330369,0.01024779,-0.99994203
1322937812.87364507,0.00322226,0.01009127,-0.99994389
1322937812.92072988,0.00329914,0.01008665,-0.99994369
1322937812.97364736,0.00327906,0.01016486,-0.99994296
1322937813.02107334,0.00324342,0.00995913,-0.99994515
1322937813.07256222,0.00328768,0.00994897,-0.99994510
1322937813.12060332,0.00321346,0.00995263,-0.99994531
1322937813.17365742,0.00321847,0.00991885,-0.99994563
1322937813.22053194,0.00345355,0.00975016,-0.99994650
1322937813.27366543,0.00344854,0.00990651,-0.99994498
1322937813.32053399,0.00364496,0.01000357,-0.99994332
1322937813.37366962,0.00358731,0.00999173,-0.99994365
1322937813.42062688,0.00346136,0.01013962,-0.99994260
1322937813.47255659,0.00333220,0.01023983,-0.99994202
1322937813.51251483,0.00330935,0.01006765,-0.99994384
1322937813.57364869,0.00348767,0.00999522,-0.99994396
1322937813.62165499,0.00329359,0.00995776,-0.99994500
1322937813.67255783,0.00368949,0.00950941,-0.99994798
1322937813.72156930,0.00372665,0.00980398,-0.99994500
1322937813.77254581,0.00380791,0.00977499,-0.99994497
1322937813.82064342,0.00369243,0.00996903,-0.99994349
1322937813.87266874,0.00345342,0.00989161,-0.99994511
1322937813.92056084,0.00330289,0.00985334,-0.99994600
1322937813.97260237,0.00339286,0.00987498,-0.99994549
1322937814.02321124,0.00342355,0.00982662,-0.99994586
1322937814.07256103,0.00339596,0.00966915,-0.99994749
1322937814.12065578,0.00332278,0.01013811,-0.99994309
1322937814.17369843,0.00347614,0.01012085,-0.99994274
1322937814.22064805,0.00336306,0.01021915,-0.99994213
1322937814.27265429,0.00336893,0.00992335,-0.99994509
1322937814.32058120,0.00361883,0.00992672,-0.99994418
1322937814.37256289,0.00363777,0.01000410,-0.99994334
1322937814.41343188,0.00379944,0.01025577,-0.99994019
1322937814.47255278,0.00381061,0.01030712,-0.99993962
1322937814.52168870,0.00388063,0.01015618,-0.99994089
1322937814.57281256,0.00371111,0.01013320,-0.99994177
1322937814.62065458,0.00360745,0.01032477,-0.99994019
1322937814.67251921,0.00348235,0.01062579,-0.99993748
1322937814.72167015,0.00347969,0.01064175,-0.99993732
1322937814.77306652,0.00360952,0.01059132,-0.99993740
1322937814.82054186,0.00365833,0.01078106,-0.99993519
1322937814.87257338,0.00354611,0.01066652,-0.99993682
1322937814.92168283,0.00351848,0.01075603,-0.99993596
1322937814.97264290,0.00333687,0.01065857,-0.99993763
1322937815.02232146,0.00340036,0.01057858,-0.99993826
1322937815.07364941,0.00345305,0.01046285,-0.99993930
1322937815.12059402,0.00338132,0.01030852,-0.99994115
1322937815.17432666,0.00327360,0.01025287,-0.99994208
1322937815.22053742,0.00322403,0.01030924,-0.99994166
1322937815.27366376,0.00304032,0.01038564,-0.99994145
1322937815.31366205,0.00323050,0.01066646,-0.99993789
1322937815.37268448,0.00343170,0.01058972,-0.99993804
1322937815.42071033,0.00341576,0.01057622,-0.99993824
1322937815.47256780,0.00318226,0.01057144,-0.99993906
1322937815.52168775,0.00321587,0.01059144,-0.99993874
1322937815.57366061,0.00324597,0.01039503,-0.99994070
1322937815.62068534,0.00333186,0.01030842,-0.99994132
1322937815.67355275,0.00330414,0.01043561,-0.99994009
1322937815.72152710,0.00331698,0.01045489,-0.99993984
1322937815.77366805,0.00333905,0.01060386,-0.99993820
1322937815.82065248,0.00318844,0.01043578,-0.99994046
1322937815.87365055,0.00320196,0.01022783,-0.99994257
1322937815.91354561,0.00300269,0.01003252,-0.99994516
1322937815.97355628,0.00295762,0.01015316,-0.99994408
1322937816.02168679,0.00298816,0.01019673,-0.99994355
1322937816.07367778,0.00301361,0.01015186,-0.99994393
1322937816.11366367,0.00284757,0.01019952,-0.99994393
1322937816.17263913,0.00263432,0.01017251,-0.99994479
1322937816.22057986,0.00245625,0.01024329,-0.99994452
