Time_in_sec,Latitude,Longitude,Altitude,Nbsat_max_qualitysignal,Nbsat_locked,valid_data
1322937845.32057619,-0.00000593,0.00004778,-167836.10937500,0,0,0
1322938041.97252584,-0.00000692,0.00004842,-181421.43750000,0,0,0
1322938042.02053857,-0.00000697,0.00004837,-181424.95312500,0,0,0
1322938042.07268238,-0.00000692,0.00004842,-181428.46875000,0,0,0
1322938042.12059283,-0.00000697,0.00004837,-181431.98437500,0,0,0
1322938042.17251182,-0.00000692,0.00004842,-181435.50000000,0,0,0
1322938042.22051668,-0.00000697,0.00004837,-181439.01562500,0,0,0
1322938042.27269435,-0.00000692,0.00004842,-181442.54687500,0,0,0
1322938042.32055449,-0.00000697,0.00004837,-181446.06250000,0,0,0
1322938042.37263680,-0.00000692,0.00004842,-181449.57812500,0,0,0
1322938042.42153788,-0.00000697,0.00004837,-181453.09375000,0,0,0
1322938042.47353315,-0.00000692,0.00004842,-181456.60937500,0,0,0
1322938042.52063227,-0.00000697,0.00004837,-181460.12500000,0,0,0
1322938042.57263303,-0.00000692,0.00004842,-181463.64062500,0,0,0
1322938042.62133884,-0.00000697,0.00004837,-181467.15625000,0,0,0
1322938042.67261600,-0.00000692,0.00004843,-181470.67187500,0,0,0
1322938042.72051597,-0.00000697,0.00004837,-181474.18750000,0,0,0
1322938042.77352571,-0.00000692,0.00004843,-181477.71875000,0,0,0
1322938042.82188749,-0.00000697,0.00004837,-181481.23437500,0,0,0
1322938042.87261748,-0.00000692,0.00004843,-181484.75000000,0,0,0
1322938042.92162681,-0.00000697,0.00004837,-181488.26562500,0,0,0
1322938042.97354054,-0.00000692,0.00004843,-181491.78125000,0,0,0
1322938043.01419520,-0.00000697,0.00004837,-181495.29687500,0,0,0
1322938043.07273817,-0.00000697,0.00004838,-181498.10937500,0,0,0
1322938043.12085557,-0.00000697,0.00004838,-181502.32812500,0,0,0
1322938043.17312741,-0.00000692,0.00004843,-181505.85937500,0,0,0
1322938043.22068143,-0.00000697,0.00004838,-181509.37500000,0,0,0
1322938043.27260804,-0.00000692,0.00004843,-181512.89062500,0,0,0
1322938043.32067132,-0.00000698,0.00004838,-181516.40625000,0,0,0
1322938043.37260175,-0.00000692,0.00004843,-181519.92187500,0,0,0
1322938043.42058396,-0.00000698,0.00004838,-181523.43750000,0,0,0
1322938043.47259951,-0.00000693,0.00004843,-181526.95312500,0,0,0
1322938043.52072549,-0.00000698,0.00004838,-181530.48437500,0,0,0
1322938043.57253671,-0.00000693,0.00004843,-181534.00000000,0,0,0
1322938043.62079525,-0.00000698,0.00004838,-181537.51562500,0,0,0
1322938043.67258096,-0.00000693,0.00004843,-181541.03125000,0,0,0
1322938043.72052622,-0.00000698,0.00004838,-181544.54687500,0,0,0
1322938043.77255678,-0.00000693,0.00004844,-181548.06250000,0,0,0
1322938043.82059669,-0.00000698,0.00004838,-181551.57812500,0,0,0
1322938043.87257719,-0.00000693,0.00004844,-181555.10937500,0,0,0
1322938043.92255974,-0.00000698,0.00004838,-181558.62500000,0,0,0
1322938043.97257209,-0.00000693,0.00004844,-181562.14062500,0,0,0
1322938044.02099800,-0.00000698,0.00004838,-181565.65625000,0,0,0
1322938044.07253408,-0.00000693,0.00004844,-181569.17187500,0,0,0
1322938044.12122178,-0.00000698,0.00004838,-181572.70312500,0,0,0
1322938044.17249846,-0.00000693,0.00004844,-181576.21875000,0,0,0
1322938044.22055674,-0.00000698,0.00004839,-181579.73437500,0,0,0
1322938044.27053356,-0.00000693,0.00004844,-181583.25000000,0,0,0
1322938044.32119966,-0.00000698,0.00004839,-181586.76562500,0,0,0
1322938044.37256908,-0.00000693,0.00004844,-181590.28125000,0,0,0
1322938044.42160702,-0.00000698,0.00004839,-181593.81250000,0,0,0
1322938044.47256804,-0.00000693,0.00004844,-181597.32812500,0,0,0
1322938044.52111721,-0.00000698,0.00004839,-181600.84375000,0,0,0
1322938044.57256150,-0.00000693,0.00004844,-181604.35937500,0,0,0
1322938044.62061620,-0.00000698,0.00004839,-181607.87500000,0,0,0
1322938044.67256379,-0.00000693,0.00004844,-181611.39062500,0,0,0
1322938044.72091818,-0.00000698,0.00004839,-181614.92187500,0,0,0
1322938044.77256060,-0.00000693,0.00004844,-181618.43750000,0,0,0
1322938044.81261015,-0.00000698,0.00004839,-181621.95312500,0,0,0
1322938044.87255669,-0.00000698,0.00004839,-181624.76562500,0,0,0
1322938044.92052174,-0.00000698,0.00004839,-181629.00000000,0,0,0
1322938044.97255325,-0.00000693,0.00004845,-181632.51562500,0,0,0
1322938045.02052498,-0.00000698,0.00004839,-181636.03125000,0,0,0
1322938045.07255864,-0.00000693,0.00004845,-181639.54687500,0,0,0
1322938045.12056637,-0.00000698,0.00004839,-181643.06250000,0,0,0
1322938045.17255783,-0.00000693,0.00004845,-181646.59375000,0,0,0
1322938045.21257758,-0.00000698,0.00004840,-181650.10937500,0,0,0
1322938045.27358723,-0.00000698,0.00004840,-181652.92187500,0,0,0
1322938045.32053304,-0.00000698,0.00004840,-181657.14062500,0,0,0
1322938045.37256074,-0.00000693,0.00004845,-181660.65625000,0,0,0
1322938045.42071104,-0.00000698,0.00004840,-181664.18750000,0,0,0
1322938045.47255611,-0.00000693,0.00004845,-181667.70312500,0,0,0
1322938045.52062106,-0.00000698,0.00004840,-181671.21875000,0,0,0
1322938045.57252049,-0.00000693,0.00004845,-181674.73437500,0,0,0
1322938045.61352491,-0.00000698,0.00004840,-181678.26562500,0,0,0
1322938045.67060471,-0.00000698,0.00004840,-181681.07812500,0,0,0
1322938045.72058439,-0.00000698,0.00004840,-181685.29687500,0,0,0
1322938045.77260876,-0.00000693,0.00004845,-181688.81250000,0,0,0
1322938045.82054639,-0.00000698,0.00004840,-181692.34375000,0,0,0
1322938045.87054157,-0.00000693,0.00004845,-181695.85937500,0,0,0
1322938045.92055607,-0.00000698,0.00004840,-181699.37500000,0,0,0
1322938045.97311592,-0.00000693,0.00004846,-181702.89062500,0,0,0
1322938046.02053308,-0.00000698,0.00004840,-181706.42187500,0,0,0
1322938046.07254958,-0.00000693,0.00004846,-181709.93750000,0,0,0
1322938046.12114310,-0.00000698,0.00004840,-181713.45312500,0,0,0
1322938046.17446685,-0.00000693,0.00004846,-181716.96875000,0,0,0
1322938046.22056723,-0.00000698,0.00004840,-181720.50000000,0,0,0
1322938046.27372575,-0.00000693,0.00004846,-181724.01562500,0,0,0
1322938046.32059693,-0.00000698,0.00004841,-181727.53125000,0,0,0
1322938046.37356901,-0.00000693,0.00004846,-181731.04687500,0,0,0
1322938046.41367698,-0.00000698,0.00004841,-181734.57812500,0,0,0
1322938046.47255993,-0.00000698,0.00004841,-181737.39062500,0,0,0
1322938046.51301050,-0.00000698,0.00004841,-181741.60937500,0,0,0
1322938046.57254529,-0.00000698,0.00004841,-181744.42187500,0,0,0
1322938046.62084150,-0.00000698,0.00004841,-181748.65625000,0,0,0
1322938046.67257738,-0.00000693,0.00004846,-181752.17187500,0,0,0
1322938046.72056127,-0.00000698,0.00004841,-181755.68750000,0,0,0
1322938046.77262282,-0.00000693,0.00004846,-181759.21875000,0,0,0
1322938046.82464123,-0.00000699,0.00004841,-181762.73437500,0,0,0
1322938046.87256193,-0.00000693,0.00004846,-181766.25000000,0,0,0
1322938046.92056584,-0.00000699,0.00004841,-181769.78125000,0,0,0
1322938046.97353816,-0.00000693,0.00004846,-181773.29687500,0,0,0
1322938047.02055979,-0.00000699,0.00004841,-181776.81250000,0,0,0
1322938047.07367373,-0.00000693,0.00004847,-181780.32812500,0,0,0
1322938047.12057042,-0.00000699,0.00004841,-181783.85937500,0,0,0
1322938047.17367816,-0.00000693,0.00004847,-181787.37500000,0,0,0
1322938047.22169542,-0.00000699,0.00004841,-181790.89062500,0,0,0
1322938047.27440286,-0.00000693,0.00004847,-181794.42187500,0,0,0
1322938047.31263065,-0.00000699,0.00004842,-181797.93750000,0,0,0
1322938047.37355852,-0.00000699,0.00004842,-181800.75000000,0,0,0
1322938047.42475986,-0.00000699,0.00004842,-181804.98437500,0,0,0
1322938047.47365499,-0.00000693,0.00004847,-181808.50000000,0,0,0
1322938047.51364636,-0.00000699,0.00004842,-181812.01562500,0,0,0
1322938047.57440138,-0.00000699,0.00004842,-181814.82812500,0,0,0
1322938047.62064338,-0.00000699,0.00004842,-181819.06250000,0,0,0
1322938047.67356038,-0.00000693,0.00004847,-181822.57812500,0,0,0
1322938047.72107482,-0.00000699,0.00004842,-181826.09375000,0,0,0
1322938047.77367139,-0.00000693,0.00004847,-181829.62500000,0,0,0
1322938047.82056642,-0.00000699,0.00004842,-181833.14062500,0,0,0
1322938047.87377429,-0.00000693,0.00004847,-181836.65625000,0,0,0
1322938047.92065382,-0.00000699,0.00004842,-181840.18750000,0,0,0
1322938047.97395039,-0.00000693,0.00004847,-181843.70312500,0,0,0
1322938048.02126408,-0.00000699,0.00004842,-181847.21875000,0,0,0
1322938048.07364297,-0.00000693,0.00004847,-181850.75000000,0,0,0
1322938048.12055945,-0.00000699,0.00004842,-181854.26562500,0,0,0
1322938048.17367506,-0.00000693,0.00004848,-181857.78125000,0,0,0
1322938048.22164392,-0.00000699,0.00004842,-181861.31250000,0,0,0
1322938048.27256775,-0.00000693,0.00004848,-181864.82812500,0,0,0
1322938048.32166457,-0.00000699,0.00004843,-181868.34375000,0,0,0
1322938048.37370968,-0.00000693,0.00004848,-181871.87500000,0,0,0
1322938048.42076850,-0.00000699,0.00004843,-181875.39062500,0,0,0
1322938048.47041941,-0.00000693,0.00004848,-181878.90625000,0,0,0
1322938048.52055812,-0.00000699,0.00004843,-181882.43750000,0,0,0
1322938048.57368302,-0.00000693,0.00004848,-181885.95312500,0,0,0
1322938048.62167120,-0.00000699,0.00004843,-181889.46875000,0,0,0
1322938048.67367864,-0.00000693,0.00004848,-181893.00000000,0,0,0
1322938048.72055387,-0.00000699,0.00004843,-181896.51562500,0,0,0
1322938048.77367902,-0.00000693,0.00004848,-181900.04687500,0,0,0
1322938048.81265259,-0.00000699,0.00004843,-181903.56250000,0,0,0
1322938048.87367058,-0.00000699,0.00004843,-181906.37500000,0,0,0
1322938048.92451692,-0.00000699,0.00004843,-181910.60937500,0,0,0
1322938048.97372365,-0.00000693,0.00004848,-181914.12500000,0,0,0
1322938049.02564287,-0.00000699,0.00004843,-181917.64062500,0,0,0
1322938049.07257962,-0.00000693,0.00004848,-181921.17187500,0,0,0
1322938049.12164950,-0.00000699,0.00004843,-181924.68750000,0,0,0
1322938049.17265224,-0.00000693,0.00004848,-181928.21875000,0,0,0
1322938049.22463894,-0.00000699,0.00004844,-181931.73437500,0,0,0
1322938049.27354646,-0.00000693,0.00004849,-181935.25000000,0,0,0
1322938049.32164478,-0.00000699,0.00004844,-181938.78125000,0,0,0
1322938049.37364340,-0.00000693,0.00004849,-181942.29687500,0,0,0
