Time_in_sec,Latitude,Longitude,Altitude,Nbsat_max_qualitysignal,Nbsat_locked,valid_data
1322934204.96451616,-0.00005090,0.00002990,-9824.04003906,0,0,0
1322934322.36590385,-0.00004826,0.00003103,-12029.05078125,0,0,0
1322934322.42452550,-0.00004826,0.00003103,-12029.83496094,0,0,0
1322934322.46520734,-0.00004826,0.00003103,-12031.01171875,0,0,0
1322934322.51661634,-0.00004826,0.00003103,-12031.79589844,0,0,0
1322934322.56477547,-0.00004833,0.00003107,-12032.77636719,0,0,0
1322934322.61692142,-0.00004825,0.00003103,-12033.75585938,0,0,0
1322934322.66463375,-0.00004833,0.00003107,-12034.73730469,0,0,0
1322934322.71654153,-0.00004825,0.00003103,-12035.71679688,0,0,0
1322934322.76452112,-0.00004832,0.00003107,-12036.69824219,0,0,0
1322934322.81669331,-0.00004825,0.00003103,-12037.67773438,0,0,0
1322934322.86463380,-0.00004832,0.00003107,-12038.65917969,0,0,0
1322934322.91751051,-0.00004824,0.00003103,-12039.63867188,0,0,0
1322934322.96463656,-0.00004832,0.00003107,-12040.62011719,0,0,0
1322934323.01653099,-0.00004824,0.00003103,-12041.59960938,0,0,0
1322934323.06464601,-0.00004831,0.00003107,-12042.58105469,0,0,0
1322934323.12464762,-0.00004824,0.00003104,-12043.56152344,0,0,0
1322934323.16564798,-0.00004823,0.00003104,-12044.73828125,0,0,0
1322934323.21767426,-0.00004823,0.00003104,-12045.52246094,0,0,0
1322934323.26522470,-0.00004831,0.00003107,-12046.50390625,0,0,0
1322934323.31766629,-0.00004823,0.00003104,-12047.48437500,0,0,0
1322934323.36451530,-0.00004830,0.00003107,-12048.46484375,0,0,0
1322934323.41765046,-0.00004823,0.00003104,-12049.44531250,0,0,0
1322934323.46526408,-0.00004830,0.00003107,-12050.42675781,0,0,0
1322934323.52497649,-0.00004822,0.00003104,-12051.40722656,0,0,0
1322934323.56555939,-0.00004822,0.00003104,-12052.58496094,0,0,0
1322934323.61766648,-0.00004822,0.00003104,-12053.36914062,0,0,0
1322934323.66614866,-0.00004829,0.00003107,-12054.35058594,0,0,0
1322934323.71663570,-0.00004822,0.00003104,-12055.33105469,0,0,0
1322934323.76497531,-0.00004829,0.00003108,-12056.31250000,0,0,0
1322934323.82463646,-0.00004821,0.00003104,-12057.29394531,0,0,0
1322934323.86525702,-0.00004821,0.00003104,-12058.47070312,0,0,0
1322934323.91654253,-0.00004821,0.00003104,-12059.25585938,0,0,0
1322934323.96452498,-0.00004828,0.00003108,-12060.23730469,0,0,0
1322934324.01765180,-0.00004821,0.00003105,-12061.21875000,0,0,0
1322934324.06459594,-0.00004828,0.00003108,-12062.20019531,0,0,0
1322934324.11663508,-0.00004820,0.00003105,-12063.18164062,0,0,0
1322934324.16453004,-0.00004828,0.00003108,-12064.16308594,0,0,0
1322934324.21801209,-0.00004820,0.00003105,-12065.14453125,0,0,0
1322934324.26607513,-0.00004827,0.00003108,-12066.12597656,0,0,0
1322934324.31759048,-0.00004820,0.00003105,-12067.10742188,0,0,0
1322934324.36463428,-0.00004827,0.00003108,-12068.08984375,0,0,0
1322934324.42472053,-0.00004819,0.00003105,-12069.07031250,0,0,0
1322934324.46471691,-0.00004819,0.00003105,-12070.24902344,0,0,0
1322934324.51664543,-0.00004819,0.00003105,-12071.03417969,0,0,0
1322934324.56452465,-0.00004826,0.00003108,-12072.01660156,0,0,0
1322934324.62555099,-0.00004819,0.00003105,-12072.99804688,0,0,0
1322934324.66643119,-0.00004818,0.00003105,-12074.17578125,0,0,0
1322934324.72522831,-0.00004818,0.00003105,-12074.96093750,0,0,0
1322934324.76473260,-0.00004818,0.00003105,-12076.13964844,0,0,0
1322934324.82453871,-0.00004818,0.00003105,-12076.92480469,0,0,0
1322934324.86468911,-0.00004818,0.00003105,-12078.10351562,0,0,0
1322934324.91753578,-0.00004818,0.00003105,-12078.88867188,0,0,0
1322934324.96486354,-0.00004825,0.00003109,-12079.87109375,0,0,0
1322934325.01765299,-0.00004817,0.00003106,-12080.85351562,0,0,0
1322934325.06527448,-0.00004825,0.00003109,-12081.83593750,0,0,0
1322934325.11664486,-0.00004817,0.00003106,-12082.81738281,0,0,0
1322934325.16452003,-0.00004824,0.00003109,-12083.79980469,0,0,0
1322934325.21763921,-0.00004817,0.00003106,-12084.78222656,0,0,0
1322934325.26469779,-0.00004824,0.00003109,-12085.76464844,0,0,0
1322934325.32469106,-0.00004816,0.00003106,-12086.74609375,0,0,0
1322934325.36468363,-0.00004816,0.00003106,-12087.92480469,0,0,0
1322934325.41759062,-0.00004816,0.00003106,-12088.71093750,0,0,0
1322934325.46469283,-0.00004824,0.00003109,-12089.69335938,0,0,0
1322934325.52464223,-0.00004816,0.00003106,-12090.67578125,0,0,0
1322934325.56505203,-0.00004815,0.00003106,-12091.85449219,0,0,0
1322934325.61654782,-0.00004815,0.00003106,-12092.64062500,0,0,0
1322934325.66459036,-0.00004823,0.00003109,-12093.62304688,0,0,0
1322934325.71658492,-0.00004815,0.00003106,-12094.60546875,0,0,0
1322934325.76450753,-0.00004823,0.00003110,-12095.58886719,0,0,0
1322934325.81672716,-0.00004815,0.00003106,-12096.57031250,0,0,0
1322934325.86463475,-0.00004822,0.00003110,-12097.55371094,0,0,0
1322934325.91753435,-0.00004814,0.00003107,-12098.53613281,0,0,0
1322934325.96450353,-0.00004822,0.00003110,-12099.51953125,0,0,0
1322934326.01657581,-0.00004814,0.00003107,-12100.50195312,0,0,0
1322934326.06646204,-0.00004822,0.00003110,-12101.48437500,0,0,0
1322934326.11661315,-0.00004814,0.00003107,-12102.46679688,0,0,0
1322934326.16468477,-0.00004821,0.00003110,-12103.45019531,0,0,0
1322934326.21679044,-0.00004813,0.00003107,-12104.43261719,0,0,0
1322934326.26452422,-0.00004821,0.00003110,-12105.41601562,0,0,0
1322934326.31650376,-0.00004813,0.00003107,-12106.39843750,0,0,0
1322934326.36452818,-0.00004821,0.00003110,-12107.38183594,0,0,0
1322934326.41757131,-0.00004813,0.00003107,-12108.36425781,0,0,0
1322934326.46472645,-0.00004820,0.00003110,-12109.34765625,0,0,0
1322934326.52452421,-0.00004812,0.00003107,-12110.33105469,0,0,0
1322934326.56556821,-0.00004812,0.00003107,-12111.51074219,0,0,0
1322934326.61767387,-0.00004812,0.00003107,-12112.29687500,0,0,0
1322934326.66683316,-0.00004820,0.00003110,-12113.28027344,0,0,0
1322934326.71737909,-0.00004812,0.00003107,-12114.26367188,0,0,0
1322934326.76565576,-0.00004819,0.00003111,-12115.24707031,0,0,0
1322934326.81751966,-0.00004812,0.00003107,-12116.22949219,0,0,0
1322934326.86463571,-0.00004819,0.00003111,-12117.21386719,0,0,0
1322934326.91663671,-0.00004811,0.00003108,-12118.19628906,0,0,0
1322934326.96553969,-0.00004819,0.00003111,-12119.17968750,0,0,0
1322934327.01745319,-0.00004811,0.00003108,-12120.16308594,0,0,0
1322934327.06462955,-0.00004818,0.00003111,-12121.14746094,0,0,0
1322934327.11761117,-0.00004811,0.00003108,-12122.12988281,0,0,0
1322934327.16463327,-0.00004818,0.00003111,-12123.11425781,0,0,0
1322934327.21766186,-0.00004810,0.00003108,-12124.09765625,0,0,0
1322934327.26453829,-0.00004818,0.00003111,-12125.08105469,0,0,0
1322934327.31663394,-0.00004810,0.00003108,-12126.06445312,0,0,0
