Time_in_sec,gx,gy,gz
1322934953.66954350,-0.00712841,0.00588274,-0.99995729
1322934953.71672893,-0.00683345,0.00565548,-0.99996066
1322934953.76953864,-0.00700217,0.00563531,-0.99995961
1322934953.81751156,-0.00710068,0.00553584,-0.99995947
1322934953.86953211,-0.00690425,0.00573218,-0.99995974
1322934953.91721678,-0.00688164,0.00578358,-0.99995960
1322934953.96852994,-0.00684063,0.00596041,-0.99995884
1322934954.01745582,-0.00709352,0.00591707,-0.99995733
1322934954.06852078,-0.00725581,0.00588370,-0.99995637
1322934954.11758518,-0.00724901,0.00613336,-0.99995492
1322934954.16860867,-0.00741294,0.00610700,-0.99995388
1322934954.21656704,-0.00742634,0.00621068,-0.99995314
1322934954.26859236,-0.00741036,0.00653233,-0.99995121
1322934954.31656361,-0.00730797,0.00651954,-0.99995204
1322934954.36859822,-0.00706107,0.00667526,-0.99995279
1322934954.41665506,-0.00689995,0.00654425,-0.99995478
1322934954.46853352,-0.00679097,0.00664948,-0.99995483
1322934954.51673913,-0.00706084,0.00699519,-0.99995060
1322934954.56552386,-0.00708927,0.00701676,-0.99995025
1322934954.61681008,-0.00710909,0.00713624,-0.99994927
1322934954.66955590,-0.00683335,0.00710454,-0.99995141
1322934954.71672511,-0.00663099,0.00696611,-0.99995375
1322934954.76960635,-0.00627683,0.00684959,-0.99995684
1322934954.81670308,-0.00628496,0.00692741,-0.99995625
1322934954.86561179,-0.00633987,0.00666160,-0.99995771
1322934954.91661382,-0.00629545,0.00662812,-0.99995822
1322934954.97055531,-0.00635314,0.00678824,-0.99995678
1322934955.01718402,-0.00639908,0.00662564,-0.99995758
1322934955.06557989,-0.00628790,0.00672696,-0.99995760
1322934955.11660361,-0.00634005,0.00685883,-0.99995638
1322934955.16555929,-0.00606374,0.00691857,-0.99995768
1322934955.21683884,-0.00598398,0.00693472,-0.99995805
1322934955.26853299,-0.00575429,0.00666612,-0.99996122
1322934955.31652141,-0.00572058,0.00681411,-0.99996042
1322934955.36958385,-0.00573171,0.00681382,-0.99996036
1322934955.41713214,-0.00559126,0.00673610,-0.99996168
1322934955.46558619,-0.00559220,0.00701244,-0.99995978
1322934955.51655006,-0.00524926,0.00711253,-0.99996093
1322934955.56562376,-0.00540825,0.00712007,-0.99996003
1322934955.61696148,-0.00542763,0.00720286,-0.99995933
1322934955.66852474,-0.00523940,0.00733092,-0.99995940
1322934955.71657658,-0.00516225,0.00754616,-0.99995820
1322934955.76561761,-0.00521140,0.00748491,-0.99995841
1322934955.81660962,-0.00534773,0.00743997,-0.99995802
1322934955.86559677,-0.00539100,0.00736519,-0.99995834
1322934955.91658068,-0.00536739,0.00749506,-0.99995751
1322934955.96559978,-0.00547685,0.00742608,-0.99995743
1322934956.01761770,-0.00575944,0.00738311,-0.99995616
1322934956.06858945,-0.00553456,0.00756160,-0.99995609
1322934956.11676359,-0.00582999,0.00747082,-0.99995510
1322934956.16959691,-0.00602174,0.00761447,-0.99995288
1322934956.21706986,-0.00590967,0.00779487,-0.99995216
1322934956.26557541,-0.00576837,0.00779632,-0.99995297
1322934956.31658888,-0.00577134,0.00791329,-0.99995203
1322934956.36862111,-0.00575190,0.00774678,-0.99995345
1322934956.41651011,-0.00577042,0.00761935,-0.99995432
1322934956.46874070,-0.00598928,0.00743256,-0.99995444
1322934956.51654339,-0.00592554,0.00721345,-0.99995643
1322934956.56582737,-0.00571701,0.00710547,-0.99995841
1322934956.61656165,-0.00566586,0.00716820,-0.99995826
1322934956.66901350,-0.00577055,0.00720348,-0.99995740
1322934956.71687436,-0.00585974,0.00743670,-0.99995518
1322934956.77051210,-0.00583083,0.00734376,-0.99995603
1322934956.81689763,-0.00554681,0.00748270,-0.99995662
1322934956.86560988,-0.00566256,0.00737807,-0.99995675
1322934956.91656995,-0.00557553,0.00749656,-0.99995636
1322934956.96558905,-0.00565495,0.00759054,-0.99995520
1322934957.02556014,-0.00570582,0.00758085,-0.99995499
1322934957.06573915,-0.00573711,0.00760857,-0.99995460
1322934957.11755729,-0.00577343,0.00754637,-0.99995486
1322934957.16960883,-0.00554989,0.00763078,-0.99995548
1322934957.21759439,-0.00607632,0.00777180,-0.99995134
1322934957.26961422,-0.00608719,0.00762574,-0.99995240
1322934957.31727266,-0.00599004,0.00766772,-0.99995266
1322934957.36558628,-0.00609472,0.00780401,-0.99995097
1322934957.41659784,-0.00628067,0.00797527,-0.99994847
1322934957.46559286,-0.00627201,0.00772006,-0.99995053
1322934957.51685500,-0.00634575,0.00759016,-0.99995106
1322934957.56559420,-0.00621840,0.00755975,-0.99995209
1322934957.61655426,-0.00606235,0.00740867,-0.99995418
1322934957.66961503,-0.00617788,0.00750162,-0.99995278
1322934957.71750426,-0.00632052,0.00760656,-0.99995109
1322934957.76962519,-0.00630229,0.00783241,-0.99994947
1322934957.81709290,-0.00634971,0.00777357,-0.99994963
1322934957.86671424,-0.00638426,0.00783653,-0.99994891
1322934957.91723347,-0.00634162,0.00768452,-0.99995036
1322934957.96966004,-0.00632815,0.00759427,-0.99995114
1322934958.01655316,-0.00625275,0.00767089,-0.99995103
1322934958.06587148,-0.00630688,0.00771998,-0.99995031
1322934958.11694336,-0.00639831,0.00780904,-0.99994904
1322934958.16962957,-0.00636265,0.00786865,-0.99994880
1322934958.21671033,-0.00628103,0.00795927,-0.99994860
1322934958.26556659,-0.00638963,0.00808480,-0.99994690
1322934958.31657386,-0.00626737,0.00816655,-0.99994701
1322934958.36974978,-0.00642364,0.00815458,-0.99994612
1322934958.42857981,-0.00636715,0.00803756,-0.99994743
1322934958.46958017,-0.00637393,0.00803545,-0.99994740
1322934958.52855444,-0.00619612,0.00785521,-0.99994995
1322934958.56583643,-0.00620212,0.00785421,-0.99994992
1322934958.61654305,-0.00632992,0.00796613,-0.99994824
1322934958.66566205,-0.00610159,0.00763101,-0.99995227
1322934958.71653724,-0.00612720,0.00782314,-0.99995063
1322934958.76567316,-0.00637068,0.00793365,-0.99994823
1322934958.81753516,-0.00630684,0.00780879,-0.99994962
1322934958.86555529,-0.00649423,0.00790431,-0.99994767
1322934958.91658640,-0.00641481,0.00786900,-0.99994846
1322934958.96854377,-0.00617973,0.00780895,-0.99995041
1322934959.01656938,-0.00636539,0.00761977,-0.99995071
1322934959.06655693,-0.00639248,0.00759311,-0.99995074
1322934959.11656785,-0.00651777,0.00759583,-0.99994991
1322934959.16852403,-0.00656240,0.00770288,-0.99994880
1322934959.21656823,-0.00671991,0.00797818,-0.99994559
1322934959.26851916,-0.00675848,0.00808029,-0.99994451
1322934959.31657577,-0.00699575,0.00831958,-0.99994092
1322934959.36968017,-0.00713018,0.00835940,-0.99993964
1322934959.41653919,-0.00735501,0.00843140,-0.99993741
1322934959.46966648,-0.00723638,0.00826228,-0.99993968
1322934959.52856565,-0.00707786,0.00800633,-0.99994290
1322934959.56586337,-0.00704389,0.00785284,-0.99994436
1322934959.61759090,-0.00698800,0.00782456,-0.99994497
1322934959.66567039,-0.00717244,0.00771631,-0.99994451
1322934959.71656418,-0.00729353,0.00767511,-0.99994395
1322934959.76572251,-0.00739515,0.00774674,-0.99994265
1322934959.81656003,-0.00713693,0.00756481,-0.99994592
1322934959.86854362,-0.00718381,0.00738696,-0.99994691
1322934959.91657233,-0.00734950,0.00742036,-0.99994546
1322934959.96567059,-0.00758857,0.00762377,-0.99994214
1322934960.01651788,-0.00753020,0.00750234,-0.99994350
1322934960.06625581,-0.00764515,0.00785130,-0.99993995
1322934960.11680746,-0.00740009,0.00765220,-0.99994334
1322934960.16566086,-0.00744124,0.00748671,-0.99994429
1322934960.22572279,-0.00742882,0.00719321,-0.99994653
1322934960.26856399,-0.00770549,0.00719920,-0.99994440
1322934960.31765223,-0.00766135,0.00718785,-0.99994482
1322934960.36565185,-0.00783036,0.00690791,-0.99994548
