Time_in_sec,gx,gy,gz
1322935655.96962166,-0.01011344,0.00711023,-0.99992358
1322935656.00967860,-0.00998214,0.00708687,-0.99992506
1322935656.06967473,-0.00997958,0.00706516,-0.99992524
1322935656.12159204,-0.01007581,0.00727272,-0.99992279
1322935656.16966701,-0.01041879,0.00726793,-0.99991931
1322935656.20965672,-0.01048608,0.00721753,-0.99991897
1322935656.26963949,-0.01053371,0.00692373,-0.99992055
1322935656.30965710,-0.01055640,0.00707418,-0.99991926
1322935656.36869383,-0.01056585,0.00677628,-0.99992122
1322935656.40966725,-0.01098576,0.00665875,-0.99991748
1322935656.46967602,-0.01099933,0.00676682,-0.99991661
1322935656.50965071,-0.01120027,0.00640154,-0.99991678
1322935656.56869102,-0.01108101,0.00641663,-0.99991802
1322935656.60964656,-0.01098574,0.00658016,-0.99991800
1322935656.66870522,-0.01121221,0.00659577,-0.99991539
1322935656.70965695,-0.01106934,0.00670990,-0.99991622
1322935656.76870942,-0.01101213,0.00668086,-0.99991705
1322935656.81656909,-0.01109677,0.00675688,-0.99991560
1322935656.86853504,-0.01114113,0.00681246,-0.99991473
1322935656.90869856,-0.01093664,0.00678987,-0.99991714
1322935656.96965265,-0.01111692,0.00673505,-0.99991552
1322935657.01759887,-0.01103671,0.00691727,-0.99991517
1322935657.06854415,-0.01096116,0.00710946,-0.99991465
1322935657.11764050,-0.01090299,0.00703186,-0.99991584
1322935657.16960287,-0.01055443,0.00692649,-0.99992031
1322935657.20965457,-0.01069340,0.00680758,-0.99991965
1322935657.26695609,-0.01075442,0.00670352,-0.99991970
1322935657.31765079,-0.01091208,0.00641495,-0.99991988
1322935657.36682963,-0.01075715,0.00641897,-0.99992154
1322935657.41669416,-0.01076215,0.00655630,-0.99992059
1322935657.46965194,-0.01087157,0.00664675,-0.99991881
1322935657.50965524,-0.01088334,0.00652625,-0.99991948
1322935657.56869793,-0.01077437,0.00631532,-0.99992201
1322935657.60962701,-0.01090478,0.00588168,-0.99992324
1322935657.66855454,-0.01089259,0.00588325,-0.99992337
1322935657.71670485,-0.01090848,0.00560957,-0.99992477
1322935657.76967859,-0.01087978,0.00562131,-0.99992501
1322935657.81752992,-0.01107878,0.00573395,-0.99992219
1322935657.86864281,-0.01114730,0.00575268,-0.99992132
1322935657.91769838,-0.01099506,0.00568051,-0.99992342
1322935657.96869445,-0.01118376,0.00554336,-0.99992209
1322935658.01765704,-0.01133251,0.00551514,-0.99992058
1322935658.06864643,-0.01137764,0.00538296,-0.99992078
1322935658.11708283,-0.01139196,0.00527432,-0.99992120
1322935658.16965151,-0.01157263,0.00499823,-0.99992054
1322935658.21669221,-0.01169509,0.00509232,-0.99991864
1322935658.26856661,-0.01195309,0.00481080,-0.99991699
1322935658.31670690,-0.01196876,0.00475539,-0.99991706
1322935658.35764432,-0.01188842,0.00459332,-0.99991878
1322935658.41669655,-0.01180777,0.00474032,-0.99991905
1322935658.46965003,-0.01203065,0.00440766,-0.99991791
1322935658.50866413,-0.01204911,0.00460569,-0.99991680
1322935658.56865740,-0.01207890,0.00480407,-0.99991551
1322935658.61765647,-0.01184765,0.00507068,-0.99991696
1322935658.66967487,-0.01182817,0.00515019,-0.99991678
1322935658.71764112,-0.01175333,0.00509905,-0.99991793
1322935658.75765657,-0.01187693,0.00513962,-0.99991626
1322935658.80869412,-0.01208618,0.00506356,-0.99991414
1322935658.86855769,-0.01217451,0.00514359,-0.99991266
1322935658.91663599,-0.01207811,0.00517576,-0.99991366
1322935658.96868372,-0.01195098,0.00504614,-0.99991585
1322935659.01755023,-0.01183502,0.00519409,-0.99991647
1322935659.05763936,-0.01176455,0.00482969,-0.99991913
1322935659.11668038,-0.01159885,0.00488185,-0.99992081
1322935659.16964746,-0.01173513,0.00491905,-0.99991904
1322935659.20966434,-0.01171940,0.00470657,-0.99992025
1322935659.26962948,-0.01188018,0.00479434,-0.99991793
1322935659.31762624,-0.01179528,0.00469050,-0.99991943
1322935659.36860991,-0.01148468,0.00477982,-0.99992262
1322935659.41667080,-0.01138399,0.00463855,-0.99992444
1322935659.46855259,-0.01149910,0.00424013,-0.99992489
1322935659.51662374,-0.01152792,0.00426156,-0.99992447
1322935659.55666614,-0.01138628,0.00410305,-0.99992676
1322935659.61660814,-0.01121239,0.00410807,-0.99992870
1322935659.66961265,-0.01160527,0.00388185,-0.99992512
1322935659.71760893,-0.01152306,0.00371520,-0.99992671
1322935659.76861548,-0.01145202,0.00378140,-0.99992727
1322935659.81666446,-0.01123659,0.00366002,-0.99993017
1322935659.86860895,-0.01146027,0.00390135,-0.99992672
1322935659.91664577,-0.01125275,0.00378670,-0.99992952
1322935659.96960545,-0.01138197,0.00384735,-0.99992782
1322935660.01663184,-0.01110486,0.00390002,-0.99993073
1322935660.06853080,-0.01118925,0.00387206,-0.99992990
1322935660.11760068,-0.01106528,0.00386869,-0.99993129
1322935660.16859221,-0.01109957,0.00382460,-0.99993108
1322935660.21759844,-0.01122545,0.00390610,-0.99992936
1322935660.26860070,-0.01154392,0.00379085,-0.99992618
1322935660.31653309,-0.01160575,0.00376209,-0.99992557
1322935660.36860275,-0.01150015,0.00375381,-0.99992683
1322935660.41664314,-0.01148957,0.00336177,-0.99992834
1322935660.46859217,-0.01162215,0.00334592,-0.99992686
1322935660.51663995,-0.01167103,0.00327480,-0.99992653
1322935660.56863356,-0.01168497,0.00315682,-0.99992675
1322935660.61657500,-0.01187410,0.00344233,-0.99992358
1322935660.66852522,-0.01209572,0.00320521,-0.99992171
1322935660.71759152,-0.01191542,0.00293913,-0.99992469
1322935660.76858234,-0.01153515,0.00286014,-0.99992938
1322935660.81662178,-0.01149107,0.00280944,-0.99993003
1322935660.86855745,-0.01140280,0.00293487,-0.99993068
1322935660.91650534,-0.01131753,0.00291680,-0.99993170
1322935660.96959996,-0.01134895,0.00279075,-0.99993170
1322935661.01769423,-0.01141174,0.00279460,-0.99993098
1322935661.06857395,-0.01138376,0.00282815,-0.99993120
1322935661.11657071,-0.01146601,0.00282971,-0.99993026
1322935661.16855478,-0.01145254,0.00284943,-0.99993036
