Time_in_sec,gx,gy,gz
1322941951.31765652,-0.00008063,0.00598080,-0.99998211
1322941951.36888528,-0.00010222,0.00601403,-0.99998191
1322941951.41762757,-0.00011274,0.00624786,-0.99998048
1322941951.46058679,-0.00017227,0.00630301,-0.99998012
1322941951.51764846,-0.00038569,0.00636170,-0.99997969
1322941951.56940150,-0.00054383,0.00651700,-0.99997862
1322941951.60970759,-0.00052172,0.00651722,-0.99997863
1322941951.66962719,-0.00051826,0.00654162,-0.99997847
1322941951.71765590,-0.00051019,0.00635073,-0.99997970
1322941951.76964784,-0.00046636,0.00620053,-0.99998067
1322941951.81670094,-0.00062264,0.00632802,-0.99997978
1322941951.86878395,-0.00069449,0.00599245,-0.99998180
1322941951.90968251,-0.00082838,0.00617061,-0.99998062
1322941951.96163821,-0.00080582,0.00606486,-0.99998128
1322941952.02158308,-0.00097978,0.00629008,-0.99997974
1322941952.06170630,-0.00093938,0.00617518,-0.99998049
1322941952.10857677,-0.00095775,0.00638228,-0.99997917
1322941952.16966462,-0.00089340,0.00618058,-0.99998050
1322941952.21764517,-0.00096435,0.00616087,-0.99998056
1322941952.26865315,-0.00100116,0.00636052,-0.99997927
1322941952.31660199,-0.00058899,0.00657537,-0.99997821
1322941952.36964893,-0.00069668,0.00643968,-0.99997902
1322941952.40964460,-0.00082450,0.00642662,-0.99997901
1322941952.46964002,-0.00126411,0.00637735,-0.99997887
1322941952.50869060,-0.00162090,0.00649210,-0.99997761
1322941952.56865931,-0.00155648,0.00645672,-0.99997794
1322941952.62068295,-0.00149665,0.00647298,-0.99997793
1322941952.66068220,-0.00160231,0.00662074,-0.99997680
1322941952.71668339,-0.00152095,0.00662653,-0.99997689
1322941952.76919937,-0.00167362,0.00637216,-0.99997830
1322941952.81762934,-0.00162167,0.00619474,-0.99997950
1322941952.86954570,-0.00165019,0.00643505,-0.99997793
1322941952.90965414,-0.00167235,0.00623753,-0.99997915
1322941952.96056509,-0.00161487,0.00622640,-0.99997931
1322941953.01763844,-0.00175890,0.00621076,-0.99997917
1322941953.06066442,-0.00178266,0.00596276,-0.99998063
1322941953.11666632,-0.00195577,0.00611814,-0.99997937
1322941953.16873074,-0.00195608,0.00597469,-0.99998024
1322941953.22065783,-0.00194841,0.00582603,-0.99998113
1322941953.25761366,-0.00209360,0.00592661,-0.99998025
1322941953.31665421,-0.00184164,0.00565403,-0.99998232
1322941953.36066079,-0.00192350,0.00602842,-0.99997998
1322941953.40966177,-0.00212300,0.00593554,-0.99998013
1322941953.46854568,-0.00233213,0.00622754,-0.99997789
1322941953.50963855,-0.00237477,0.00617288,-0.99997813
1322941953.56867528,-0.00233823,0.00624645,-0.99997776
1322941953.61755896,-0.00251877,0.00654409,-0.99997542
1322941953.66956353,-0.00267787,0.00656431,-0.99997487
1322941953.72248864,-0.00287798,0.00688396,-0.99997216
1322941953.76864147,-0.00287961,0.00688264,-0.99997217
1322941953.82063317,-0.00279328,0.00685684,-0.99997259
1322941953.86158967,-0.00284059,0.00702616,-0.99997128
1322941953.91762400,-0.00266635,0.00690482,-0.99997261
1322941953.96855402,-0.00276429,0.00699102,-0.99997174
1322941954.00930500,-0.00289915,0.00680307,-0.99997266
1322941954.06859326,-0.00276227,0.00682532,-0.99997289
1322941954.12062240,-0.00292638,0.00654221,-0.99997432
1322941954.16158795,-0.00284606,0.00637941,-0.99997560
1322941954.20863128,-0.00264192,0.00658628,-0.99997482
1322941954.26157117,-0.00268504,0.00632983,-0.99997636
1322941954.30955434,-0.00292411,0.00624674,-0.99997621
1322941954.36157203,-0.00283155,0.00611504,-0.99997729
1322941954.40957355,-0.00275268,0.00592050,-0.99997868
1322941954.46855116,-0.00264947,0.00629478,-0.99997668
1322941954.51761031,-0.00243916,0.00640615,-0.99997651
1322941954.56157446,-0.00236906,0.00634851,-0.99997704
1322941954.61756945,-0.00221734,0.00617319,-0.99997849
1322941954.66862202,-0.00221204,0.00620618,-0.99997829
1322941954.70962644,-0.00224184,0.00626623,-0.99997785
1322941954.76072454,-0.00221047,0.00611676,-0.99997885
1322941954.82060194,-0.00219570,0.00615342,-0.99997866
1322941954.86852145,-0.00203624,0.00621680,-0.99997860
1322941954.92156625,-0.00203196,0.00606647,-0.99997953
1322941954.96218801,-0.00204214,0.00609498,-0.99997934
1322941955.00859833,-0.00240645,0.00624979,-0.99997757
1322941955.06859803,-0.00263811,0.00642510,-0.99997588
1322941955.11760163,-0.00257921,0.00620750,-0.99997741
1322941955.16964507,-0.00253001,0.00611911,-0.99997808
1322941955.20965624,-0.00229774,0.00626134,-0.99997776
1322941955.26961207,-0.00247920,0.00642114,-0.99997631
1322941955.30965519,-0.00233186,0.00626740,-0.99997764
1322941955.36054850,-0.00238439,0.00623779,-0.99997770
1322941955.41757751,-0.00222609,0.00638435,-0.99997714
1322941955.46153259,-0.00209062,0.00637449,-0.99997750
1322941955.50963974,-0.00207765,0.00634691,-0.99997770
1322941955.56857872,-0.00192659,0.00622667,-0.99997876
1322941955.62057614,-0.00207430,0.00635302,-0.99997767
1322941955.66158366,-0.00185036,0.00648392,-0.99997727
1322941955.72056937,-0.00192121,0.00637561,-0.99997783
1322941955.76954842,-0.00183819,0.00643670,-0.99997759
1322941955.80963326,-0.00190845,0.00681571,-0.99997495
1322941955.86052108,-0.00180509,0.00667956,-0.99997606
1322941955.91855526,-0.00197014,0.00676244,-0.99997519
1322941955.96056223,-0.00201307,0.00663497,-0.99997596
1322941956.01758599,-0.00214805,0.00661486,-0.99997581
1322941956.06856537,-0.00223561,0.00666160,-0.99997531
1322941956.12057590,-0.00241067,0.00662269,-0.99997516
1322941956.16853285,-0.00238413,0.00686034,-0.99997363
1322941956.22092652,-0.00226564,0.00691627,-0.99997352
1322941956.26056600,-0.00218460,0.00681934,-0.99997436
1322941956.30853558,-0.00204874,0.00672585,-0.99997528
1322941956.36856627,-0.00180259,0.00669160,-0.99997599
1322941956.42057014,-0.00168620,0.00661659,-0.99997669
1322941956.46857023,-0.00175305,0.00657449,-0.99997685
1322941956.52157354,-0.00178344,0.00664190,-0.99997635
1322941956.56056237,-0.00174514,0.00649317,-0.99997740
1322941956.62120414,-0.00179118,0.00660178,-0.99997660
1322941956.66056919,-0.00188554,0.00664126,-0.99997617
1322941956.72170138,-0.00197692,0.00657169,-0.99997645
