Time_in_sec,gx,gy,gz
1322934169.41665602,-0.01915909,0.00548082,-0.99980143
1322934169.46468997,-0.01915138,0.00544850,-0.99980175
1322934169.52459669,-0.01943207,0.00572094,-0.99979481
1322934169.56459522,-0.01941237,0.00589494,-0.99979418
1322934169.61765838,-0.01934643,0.00590997,-0.99979537
1322934169.66569018,-0.01927563,0.00581646,-0.99979729
1322934169.71655536,-0.01936029,0.00595106,-0.99979486
1322934169.76457524,-0.01937134,0.00607999,-0.99979387
1322934169.81765723,-0.01953478,0.00594766,-0.99979149
1322934169.86559176,-0.01974287,0.00620125,-0.99978586
1322934169.91332674,-0.01973091,0.00627420,-0.99978564
1322934169.96526742,-0.01978720,0.00623033,-0.99978480
1322934170.01352024,-0.01985804,0.00625884,-0.99978322
1322934170.06465769,-0.01978112,0.00602569,-0.99978618
1322934170.12567759,-0.01964187,0.00593407,-0.99978947
1322934170.16464853,-0.01970495,0.00581298,-0.99978894
1322934170.21656561,-0.01974724,0.00574802,-0.99978848
1322934170.26454830,-0.01986723,0.00585224,-0.99978550
1322934170.31665206,-0.01988859,0.00586412,-0.99978500
1322934170.36465693,-0.01974742,0.00589094,-0.99978765
1322934170.42456365,-0.01957137,0.00584291,-0.99979139
1322934170.46464825,-0.01946630,0.00585607,-0.99979336
1322934170.51341057,-0.01937357,0.00585024,-0.99979520
1322934170.56636953,-0.01939293,0.00600237,-0.99979392
1322934170.61756182,-0.01962411,0.00579904,-0.99979061
1322934170.66465211,-0.01952341,0.00581068,-0.99979251
1322934170.72455573,-0.01950592,0.00587747,-0.99979247
1322934170.76566601,-0.01942764,0.00595281,-0.99979354
1322934170.81665611,-0.01942875,0.00595353,-0.99979352
1322934170.86572218,-0.01917110,0.00611861,-0.99979750
1322934170.91657519,-0.01898138,0.00616424,-0.99980083
1322934170.96470809,-0.01921647,0.00636750,-0.99979507
1322934171.02460003,-0.01913675,0.00615727,-0.99979792
1322934171.06455112,-0.01895502,0.00601088,-0.99980227
1322934171.11655140,-0.01904333,0.00600645,-0.99980062
1322934171.16649938,-0.01892891,0.00596766,-0.99980302
1322934171.21656728,-0.01912195,0.00608744,-0.99979863
1322934171.26562524,-0.01924987,0.00609205,-0.99979614
1322934171.31333137,-0.01910815,0.00601620,-0.99979932
1322934171.36594033,-0.01935697,0.00592646,-0.99979507
1322934171.41677117,-0.01925083,0.00582625,-0.99979771
1322934171.46672511,-0.01932781,0.00583612,-0.99979617
1322934171.51653838,-0.01916392,0.00573109,-0.99979993
1322934171.56667948,-0.01927183,0.00570593,-0.99979800
1322934171.62453151,-0.01916594,0.00558802,-0.99980070
1322934171.66577911,-0.01922095,0.00571688,-0.99979892
1322934171.71664310,-0.01917635,0.00611364,-0.99979742
1322934171.76463699,-0.01927466,0.00613367,-0.99979541
1322934171.82456255,-0.01919705,0.00645060,-0.99979491
1322934171.86456227,-0.01930023,0.00632543,-0.99979372
1322934171.91654372,-0.01922162,0.00647106,-0.99979431
1322934171.96508551,-0.01938385,0.00625840,-0.99979253
1322934172.01765275,-0.01946475,0.00643324,-0.99978985
1322934172.06464458,-0.01953494,0.00663735,-0.99978714
1322934172.11767459,-0.01970541,0.00639134,-0.99978540
1322934172.16465878,-0.01964163,0.00650053,-0.99978595
1322934172.22465563,-0.01944897,0.00656951,-0.99978927
1322934172.26648998,-0.01944373,0.00654936,-0.99978950
1322934172.32565141,-0.01931867,0.00654614,-0.99979195
1322934172.36464834,-0.01922165,0.00635733,-0.99979504
1322934172.41671014,-0.01929771,0.00639370,-0.99979334
1322934172.46471071,-0.01938164,0.00611844,-0.99979344
1322934172.51714897,-0.01925579,0.00617007,-0.99979555
1322934172.56469822,-0.01937913,0.00606503,-0.99979381
1322934172.62565160,-0.01930756,0.00615884,-0.99979462
1322934172.66577935,-0.01934450,0.00622556,-0.99979350
1322934172.72570086,-0.01942358,0.00629278,-0.99979154
1322934172.76573110,-0.01968683,0.00644954,-0.99978539
1322934172.81776118,-0.01987394,0.00631581,-0.99978254
1322934172.86468673,-0.01990457,0.00635704,-0.99978167
1322934172.91664505,-0.02003337,0.00664411,-0.99977724
1322934172.96467710,-0.02004616,0.00644436,-0.99977829
1322934173.01654100,-0.02031512,0.00654896,-0.99977218
1322934173.06467867,-0.02019731,0.00649275,-0.99977493
1322934173.11654449,-0.02026406,0.00650039,-0.99977353
1322934173.16455722,-0.02023717,0.00636105,-0.99977497
1322934173.22468686,-0.02040940,0.00651864,-0.99977046
1322934173.26466870,-0.02049222,0.00648323,-0.99976899
1322934173.32452941,-0.02061804,0.00663041,-0.99976544
1322934173.36566091,-0.02058535,0.00679988,-0.99976497
1322934173.41652274,-0.02045574,0.00674326,-0.99976802
1322934173.46465397,-0.02077032,0.00652920,-0.99976295
1322934173.51755333,-0.02088345,0.00658472,-0.99976023
1322934173.56565499,-0.02092423,0.00648193,-0.99976005
1322934173.62566018,-0.02089530,0.00645527,-0.99976083
1322934173.66573000,-0.02089072,0.00676232,-0.99975890
1322934173.71769118,-0.02115165,0.00668472,-0.99975393
1322934173.76464200,-0.02125513,0.00672595,-0.99975146
1322934173.82457519,-0.02116775,0.00685570,-0.99975243
1322934173.86564827,-0.02132356,0.00686805,-0.99974904
1322934173.91758633,-0.02137537,0.00675220,-0.99974872
1322934173.96572447,-0.02159666,0.00665369,-0.99974462
1322934174.01664448,-0.02116536,0.00682463,-0.99975270
1322934174.06456304,-0.02136918,0.00658779,-0.99974995
1322934174.11663842,-0.02131494,0.00646598,-0.99975190
1322934174.16566253,-0.02167942,0.00655742,-0.99974347
1322934174.21755838,-0.02175965,0.00656537,-0.99974167
1322934174.26703906,-0.02163062,0.00683648,-0.99974266
1322934174.31664467,-0.02169263,0.00668735,-0.99974232
1322934174.36456895,-0.02147895,0.00684022,-0.99974590
1322934174.42550898,-0.02131852,0.00704480,-0.99974791
1322934174.46458149,-0.02136797,0.00710276,-0.99974645
1322934174.52457738,-0.02126652,0.00737850,-0.99974661
1322934174.56458879,-0.02097280,0.00749506,-0.99975195
1322934174.61663055,-0.02080034,0.00735046,-0.99975663
1322934174.66455722,-0.02097085,0.00722275,-0.99975400
1322934174.72565055,-0.02091255,0.00726066,-0.99975494
1322934174.76506925,-0.02062859,0.00711879,-0.99976186
1322934174.82565260,-0.02077683,0.00698993,-0.99975970
1322934174.86567187,-0.02086632,0.00704418,-0.99975746
1322934174.91675353,-0.02078947,0.00711001,-0.99975859
1322934174.96584845,-0.02096527,0.00702500,-0.99975552
1322934175.01663160,-0.02088266,0.00691648,-0.99975801
1322934175.06457758,-0.02079682,0.00706529,-0.99975876
1322934175.12564993,-0.02078842,0.00708549,-0.99975879
1322934175.16567850,-0.02088538,0.00713357,-0.99975643
1322934175.21667838,-0.02097876,0.00727426,-0.99975346
1322934175.26457596,-0.02107290,0.00731338,-0.99975119
1322934175.31713533,-0.02110869,0.00723345,-0.99975102
1322934175.36565900,-0.02114237,0.00705710,-0.99975157
1322934175.41652536,-0.02095047,0.00722771,-0.99975439
1322934175.46464944,-0.02073421,0.00718149,-0.99975923
1322934175.51665235,-0.02079407,0.00733917,-0.99975684
1322934175.56566000,-0.02083590,0.00762550,-0.99975383
1322934175.61664009,-0.02070080,0.00772957,-0.99975584
1322934175.66453147,-0.02077723,0.00777097,-0.99975393
1322934175.71768069,-0.02087855,0.00783125,-0.99975135
1322934175.76567483,-0.02083286,0.00801127,-0.99975087
1322934175.82465410,-0.02095481,0.00803050,-0.99974817
1322934175.86566138,-0.02102292,0.00799526,-0.99974702
1322934175.92527747,-0.02099066,0.00809069,-0.99974693
1322934175.96464276,-0.02083612,0.00837209,-0.99974785
1322934176.02460122,-0.02097717,0.00853862,-0.99974349
1322934176.06571531,-0.02094660,0.00881549,-0.99974173
1322934176.11665154,-0.02112194,0.00878250,-0.99973833
1322934176.16464210,-0.02103936,0.00866304,-0.99974111
1322934176.21755528,-0.02118413,0.00864324,-0.99973823
1322934176.26566935,-0.02131441,0.00843852,-0.99973721
1322934176.32478380,-0.02157891,0.00872883,-0.99972904
1322934176.36627197,-0.02143364,0.00865781,-0.99973278
1322934176.42510772,-0.02141235,0.00865206,-0.99973329
1322934176.46624613,-0.02159176,0.00856933,-0.99973014
1322934176.51671076,-0.02160753,0.00833740,-0.99973177
1322934176.56538177,-0.02176471,0.00819968,-0.99972949
1322934176.61665130,-0.02154420,0.00828331,-0.99973358
1322934176.66459656,-0.02174967,0.00844745,-0.99972776
1322934176.71729207,-0.02185879,0.00851829,-0.99972478
1322934176.76620078,-0.02192111,0.00861148,-0.99972262
1322934176.82454014,-0.02166000,0.00844190,-0.99972975
1322934176.86556101,-0.02168584,0.00845249,-0.99972910
1322934176.91654110,-0.02167426,0.00852230,-0.99972876
1322934176.96556091,-0.02146059,0.00835334,-0.99973480
1322934177.02463436,-0.02118915,0.00839255,-0.99974026
1322934177.06631112,-0.02118749,0.00837580,-0.99974043
1322934177.12456942,-0.02095198,0.00835091,-0.99974561
1322934177.16453624,-0.02125645,0.00859375,-0.99973712
1322934177.21668196,-0.02129592,0.00860261,-0.99973620
1322934177.26644802,-0.02112688,0.00866805,-0.99973923
1322934177.32463193,-0.02115955,0.00853753,-0.99973966
1322934177.36618066,-0.02069727,0.00826325,-0.99975164
1322934177.41664386,-0.02085114,0.00818620,-0.99974908
1322934177.46576118,-0.02088676,0.00807685,-0.99974922
1322934177.52492094,-0.02078988,0.00787104,-0.99975288
1322934177.56585836,-0.02083209,0.00775160,-0.99975294
1322934177.62510419,-0.02099572,0.00769772,-0.99974993
1322934177.66585422,-0.02089283,0.00776396,-0.99975157
1322934177.72522569,-0.02079810,0.00769007,-0.99975412
1322934177.76485276,-0.02031330,0.00773129,-0.99976377
1322934177.81665206,-0.02021414,0.00757748,-0.99976696
1322934177.86474514,-0.02010475,0.00756990,-0.99976922
1322934177.92569542,-0.02023448,0.00765939,-0.99976592
1322934177.96528602,-0.02013171,0.00747502,-0.99976939
1322934178.01664424,-0.02001122,0.00761317,-0.99977077
1322934178.06510711,-0.02012968,0.00769313,-0.99976778
1322934178.12564588,-0.02011976,0.00796918,-0.99976582
1322934178.16659617,-0.02034920,0.00790107,-0.99976171
1322934178.21655726,-0.02019000,0.00783998,-0.99976542
1322934178.26499200,-0.01996029,0.00774731,-0.99977076
1322934178.32564425,-0.01988593,0.00787254,-0.99977126
1322934178.36634016,-0.01966781,0.00752531,-0.99977825
1322934178.42555332,-0.01989305,0.00751494,-0.99977387
1322934178.46574473,-0.01995118,0.00741727,-0.99977344
1322934178.52562356,-0.01996344,0.00766257,-0.99977135
1322934178.56576133,-0.01990382,0.00779030,-0.99977155
1322934178.61703968,-0.01985543,0.00780950,-0.99977236
1322934178.66465545,-0.02013249,0.00759898,-0.99976844
1322934178.71712160,-0.02003011,0.00752095,-0.99977109
1322934178.76621914,-0.01989130,0.00741520,-0.99977465
1322934178.81722760,-0.02004700,0.00726343,-0.99977265
1322934178.86572242,-0.02001225,0.00746594,-0.99977186
1322934178.91663790,-0.02009640,0.00749495,-0.99976995
