Time_in_sec,gx,gy,gz
1322932774.37359595,-0.03376773,0.01504298,-0.99931649
1322932774.42455101,-0.03361691,0.01485302,-0.99932442
1322932774.47252989,-0.03353933,0.01485612,-0.99932698
1322932774.52453899,-0.03376270,0.01494139,-0.99931819
1322932774.57254958,-0.03376671,0.01499842,-0.99931720
1322932774.62061644,-0.03355014,0.01476681,-0.99932794
1322932774.67255139,-0.03370374,0.01476312,-0.99932282
1322932774.72069120,-0.03376377,0.01472327,-0.99932139
1322932774.77299023,-0.03382315,0.01465622,-0.99932036
1322932774.82154465,-0.03394281,0.01467329,-0.99931606
1322932774.87321305,-0.03405455,0.01434412,-0.99931703
1322932774.92157459,-0.03425479,0.01474840,-0.99930430
1322932774.97269702,-0.03453265,0.01468225,-0.99929572
1322932775.02167726,-0.03466227,0.01476911,-0.99928995
1322932775.07361460,-0.03465329,0.01484965,-0.99928907
1322932775.12069511,-0.03480793,0.01470997,-0.99928576
1322932775.17269659,-0.03497512,0.01477405,-0.99927897
1322932775.22071052,-0.03489291,0.01468461,-0.99928317
1322932775.27271199,-0.03478081,0.01479195,-0.99928549
1322932775.32059526,-0.03453700,0.01479957,-0.99929383
1322932775.37364769,-0.03460765,0.01467796,-0.99929318
1322932775.42165804,-0.03445726,0.01472886,-0.99929763
1322932775.47270226,-0.03446718,0.01460699,-0.99929908
1322932775.52071023,-0.03453660,0.01471862,-0.99929504
1322932775.57364583,-0.03462806,0.01474203,-0.99929153
1322932775.62164330,-0.03465181,0.01464142,-0.99929219
1322932775.67365170,-0.03466969,0.01468519,-0.99929093
1322932775.72069454,-0.03468342,0.01428190,-0.99929630
1322932775.77366281,-0.03493466,0.01439308,-0.99928595
1322932775.82070112,-0.03496457,0.01420967,-0.99928753
1322932775.87258410,-0.03481998,0.01434727,-0.99929061
1322932775.91364932,-0.03481672,0.01462247,-0.99928674
1322932775.97364688,-0.03463034,0.01443384,-0.99929595
1322932776.01368141,-0.03463015,0.01447061,-0.99929543
1322932776.07270551,-0.03456721,0.01435114,-0.99929933
1322932776.12065244,-0.03439327,0.01448929,-0.99930334
1322932776.17269635,-0.03474349,0.01453289,-0.99929059
1322932776.22057867,-0.03508963,0.01438761,-0.99928060
1322932776.27364874,-0.03514503,0.01439625,-0.99927853
1322932776.32164812,-0.03496695,0.01441372,-0.99928452
1322932776.37270594,-0.03515849,0.01434461,-0.99927880
1322932776.42058158,-0.03540423,0.01437703,-0.99926965
1322932776.47364497,-0.03552875,0.01467208,-0.99926095
1322932776.52063227,-0.03567417,0.01458594,-0.99925703
1322932776.57364821,-0.03566073,0.01443984,-0.99925963
1322932776.62169027,-0.03558869,0.01414712,-0.99926638
1322932776.67270184,-0.03551684,0.01396898,-0.99927145
1322932776.72067189,-0.03584888,0.01427086,-0.99925532
1322932776.77270079,-0.03581167,0.01452672,-0.99925297
1322932776.82164121,-0.03596511,0.01463146,-0.99924593
1322932776.87268591,-0.03618863,0.01499477,-0.99923248
1322932776.92068958,-0.03589049,0.01510052,-0.99924164
1322932776.97365952,-0.03592770,0.01518188,-0.99923907
1322932777.02157187,-0.03579249,0.01507377,-0.99924555
1322932777.07363248,-0.03568480,0.01507781,-0.99924935
1322932777.12067366,-0.03568749,0.01511906,-0.99924863
1322932777.17268324,-0.03573025,0.01496133,-0.99924947
1322932777.22067523,-0.03589452,0.01501796,-0.99924274
1322932777.27365208,-0.03574652,0.01519239,-0.99924540
1322932777.32162881,-0.03548819,0.01543552,-0.99925089
1322932777.37261653,-0.03530372,0.01553873,-0.99925582
1322932777.41361547,-0.03528290,0.01545620,-0.99925784
1322932777.47266221,-0.03532459,0.01536789,-0.99925773
1322932777.52066588,-0.03519195,0.01523655,-0.99926442
1322932777.57271767,-0.03530536,0.01513703,-0.99926193
1322932777.62162638,-0.03510519,0.01503435,-0.99927053
1322932777.67360830,-0.03513031,0.01487677,-0.99927201
1322932777.72160769,-0.03525355,0.01495919,-0.99926644
1322932777.77267766,-0.03538016,0.01479239,-0.99926444
1322932777.82160664,-0.03552389,0.01482412,-0.99925887
