Time_in_sec,gx,gy,gz
1322936689.62155938,-0.00908001,0.00521666,-0.99994517
1322936689.66960454,-0.00891536,0.00505143,-0.99994750
1322936689.71099710,-0.00897051,0.00521519,-0.99994616
1322936689.76052904,-0.00895058,0.00518503,-0.99994650
1322936689.82158542,-0.00905485,0.00501624,-0.99994642
1322936689.86160970,-0.00916051,0.00491069,-0.99994598
1322936689.92054510,-0.00917690,0.00512594,-0.99994475
1322936689.96931648,-0.00915442,0.00528379,-0.99994414
1322936690.00955248,-0.00872698,0.00531937,-0.99994777
1322936690.06162810,-0.00853695,0.00525465,-0.99994975
1322936690.12156105,-0.00851670,0.00506141,-0.99995092
1322936690.16166210,-0.00838684,0.00502936,-0.99995218
1322936690.20863581,-0.00854298,0.00501869,-0.99995091
1322936690.26859283,-0.00863171,0.00508074,-0.99994984
1322936690.31260562,-0.00838062,0.00518176,-0.99995146
1322936690.36162186,-0.00834240,0.00503539,-0.99995252
1322936690.42178297,-0.00844914,0.00532449,-0.99995013
1322936690.46861386,-0.00849169,0.00541022,-0.99994931
1322936690.52254462,-0.00850906,0.00546814,-0.99994885
1322936690.56161690,-0.00849157,0.00547730,-0.99994894
1322936690.62061787,-0.00832058,0.00546907,-0.99995043
1322936690.66856003,-0.00837648,0.00555241,-0.99994950
1322936690.72161102,-0.00847196,0.00555488,-0.99994868
1322936690.76161885,-0.00865724,0.00537621,-0.99994807
1322936690.82157683,-0.00866263,0.00536925,-0.99994806
1322936690.86160922,-0.00884653,0.00575082,-0.99994433
1322936690.92061663,-0.00901413,0.00581672,-0.99994245
1322936690.96258187,-0.00925777,0.00574487,-0.99994064
1322936691.02054358,-0.00930185,0.00595084,-0.99993903
1322936691.06155515,-0.00934040,0.00594984,-0.99993868
1322936691.12052798,-0.00935843,0.00609347,-0.99993764
1322936691.16864920,-0.00917251,0.00611655,-0.99993922
1322936691.21352100,-0.00937551,0.00589338,-0.99993868
1322936691.26158977,-0.00946323,0.00616615,-0.99993621
1322936691.32069874,-0.00930664,0.00609475,-0.99993812
1322936691.36885118,-0.00898406,0.00602629,-0.99994148
1322936691.42258883,-0.00898392,0.00603504,-0.99994143
1322936691.46256042,-0.00906630,0.00601527,-0.99994081
1322936691.52054095,-0.00891198,0.00624131,-0.99994081
1322936691.56158137,-0.00874626,0.00648640,-0.99994071
1322936691.60857749,-0.00889326,0.00644686,-0.99993967
1322936691.66858387,-0.00878157,0.00635670,-0.99994124
1322936691.72052240,-0.00888654,0.00639082,-0.99994009
1322936691.76854587,-0.00895139,0.00623861,-0.99994047
1322936691.82157445,-0.00911691,0.00635388,-0.99993825
1322936691.86088634,-0.00912096,0.00638515,-0.99993802
1322936691.92157102,-0.00909294,0.00626751,-0.99993902
1322936691.96096635,-0.00924569,0.00626652,-0.99993762
1322936692.02159190,-0.00919928,0.00608747,-0.99993916
1322936692.06858349,-0.00903253,0.00608350,-0.99994070
1322936692.10954809,-0.00921928,0.00653370,-0.99993616
1322936692.16112876,-0.00906402,0.00654190,-0.99993752
1322936692.20955157,-0.00911708,0.00650024,-0.99993731
1322936692.26054788,-0.00892612,0.00641553,-0.99993958
1322936692.32055664,-0.00887008,0.00673298,-0.99993799
1322936692.36959314,-0.00891856,0.00669510,-0.99993782
1322936692.42057729,-0.00867315,0.00709158,-0.99993724
1322936692.46850610,-0.00864065,0.00693397,-0.99993863
1322936692.50939465,-0.00893574,0.00701948,-0.99993544
1322936692.56853437,-0.00893544,0.00681250,-0.99993687
1322936692.61256051,-0.00906859,0.00675645,-0.99993605
1322936692.66938162,-0.00889219,0.00686960,-0.99993687
1322936692.70960665,-0.00893992,0.00698852,-0.99993562
1322936692.76159573,-0.00895313,0.00688710,-0.99993620
1322936692.81362200,-0.00860582,0.00683868,-0.99993958
1322936692.86854100,-0.00836340,0.00675161,-0.99994223
1322936692.92156267,-0.00831421,0.00677433,-0.99994249
1322936692.96058106,-0.00858633,0.00675976,-0.99994029
1322936693.02051616,-0.00855588,0.00686460,-0.99993984
1322936693.06157517,-0.00871128,0.00685223,-0.99993858
1322936693.12052298,-0.00869452,0.00686859,-0.99993861
1322936693.16956234,-0.00863272,0.00689737,-0.99993895
1322936693.21355510,-0.00886851,0.00682762,-0.99993736
1322936693.26053739,-0.00880454,0.00685974,-0.99993771
1322936693.32053804,-0.00868937,0.00680129,-0.99993912
1322936693.36157489,-0.00844065,0.00675987,-0.99994153
1322936693.42053366,-0.00855436,0.00715550,-0.99993781
1322936693.46865106,-0.00850116,0.00704120,-0.99993907
1322936693.51045132,-0.00852776,0.00703062,-0.99993892
1322936693.56055808,-0.00835051,0.00682448,-0.99994185
1322936693.62056994,-0.00833406,0.00684923,-0.99994181
1322936693.66157556,-0.00832306,0.00675035,-0.99994258
1322936693.72056675,-0.00795132,0.00664663,-0.99994630
1322936693.76854181,-0.00801295,0.00690553,-0.99994405
1322936693.82055736,-0.00840275,0.00667200,-0.99994244
1322936693.86051774,-0.00823369,0.00666926,-0.99994386
1322936693.92057252,-0.00806625,0.00665188,-0.99994534
1322936693.96854162,-0.00830010,0.00672415,-0.99994295
1322936694.00957465,-0.00840011,0.00680372,-0.99994157
1322936694.06056261,-0.00834595,0.00687197,-0.99994156
1322936694.11394715,-0.00836131,0.00684080,-0.99994164
1322936694.16966271,-0.00825896,0.00668691,-0.99994354
1322936694.22055435,-0.00835335,0.00650788,-0.99994393
1322936694.26918149,-0.00818845,0.00651182,-0.99994527
1322936694.32054496,-0.00819804,0.00624502,-0.99994689
1322936694.36059737,-0.00817032,0.00594795,-0.99994893
1322936694.42181921,-0.00842941,0.00594830,-0.99994678
1322936694.46053147,-0.00821388,0.00589103,-0.99994891
1322936694.52165294,-0.00840988,0.00607505,-0.99994618
1322936694.56160760,-0.00847096,0.00577456,-0.99994745
1322936694.62070107,-0.00834075,0.00587639,-0.99994795
1322936694.66854119,-0.00858973,0.00586110,-0.99994593
1322936694.72052860,-0.00872827,0.00592899,-0.99994433
1322936694.76967144,-0.00864791,0.00583157,-0.99994560
1322936694.80906248,-0.00861322,0.00568555,-0.99994674
1322936694.86854720,-0.00874965,0.00581626,-0.99994481
1322936694.91256452,-0.00871213,0.00558045,-0.99994648
1322936694.96054792,-0.00890561,0.00542763,-0.99994561
1322936695.02173018,-0.00861202,0.00551480,-0.99994771
1322936695.06130815,-0.00862179,0.00545229,-0.99994797
1322936695.12164736,-0.00852906,0.00543339,-0.99994887
1322936695.16170144,-0.00811331,0.00521759,-0.99995347
1322936695.22155404,-0.00814050,0.00505560,-0.99995409
1322936695.26167774,-0.00826565,0.00502195,-0.99995323
1322936695.32052851,-0.00848672,0.00509742,-0.99995099
1322936695.36904693,-0.00867433,0.00471795,-0.99995125
1322936695.42097521,-0.00854538,0.00474660,-0.99995222
1322936695.46968174,-0.00857018,0.00491968,-0.99995117
1322936695.52144742,-0.00864346,0.00503675,-0.99994996
1322936695.56966114,-0.00848661,0.00485637,-0.99995220
1322936695.60926151,-0.00839793,0.00493121,-0.99995258
1322936695.66056299,-0.00835187,0.00474284,-0.99995387
