Time_in_sec,gx,gy,gz
1322942455.42061710,0.00392413,0.00003381,-0.99999230
1322942455.46051931,0.00371817,-0.00005406,-0.99999309
1322942455.52154207,0.00380459,-0.00007975,-0.99999276
1322942455.56052017,0.00382976,-0.00002274,-0.99999267
1322942455.60854459,0.00391787,-0.00005215,-0.99999232
1322942455.66059279,0.00393935,0.00000419,-0.99999224
1322942455.70857692,0.00394724,0.00003192,-0.99999221
1322942455.76162863,0.00407671,0.00025284,-0.99999166
1322942455.81758022,0.00409064,0.00023581,-0.99999161
1322942455.86165214,0.00407709,0.00003364,-0.99999169
1322942455.92162347,0.00402353,0.00004734,-0.99999190
1322942455.96163297,0.00400243,-0.00020537,-0.99999197
1322942456.01359200,0.00432572,-0.00023478,-0.99999062
1322942456.06149101,0.00434209,-0.00032600,-0.99999052
1322942456.10958529,0.00411269,-0.00022052,-0.99999152
1322942456.16163492,0.00446610,-0.00000655,-0.99999003
1322942456.20957923,0.00444995,-0.00020481,-0.99999008
1322942456.26859140,0.00459583,-0.00027090,-0.99998940
1322942456.32161689,0.00455928,-0.00017108,-0.99998959
1322942456.36140800,0.00442505,0.00000731,-0.99999021
1322942456.40856409,0.00440024,0.00000931,-0.99999032
1322942456.46057248,0.00440738,-0.00011258,-0.99999028
1322942456.51364899,0.00430639,-0.00008312,-0.99999072
1322942456.56158161,0.00434564,-0.00019145,-0.99999054
1322942456.62158823,0.00442563,-0.00010433,-0.99999020
1322942456.66154289,0.00442471,-0.00004077,-0.99999021
1322942456.72157574,0.00433408,-0.00019386,-0.99999059
1322942456.76160049,0.00400957,-0.00014699,-0.99999195
1322942456.81851983,0.00422284,-0.00019877,-0.99999106
1322942456.86055112,0.00437723,-0.00009982,-0.99999041
1322942456.91261005,0.00437560,-0.00013294,-0.99999042
1322942456.96056533,0.00455779,-0.00010024,-0.99998961
1322942457.00965357,0.00438661,-0.00018911,-0.99999036
1322942457.06159282,0.00425633,-0.00027564,-0.99999090
1322942457.10857201,0.00428933,-0.00041641,-0.99999071
1322942457.16161728,0.00436070,-0.00053031,-0.99999035
1322942457.22056985,0.00440981,-0.00058505,-0.99999011
1322942457.26197815,0.00459745,-0.00064408,-0.99998922
1322942457.32054353,0.00474172,-0.00075483,-0.99998847
1322942457.36158204,0.00490574,-0.00068589,-0.99998773
1322942457.42057085,0.00497660,-0.00068155,-0.99998738
1322942457.46157384,0.00504024,-0.00054956,-0.99998715
1322942457.52057171,0.00506532,-0.00079587,-0.99998685
1322942457.56854200,0.00499840,-0.00076243,-0.99998722
1322942457.60958481,0.00473443,-0.00084536,-0.99998844
1322942457.66167784,0.00481351,-0.00110707,-0.99998780
1322942457.72057652,0.00505156,-0.00109301,-0.99998664
1322942457.76157093,0.00492680,-0.00092850,-0.99998743
1322942457.81361580,0.00489795,-0.00078869,-0.99998769
1322942457.86189532,0.00485922,-0.00101916,-0.99998767
1322942457.92056799,0.00480265,-0.00105155,-0.99998791
1322942457.96158910,0.00465491,-0.00108818,-0.99998857
1322942458.02055550,0.00467291,-0.00110554,-0.99998847
1322942458.06152773,0.00466330,-0.00117661,-0.99998843
1322942458.11358118,0.00474799,-0.00134556,-0.99998782
1322942458.16158223,0.00466953,-0.00166233,-0.99998772
1322942458.22158360,0.00463299,-0.00164158,-0.99998792
1322942458.26952219,0.00479660,-0.00148364,-0.99998740
1322942458.32198930,0.00505186,-0.00144133,-0.99998620
1322942458.36967850,0.00482865,-0.00156249,-0.99998712
1322942458.42057467,0.00491742,-0.00161239,-0.99998661
1322942458.46193910,0.00496474,-0.00166600,-0.99998629
