Time_in_sec,gx,gy,gz
1322938368.47357893,-0.00047799,0.00252027,-0.99999671
1322938368.52158308,-0.00054273,0.00249059,-0.99999675
1322938368.57346964,-0.00038356,0.00255979,-0.99999665
1322938368.62154698,-0.00035089,0.00248743,-0.99999684
1322938368.67251921,-0.00035780,0.00241818,-0.99999701
1322938368.72157979,-0.00053224,0.00234110,-0.99999712
1322938368.77357769,-0.00054639,0.00267169,-0.99999628
1322938368.82156682,-0.00062055,0.00262354,-0.99999637
1322938368.87359071,-0.00061400,0.00276329,-0.99999599
1322938368.92157316,-0.00065611,0.00293340,-0.99999548
1322938368.97358370,-0.00053848,0.00293124,-0.99999556
1322938369.02162504,-0.00036887,0.00288673,-0.99999577
1322938369.07356024,-0.00034982,0.00299332,-0.99999546
1322938369.12451720,-0.00023217,0.00276410,-0.99999615
1322938369.17362833,-0.00032273,0.00258095,-0.99999662
1322938369.22457075,-0.00010081,0.00253172,-0.99999679
1322938369.27358246,-0.00015979,0.00250782,-0.99999684
1322938369.32157803,-0.00013692,0.00283135,-0.99999598
1322938369.37362218,-0.00027163,0.00293978,-0.99999564
1322938369.42157197,-0.00020070,0.00296818,-0.99999557
1322938369.47357726,-0.00031019,0.00291177,-0.99999571
1322938369.52157235,-0.00036287,0.00285378,-0.99999586
1322938369.57358718,-0.00063829,0.00274932,-0.99999602
1322938369.62158298,-0.00047596,0.00297772,-0.99999545
1322938369.67357397,-0.00038073,0.00269283,-0.99999630
1322938369.72453713,-0.00030284,0.00274484,-0.99999619
1322938369.77357626,-0.00017432,0.00298387,-0.99999553
1322938369.82157302,-0.00010292,0.00287465,-0.99999586
1322938369.87367249,-0.00013679,0.00280983,-0.99999604
1322938369.92450404,-0.00003552,0.00262899,-0.99999654
1322938369.97357893,-0.00000179,0.00268415,-0.99999640
1322938370.02565026,-0.00021962,0.00263935,-0.99999649
1322938370.07370806,-0.00022645,0.00279850,-0.99999606
1322938370.12554336,-0.00009454,0.00284120,-0.99999596
1322938370.17256546,-0.00002858,0.00302084,-0.99999544
1322938370.22557712,-0.00017455,0.00294911,-0.99999564
1322938370.27256560,-0.00027605,0.00295392,-0.99999560
1322938370.32557607,-0.00014782,0.00281079,-0.99999604
