Time_in_sec,gx,gy,gz
1322939648.52568316,-0.00314789,0.00606020,-0.99997668
1322939648.56544447,-0.00310320,0.00600206,-0.99997717
1322939648.61651993,-0.00307766,0.00604575,-0.99997699
1322939648.66465640,-0.00310173,0.00606653,-0.99997679
1322939648.71779490,-0.00284904,0.00582456,-0.99997898
1322939648.76518345,-0.00292940,0.00607901,-0.99997723
1322939648.82565403,-0.00284841,0.00609714,-0.99997736
1322939648.86566019,-0.00250385,0.00611638,-0.99997816
1322939648.92453003,-0.00241907,0.00621397,-0.99997777
1322939648.96566153,-0.00237748,0.00608454,-0.99997866
1322939649.01752257,-0.00262715,0.00611837,-0.99997783
1322939649.06566262,-0.00255965,0.00608185,-0.99997823
1322939649.12555885,-0.00223108,0.00639952,-0.99997703
1322939649.16566086,-0.00233511,0.00646763,-0.99997636
1322939649.21665096,-0.00233787,0.00633793,-0.99997718
1322939649.26556563,-0.00240895,0.00640085,-0.99997661
1322939649.31665277,-0.00242835,0.00635677,-0.99997685
1322939649.36637545,-0.00222919,0.00650770,-0.99997634
1322939649.41664290,-0.00226835,0.00651233,-0.99997622
1322939649.47651792,-0.00221636,0.00661391,-0.99997567
1322939649.51388979,-0.00187281,0.00679407,-0.99997517
1322939649.56465626,-0.00188313,0.00669685,-0.99997580
1322939649.61671853,-0.00190622,0.00672353,-0.99997558
1322939649.66464043,-0.00165672,0.00688701,-0.99997491
1322939649.72464132,-0.00147677,0.00697701,-0.99997457
1322939649.76464891,-0.00161653,0.00722491,-0.99997259
1322939649.81756425,-0.00172652,0.00723398,-0.99997234
1322939649.86466217,-0.00164953,0.00721355,-0.99997262
1322939649.91664600,-0.00148519,0.00716770,-0.99997321
1322939649.96636510,-0.00152691,0.00745994,-0.99997101
1322939650.01756358,-0.00138040,0.00749400,-0.99997097
1322939650.06565928,-0.00141098,0.00747518,-0.99997107
1322939650.11665702,-0.00145411,0.00749758,-0.99997084
1322939650.16456342,-0.00140299,0.00743705,-0.99997136
1322939650.21664310,-0.00136011,0.00743092,-0.99997147
1322939650.26465797,-0.00115391,0.00737704,-0.99997212
1322939650.31755710,-0.00099567,0.00739067,-0.99997219
1322939650.37664700,-0.00085515,0.00738090,-0.99997240
1322939650.41385674,-0.00077956,0.00755695,-0.99997114
1322939650.46660399,-0.00078955,0.00757950,-0.99997096
1322939650.51533246,-0.00051597,0.00746185,-0.99997203
1322939650.56662297,-0.00062919,0.00770583,-0.99997011
1322939650.61765361,-0.00043533,0.00799820,-0.99996792
1322939650.66585493,-0.00029368,0.00810834,-0.99996708
1322939650.71772575,-0.00051559,0.00816502,-0.99996653
1322939650.76465607,-0.00056391,0.00788861,-0.99996873
1322939650.81653857,-0.00071523,0.00800877,-0.99996767
1322939650.86566186,-0.00073342,0.00798105,-0.99996788
1322939650.92494202,-0.00071543,0.00787286,-0.99996875
1322939650.96464324,-0.00049753,0.00779640,-0.99996948
1322939651.01752067,-0.00049226,0.00787274,-0.99996889
1322939651.06453490,-0.00026833,0.00806131,-0.99996747
1322939651.11695766,-0.00004274,0.00784111,-0.99996926
1322939651.16452169,-0.00022583,0.00806188,-0.99996748
1322939651.21716094,-0.00035995,0.00802867,-0.99996770
1322939651.26452231,-0.00023113,0.00804867,-0.99996758
1322939651.32592034,0.00001895,0.00802207,-0.99996782
1322939651.36455727,-0.00004882,0.00784906,-0.99996919
1322939651.41652870,-0.00013882,0.00774893,-0.99996997
1322939651.46451306,-0.00020106,0.00776340,-0.99996984
1322939651.51652241,0.00007173,0.00774062,-0.99997004
1322939651.56464124,-0.00007292,0.00797458,-0.99996820
1322939651.61771131,0.00000174,0.00798141,-0.99996815
1322939651.66464496,-0.00023994,0.00795582,-0.99996832
1322939651.71656251,-0.00017873,0.00799320,-0.99996804
1322939651.76464343,-0.00032605,0.00797877,-0.99996812
1322939651.81770134,-0.00043670,0.00795728,-0.99996825
1322939651.86579680,-0.00044142,0.00803612,-0.99996761
1322939651.91754460,-0.00050275,0.00814349,-0.99996671
1322939651.96454906,-0.00074136,0.00802203,-0.99996755
1322939652.01829863,-0.00059436,0.00818187,-0.99996635
1322939652.06452751,-0.00066523,0.00827707,-0.99996552
1322939652.11708689,-0.00083892,0.00830262,-0.99996518
1322939652.16647434,-0.00110043,0.00857645,-0.99996262
1322939652.21730995,-0.00113960,0.00846528,-0.99996352
1322939652.26465559,-0.00113949,0.00851361,-0.99996311
1322939652.31735063,-0.00124722,0.00850129,-0.99996309
1322939652.36465430,-0.00136302,0.00863997,-0.99996175
1322939652.41754508,-0.00144924,0.00845772,-0.99996318
1322939652.46584439,-0.00154034,0.00836102,-0.99996386
1322939652.51787567,-0.00135013,0.00840636,-0.99996375
1322939652.56587410,-0.00110672,0.00813576,-0.99996629
1322939652.61665416,-0.00110138,0.00822208,-0.99996559
1322939652.66474986,-0.00124113,0.00834705,-0.99996439
1322939652.71786666,-0.00121781,0.00837214,-0.99996421
1322939652.76465034,-0.00124690,0.00840029,-0.99996394
1322939652.81659937,-0.00109993,0.00816786,-0.99996604
1322939652.86573625,-0.00107956,0.00818347,-0.99996593
1322939652.91775179,-0.00104363,0.00814359,-0.99996630
1322939652.96570420,-0.00115365,0.00786036,-0.99996844
1322939653.01657581,-0.00146113,0.00770215,-0.99996927
1322939653.06458116,-0.00121191,0.00769076,-0.99996969
1322939653.11762476,-0.00124174,0.00755822,-0.99997067
1322939653.16453671,-0.00136702,0.00746125,-0.99997123
1322939653.21373200,-0.00118869,0.00744281,-0.99997160
1322939653.26453829,-0.00118656,0.00762353,-0.99997024
1322939653.31770062,-0.00107032,0.00761154,-0.99997046
1322939653.36455989,-0.00097310,0.00775362,-0.99996947
1322939653.41651011,-0.00097507,0.00789453,-0.99996836
1322939653.46556234,-0.00115396,0.00803178,-0.99996708
1322939653.51664448,-0.00086606,0.00801818,-0.99996748
1322939653.56562018,-0.00092410,0.00773753,-0.99996964
1322939653.61673188,-0.00062430,0.00785129,-0.99996898
1322939653.66452646,-0.00080520,0.00768616,-0.99997014
1322939653.71665597,-0.00093238,0.00766677,-0.99997018
1322939653.76493382,-0.00077288,0.00765496,-0.99997040
1322939653.81664252,-0.00091441,0.00760228,-0.99997068
1322939653.86624289,-0.00067496,0.00765072,-0.99997050
1322939653.91664386,-0.00045674,0.00770030,-0.99997025
1322939653.96472573,-0.00024921,0.00758159,-0.99997123
1322939654.01666737,-0.00012905,0.00765393,-0.99997070
1322939654.06479502,-0.00012169,0.00771275,-0.99997025
1322939654.11665392,0.00001122,0.00746272,-0.99997215
1322939654.16550612,0.00003151,0.00739755,-0.99997264
1322939654.21665597,-0.00008160,0.00747382,-0.99997207
1322939654.26465654,0.00013838,0.00739814,-0.99997262
1322939654.31769443,0.00011069,0.00740841,-0.99997255
1322939654.36641622,0.00004820,0.00752672,-0.99997167
1322939654.41657782,0.00016275,0.00720120,-0.99997406
1322939654.46453595,0.00016927,0.00756533,-0.99997137
1322939654.51769257,0.00025769,0.00755780,-0.99997141
1322939654.56465316,0.00002792,0.00746404,-0.99997214
1322939654.61368895,0.00021565,0.00774193,-0.99997001
1322939654.66469455,0.00022025,0.00775251,-0.99996992
1322939654.71369839,0.00048674,0.00773253,-0.99996999
