Time_in_sec,Latitude,Longitude,Altitude,Nbsat_max_qualitysignal,Nbsat_locked,valid_data
1322941503.71779275,-0.00000734,0.00007480,-507683.21875000,0,1,0
1322941716.86859155,-0.00000858,0.00007618,-533123.37500000,0,1,0
1322941716.90963984,-0.00000851,0.00007621,-533129.43750000,0,1,0
1322941716.96868825,-0.00000851,0.00007621,-533134.25000000,0,1,0
1322941717.01653314,-0.00000851,0.00007621,-533141.50000000,0,1,0
1322941717.06963992,-0.00000858,0.00007618,-533147.56250000,0,1,0
1322941717.11768675,-0.00000851,0.00007621,-533153.56250000,0,1,0
1322941717.16959095,-0.00000858,0.00007618,-533159.62500000,0,1,0
1322941717.21655202,-0.00000851,0.00007621,-533165.68750000,0,1,0
1322941717.26863098,-0.00000858,0.00007618,-533171.68750000,0,1,0
1322941717.31653762,-0.00000851,0.00007621,-533177.75000000,0,1,0
1322941717.36867809,-0.00000858,0.00007618,-533183.75000000,0,1,0
1322941717.40959525,-0.00000851,0.00007621,-533189.81250000,0,1,0
1322941717.46851587,-0.00000851,0.00007621,-533194.62500000,0,1,0
1322941717.51761699,-0.00000851,0.00007621,-533201.87500000,0,1,0
1322941717.56853676,-0.00000858,0.00007618,-533207.93750000,0,1,0
1322941717.61666727,-0.00000851,0.00007621,-533213.93750000,0,1,0
1322941717.66962647,-0.00000858,0.00007618,-533220.00000000,0,1,0
1322941717.70965552,-0.00000851,0.00007621,-533226.00000000,0,1,0
1322941717.76853776,-0.00000851,0.00007621,-533230.87500000,0,1,0
1322941717.81758046,-0.00000851,0.00007621,-533238.12500000,0,1,0
1322941717.86865282,-0.00000858,0.00007618,-533244.12500000,0,1,0
1322941717.91664481,-0.00000852,0.00007621,-533250.18750000,0,1,0
1322941717.96961594,-0.00000858,0.00007618,-533256.18750000,0,1,0
1322941718.01665425,-0.00000852,0.00007621,-533262.25000000,0,1,0
1322941718.06946373,-0.00000859,0.00007618,-533268.25000000,0,1,0
1322941718.11759472,-0.00000852,0.00007621,-533274.31250000,0,1,0
1322941718.16853118,-0.00000859,0.00007618,-533280.37500000,0,1,0
1322941718.21759129,-0.00000852,0.00007621,-533286.37500000,0,1,0
1322941718.26855111,-0.00000859,0.00007618,-533292.43750000,0,1,0
1322941718.31763291,-0.00000852,0.00007621,-533298.43750000,0,1,0
1322941718.36660218,-0.00000859,0.00007618,-533304.50000000,0,1,0
1322941718.41758609,-0.00000852,0.00007621,-533310.56250000,0,1,0
