Time_in_sec,gx,gy,gz
1322934322.36591220,-0.00607158,0.01001278,-0.99993144
1322934322.42453337,-0.00606083,0.01002467,-0.99993138
1322934322.46521521,-0.00605354,0.00992846,-0.99993239
1322934322.51662445,-0.00607955,0.01008151,-0.99993070
1322934322.56478333,-0.00652219,0.01029074,-0.99992578
1322934322.61692977,-0.00643255,0.01022967,-0.99992699
1322934322.66464162,-0.00627866,0.00989130,-0.99993137
1322934322.71654963,-0.00655536,0.01005250,-0.99992798
1322934322.76452947,-0.00646014,0.00991689,-0.99992996
1322934322.81670117,-0.00646034,0.01018866,-0.99992722
1322934322.86464214,-0.00635114,0.01011560,-0.99992867
1322934322.91751838,-0.00660644,0.00995363,-0.99992864
1322934322.96464443,-0.00673060,0.01009018,-0.99992644
1322934323.01653910,-0.00661371,0.00988383,-0.99992928
1322934323.06465411,-0.00643162,0.00989904,-0.99993032
1322934323.12465549,-0.00648864,0.01009304,-0.99992801
1322934323.16565609,-0.00647317,0.01018357,-0.99992719
1322934323.21768188,-0.00666697,0.01016505,-0.99992611
1322934323.26523256,-0.00677388,0.01004020,-0.99992665
1322934323.31767440,-0.00672693,0.00991627,-0.99992821
1322934323.36452317,-0.00654679,0.01002689,-0.99992830
1322934323.41765928,-0.00643681,0.00987370,-0.99993054
1322934323.46527219,-0.00633255,0.00990206,-0.99993092
1322934323.52498436,-0.00649073,0.00970210,-0.99993187
1322934323.56556749,-0.00639026,0.00972431,-0.99993230
1322934323.61767435,-0.00638750,0.00959323,-0.99993358
1322934323.66615677,-0.00646073,0.00986731,-0.99993045
1322934323.71664357,-0.00648147,0.00952845,-0.99993360
1322934323.76498342,-0.00626613,0.00968710,-0.99993345
1322934323.82464528,-0.00616479,0.00965915,-0.99993435
1322934323.86526513,-0.00600638,0.00948319,-0.99993699
1322934323.91655040,-0.00614842,0.00968680,-0.99993418
1322934323.96453810,-0.00604345,0.00962475,-0.99993542
1322934324.01765966,-0.00614027,0.00969870,-0.99993411
1322934324.06460452,-0.00615478,0.00964348,-0.99993456
1322934324.11664295,-0.00616365,0.00961671,-0.99993476
1322934324.16453791,-0.00608881,0.00967382,-0.99993467
1322934324.21801996,-0.00614667,0.00950571,-0.99993593
1322934324.26608324,-0.00605475,0.00953976,-0.99993616
1322934324.31759834,-0.00598536,0.00941459,-0.99993777
1322934324.36464214,-0.00596550,0.00913485,-0.99994048
1322934324.42472863,-0.00588212,0.00907227,-0.99994155
1322934324.46472502,-0.00589988,0.00896593,-0.99994240
1322934324.51665425,-0.00609260,0.00907470,-0.99994026
1322934324.56453276,-0.00614357,0.00898297,-0.99994078
1322934324.62555885,-0.00627076,0.00902818,-0.99993958
1322934324.66643929,-0.00625484,0.00905872,-0.99993941
1322934324.72523642,-0.00629007,0.00907083,-0.99993908
1322934324.76474094,-0.00643510,0.00917114,-0.99993724
1322934324.82454681,-0.00638213,0.00908212,-0.99993839
1322934324.86469698,-0.00642520,0.00926893,-0.99993640
1322934324.91754341,-0.00645646,0.00945986,-0.99993441
1322934324.96487164,-0.00633930,0.00931164,-0.99993655
1322934325.01766086,-0.00621969,0.00929485,-0.99993746
1322934325.06528258,-0.00629585,0.00951206,-0.99993494
1322934325.11665273,-0.00635854,0.00934660,-0.99993610
1322934325.16452813,-0.00644031,0.00931290,-0.99993589
1322934325.21764803,-0.00650765,0.00906381,-0.99993775
1322934325.26470542,-0.00643276,0.00905577,-0.99993830
