Time_in_sec,gx,gy,gz
1322934741.26846719,-0.02015986,0.00545639,-0.99978188
1322934741.31651688,-0.02016718,0.00550271,-0.99978148
1322934741.36857343,-0.02012756,0.00550576,-0.99978226
1322934741.41654134,-0.02008070,0.00546660,-0.99978342
1322934741.46570873,-0.02000202,0.00550514,-0.99978478
1322934741.51655388,-0.02006002,0.00545964,-0.99978387
1322934741.56971359,-0.01990273,0.00532162,-0.99978776
1322934741.61664963,-0.01975445,0.00530538,-0.99979079
1322934741.66864896,-0.01995385,0.00530526,-0.99978683
1322934741.71771336,-0.01994928,0.00502517,-0.99978836
1322934741.76571488,-0.01979488,0.00495541,-0.99979178
1322934741.81656384,-0.01985241,0.00495165,-0.99979066
1322934741.86865163,-0.01978930,0.00494332,-0.99979195
1322934741.91656208,-0.02002560,0.00498819,-0.99978702
1322934741.96864629,-0.02045973,0.00507479,-0.99977780
1322934742.01664352,-0.02043431,0.00496187,-0.99977889
1322934742.06481695,-0.02030039,0.00487524,-0.99978204
1322934742.11665487,-0.01996192,0.00497367,-0.99978837
1322934742.16856456,-0.01984187,0.00488754,-0.99979118
1322934742.21664405,-0.01968473,0.00490238,-0.99979422
1322934742.26556087,-0.01976818,0.00488622,-0.99979265
1322934742.31656289,-0.01963553,0.00495773,-0.99979491
1322934742.36565328,-0.01965130,0.00508603,-0.99979396
1322934742.41754222,-0.01962577,0.00533584,-0.99979316
1322934742.46466589,-0.01956446,0.00527354,-0.99979469
1322934742.51654649,-0.01959730,0.00533259,-0.99979373
1322934742.56466198,-0.01966648,0.00534063,-0.99979233
1322934742.61664701,-0.01957555,0.00539759,-0.99979381
1322934742.66572261,-0.01963842,0.00533162,-0.99979293
1322934742.71672177,-0.01969579,0.00542828,-0.99979128
1322934742.76571846,-0.01970329,0.00536186,-0.99979149
1322934742.81671286,-0.01972768,0.00538628,-0.99979088
1322934742.86465812,-0.01992323,0.00539300,-0.99978697
1322934742.91665483,-0.01995430,0.00543907,-0.99978610
1322934742.96465850,-0.01979232,0.00571924,-0.99978775
1322934743.01659060,-0.01957516,0.00572744,-0.99979198
1322934743.06467104,-0.01960641,0.00588863,-0.99979043
1322934743.11655164,-0.01932508,0.00568329,-0.99979710
1322934743.16470647,-0.01926831,0.00577763,-0.99979766
1322934743.21723986,-0.01907624,0.00552590,-0.99980276
