Time_in_sec,Latitude,Longitude,Altitude,Nbsat_max_qualitysignal,Nbsat_locked,valid_data
1322940791.91655755,-0.00000603,0.00007170,-426903.78125000,0,0,0
1322941044.16864181,-0.00000629,0.00007328,-454785.68750000,0,0,0
1322941044.21758175,-0.00000631,0.00007335,-454791.31250000,0,0,0
1322941044.26868534,-0.00000629,0.00007328,-454796.90625000,0,0,0
1322941044.31655574,-0.00000631,0.00007335,-454802.53125000,0,0,0
1322941044.36863804,-0.00000629,0.00007328,-454808.15625000,0,0,0
1322941044.41771030,-0.00000631,0.00007335,-454813.75000000,0,0,0
1322941044.47055602,-0.00000629,0.00007328,-454819.37500000,0,0,0
1322941044.51656938,-0.00000631,0.00007335,-454824.96875000,0,0,0
1322941044.56851006,-0.00000629,0.00007328,-454830.59375000,0,0,0
1322941044.61735725,-0.00000631,0.00007335,-454836.18750000,0,0,0
1322941044.66666746,-0.00000629,0.00007328,-454841.81250000,0,0,0
1322941044.71655464,-0.00000631,0.00007335,-454847.40625000,0,0,0
1322941044.76558948,-0.00000629,0.00007328,-454853.03125000,0,0,0
1322941044.81652260,-0.00000631,0.00007335,-454858.62500000,0,0,0
1322941044.86863446,-0.00000629,0.00007328,-454864.25000000,0,0,0
1322941044.91651273,-0.00000631,0.00007335,-454869.87500000,0,0,0
1322941044.96556568,-0.00000629,0.00007328,-454875.46875000,0,0,0
1322941045.01731730,-0.00000631,0.00007335,-454881.09375000,0,0,0
1322941045.06555963,-0.00000629,0.00007328,-454886.68750000,0,0,0
1322941045.11759043,-0.00000631,0.00007335,-454892.31250000,0,0,0
1322941045.16852880,-0.00000629,0.00007328,-454897.90625000,0,0,0
1322941045.21655345,-0.00000631,0.00007335,-454903.53125000,0,0,0
1322941045.26963806,-0.00000629,0.00007328,-454909.12500000,0,0,0
1322941045.31655240,-0.00000631,0.00007335,-454914.75000000,0,0,0
1322941045.36963248,-0.00000629,0.00007328,-454920.37500000,0,0,0
1322941045.41738439,-0.00000631,0.00007335,-454925.96875000,0,0,0
1322941045.46557498,-0.00000629,0.00007328,-454931.59375000,0,0,0
1322941045.51658940,-0.00000631,0.00007335,-454937.18750000,0,0,0
1322941045.56854177,-0.00000629,0.00007328,-454942.81250000,0,0,0
1322941045.61649799,-0.00000631,0.00007336,-454948.40625000,0,0,0
1322941045.66942453,-0.00000629,0.00007328,-454954.03125000,0,0,0
1322941045.71655464,-0.00000631,0.00007336,-454959.65625000,0,0,0
1322941045.76959276,-0.00000629,0.00007328,-454965.25000000,0,0,0
1322941045.81656528,-0.00000631,0.00007336,-454970.87500000,0,0,0
1322941045.86952162,-0.00000629,0.00007329,-454976.46875000,0,0,0
1322941045.91671443,-0.00000631,0.00007336,-454982.09375000,0,0,0
1322941045.96956658,-0.00000629,0.00007329,-454987.68750000,0,0,0
1322941046.01778913,-0.00000631,0.00007336,-454993.31250000,0,0,0
1322941046.06964850,-0.00000629,0.00007329,-454998.93750000,0,0,0
1322941046.11713910,-0.00000631,0.00007336,-455004.53125000,0,0,0
1322941046.16855168,-0.00000629,0.00007329,-455010.15625000,0,0,0
1322941046.21764588,-0.00000631,0.00007336,-455015.75000000,0,0,0
1322941046.26960063,-0.00000629,0.00007329,-455021.37500000,0,0,0
1322941046.31672525,-0.00000631,0.00007336,-455027.00000000,0,0,0
1322941046.36855078,-0.00000629,0.00007329,-455032.59375000,0,0,0
1322941046.41767788,-0.00000631,0.00007336,-455038.21875000,0,0,0
1322941046.46555901,-0.00000629,0.00007329,-455043.81250000,0,0,0
1322941046.51672745,-0.00000631,0.00007336,-455049.43750000,0,0,0
1322941046.56553602,-0.00000629,0.00007329,-455055.06250000,0,0,0
1322941046.61656070,-0.00000631,0.00007336,-455060.65625000,0,0,0
1322941046.66601443,-0.00000629,0.00007329,-455066.28125000,0,0,0
1322941046.71660542,-0.00000631,0.00007336,-455071.87500000,0,0,0
1322941046.76677322,-0.00000629,0.00007329,-455077.50000000,0,0,0
1322941046.81655216,-0.00000631,0.00007336,-455083.09375000,0,0,0
1322941046.86675906,-0.00000629,0.00007329,-455088.71875000,0,0,0
1322941046.91755319,-0.00000631,0.00007336,-455094.34375000,0,0,0
1322941046.96853161,-0.00000629,0.00007329,-455099.93750000,0,0,0
1322941047.01655030,-0.00000631,0.00007336,-455105.56250000,0,0,0
1322941047.06853843,-0.00000629,0.00007329,-455111.15625000,0,0,0
1322941047.11732626,-0.00000631,0.00007337,-455116.78125000,0,0,0
1322941047.16651607,-0.00000629,0.00007330,-455122.40625000,0,0,0
1322941047.21754646,-0.00000631,0.00007337,-455128.00000000,0,0,0
1322941047.26683259,-0.00000629,0.00007330,-455133.62500000,0,0,0
1322941047.31651950,-0.00000631,0.00007337,-455139.21875000,0,0,0
1322941047.36668324,-0.00000629,0.00007330,-455144.84375000,0,0,0
1322941047.41763878,-0.00000631,0.00007337,-455150.46875000,0,0,0
1322941047.46856165,-0.00000629,0.00007330,-455156.06250000,0,0,0
1322941047.51653910,-0.00000631,0.00007337,-455161.68750000,0,0,0
1322941047.56670523,-0.00000629,0.00007330,-455167.28125000,0,0,0
1322941047.61654115,-0.00000631,0.00007337,-455172.90625000,0,0,0
1322941047.66963840,-0.00000629,0.00007330,-455178.53125000,0,0,0
1322941047.71764088,-0.00000631,0.00007337,-455184.12500000,0,0,0
1322941047.76854491,-0.00000629,0.00007330,-455189.75000000,0,0,0
1322941047.81656480,-0.00000631,0.00007337,-455195.37500000,0,0,0
1322941047.86670351,-0.00000629,0.00007330,-455200.96875000,0,0,0
1322941047.91707945,-0.00000631,0.00007337,-455206.59375000,0,0,0
1322941047.96964812,-0.00000629,0.00007330,-455212.18750000,0,0,0
1322941048.01655912,-0.00000631,0.00007337,-455217.81250000,0,0,0
1322941048.06563544,-0.00000629,0.00007330,-455223.43750000,0,0,0
1322941048.11656570,-0.00000631,0.00007337,-455229.03125000,0,0,0
1322941048.16566443,-0.00000629,0.00007330,-455234.65625000,0,0,0
1322941048.21655202,-0.00000631,0.00007337,-455240.28125000,0,0,0
1322941048.26955581,-0.00000629,0.00007330,-455245.87500000,0,0,0
1322941048.31652641,-0.00000631,0.00007337,-455251.50000000,0,0,0
1322941048.36563540,-0.00000629,0.00007330,-455257.09375000,0,0,0
1322941048.41656685,-0.00000631,0.00007337,-455262.71875000,0,0,0
1322941048.46964264,-0.00000629,0.00007330,-455268.34375000,0,0,0
1322941048.51679778,-0.00000631,0.00007337,-455273.93750000,0,0,0
1322941048.56565142,-0.00000629,0.00007330,-455279.56250000,0,0,0
1322941048.61757779,-0.00000631,0.00007337,-455285.18750000,0,0,0
1322941048.66966343,-0.00000629,0.00007331,-455290.78125000,0,0,0
1322941048.71655178,-0.00000631,0.00007338,-455296.40625000,0,0,0
1322941048.76567245,-0.00000629,0.00007331,-455302.00000000,0,0,0
