Time_in_sec,gx,gy,gz
1322940552.06585646,0.00474787,0.02120495,-0.99976388
1322940552.11663914,0.00482956,0.02086923,-0.99977055
1322940552.16570902,0.00487537,0.02085765,-0.99977057
1322940552.21658707,0.00490447,0.02093965,-0.99976871
1322940552.26965737,0.00495376,0.02083003,-0.99977076
1322940552.31653023,0.00510731,0.02089339,-0.99976866
1322940552.36564445,0.00513048,0.02054647,-0.99977574
1322940552.41654873,0.00506029,0.02074147,-0.99977207
1322940552.46865249,0.00531462,0.02063479,-0.99977295
1322940552.51652551,0.00537773,0.02084967,-0.99976816
1322940552.56965876,0.00546160,0.02087743,-0.99976712
1322940552.61652684,0.00544274,0.02095487,-0.99976561
1322940552.66564250,0.00566484,0.02097257,-0.99976400
1322940552.72864223,0.00547292,0.02100142,-0.99976447
1322940552.76566935,0.00558194,0.02097082,-0.99976451
1322940552.81654119,0.00568917,0.02083304,-0.99976678
1322940552.86965895,0.00552353,0.02099028,-0.99976442
1322940552.92964554,0.00574002,0.02100386,-0.99976292
1322940552.96564364,0.00599506,0.02095007,-0.99976255
1322940553.01661682,0.00592200,0.02100105,-0.99976191
1322940553.06565499,0.00601247,0.02102247,-0.99976092
1322940553.12565970,0.00583676,0.02095126,-0.99976346
1322940553.16567731,0.00588890,0.02069578,-0.99976848
1322940553.22896886,0.00567286,0.02073518,-0.99976891
1322940553.26564455,0.00560789,0.02076480,-0.99976866
1322940553.31811643,0.00539994,0.02074967,-0.99977012
1322940553.36564612,0.00523642,0.02033638,-0.99977948
1322940553.41705346,0.00500619,0.02060261,-0.99977521
1322940553.46966457,0.00508112,0.02054073,-0.99977611
1322940553.51672983,0.00511146,0.02069463,-0.99977278
1322940553.56966662,0.00526819,0.02076840,-0.99977043
1322940553.61664224,0.00531717,0.02094659,-0.99976646
1322940553.66865063,0.00547149,0.02088337,-0.99976695
1322940553.71697354,0.00559932,0.02095726,-0.99976469
1322940553.76554990,0.00561463,0.02125940,-0.99975823
1322940553.81771111,0.00540371,0.02149302,-0.99975439
1322940553.86954498,0.00574274,0.02173549,-0.99974726
1322940553.91758823,0.00559744,0.02176906,-0.99974736
1322940553.96580100,0.00577700,0.02172077,-0.99974739
1322940554.01665473,0.00579666,0.02192529,-0.99974281
1322940554.06964469,0.00585684,0.02166959,-0.99974803
1322940554.11791015,0.00588398,0.02176709,-0.99974575
1322940554.16571212,0.00580913,0.02180502,-0.99974537
1322940554.21664023,0.00566997,0.02196939,-0.99974257
1322940554.26965523,0.00571250,0.02188817,-0.99974410
1322940554.31766391,0.00578504,0.02175274,-0.99974664
1322940554.36965108,0.00561590,0.02188872,-0.99974464
1322940554.41764522,0.00560166,0.02196636,-0.99974302
1322940554.46863914,0.00571135,0.02210329,-0.99973938
1322940554.52555156,0.00558417,0.02238531,-0.99973382
1322940554.56565380,0.00525412,0.02257024,-0.99973145
1322940554.61653876,0.00524796,0.02268662,-0.99972885
1322940554.66964459,0.00500846,0.02275425,-0.99972854
1322940554.72952008,0.00513930,0.02290237,-0.99972450
1322940554.76567125,0.00501961,0.02297287,-0.99972349
1322940554.82564402,0.00497672,0.02285402,-0.99972643
1322940554.86571646,0.00504243,0.02270535,-0.99972948
1322940554.91767502,0.00496300,0.02258811,-0.99973254
1322940554.96965647,0.00508409,0.02265056,-0.99973052
1322940555.01764464,0.00529220,0.02286805,-0.99972448
1322940555.06964302,0.00513979,0.02298356,-0.99972263
1322940555.11753440,0.00475324,0.02286088,-0.99972736
1322940555.16966534,0.00445237,0.02273829,-0.99973154
1322940555.21654272,0.00449491,0.02291195,-0.99972738
1322940555.26854706,0.00449214,0.02286670,-0.99972843
1322940555.31663942,0.00442438,0.02293471,-0.99972717
1322940555.36864352,0.00437232,0.02278274,-0.99973088
1322940555.41655588,0.00415426,0.02261063,-0.99973572
1322940555.46865821,0.00409653,0.02272210,-0.99973343
1322940555.51664901,0.00447652,0.02262266,-0.99973405
1322940555.56969500,0.00446960,0.02276040,-0.99973096
1322940555.61653018,0.00448069,0.02270276,-0.99973222
1322940555.66664672,0.00452805,0.02259904,-0.99973435
1322940555.71754313,0.00453191,0.02242595,-0.99973823
1322940555.76502705,0.00480958,0.02230362,-0.99973967
1322940555.81812644,0.00473008,0.02245450,-0.99973668
1322940555.86573076,0.00493930,0.02251685,-0.99973426
1322940555.91663957,0.00485970,0.02261985,-0.99973233
1322940555.96664333,0.00460181,0.02269318,-0.99973189
1322940556.01664114,0.00460114,0.02238036,-0.99973894
1322940556.06572771,0.00464898,0.02224385,-0.99974177
1322940556.11665964,0.00463136,0.02205948,-0.99974593
1322940556.16670513,0.00471640,0.02211875,-0.99974423
1322940556.22854471,0.00455153,0.02217295,-0.99974379
1322940556.26697326,0.00455078,0.02209452,-0.99974553
1322940556.31765771,0.00451242,0.02238623,-0.99973921
1322940556.36569905,0.00468261,0.02209061,-0.99974501
1322940556.41762018,0.00498384,0.02212252,-0.99974284
1322940556.46567249,0.00489486,0.02201994,-0.99974555
1322940556.51765847,0.00497670,0.02202088,-0.99974512
1322940556.56867814,0.00500945,0.02192996,-0.99974696
1322940556.61657071,0.00516997,0.02188111,-0.99974721
1322940556.66569757,0.00493717,0.02208280,-0.99974395
1322940556.71665668,0.00510560,0.02175084,-0.99975039
1322940556.76864338,0.00506413,0.02177661,-0.99975004
1322940556.82964253,0.00481788,0.02173507,-0.99975216
1322940556.86965966,0.00497465,0.02158332,-0.99975468
1322940556.91768336,0.00474658,0.02153292,-0.99975687
1322940556.96569824,0.00451676,0.02142357,-0.99976029
1322940557.01651525,0.00452997,0.02161821,-0.99975604
1322940557.06964850,0.00427430,0.02142092,-0.99976141
1322940557.11757469,0.00433473,0.02153753,-0.99975864
1322940557.16878510,0.00435070,0.02169191,-0.99975524
1322940557.21758866,0.00425864,0.02161152,-0.99975737
1322940557.26853323,0.00413179,0.02164215,-0.99975724
1322940557.31653500,0.00418700,0.02184383,-0.99975263
1322940557.36852384,0.00424318,0.02158731,-0.99975796
1322940557.41655922,0.00423361,0.02159607,-0.99975781
1322940557.46958780,0.00426377,0.02156116,-0.99975844
1322940557.51666999,0.00443539,0.02168668,-0.99975498
1322940557.56865311,0.00437587,0.02169299,-0.99975510
1322940557.61668515,0.00439759,0.02175241,-0.99975372
1322940557.66964626,0.00448072,0.02177024,-0.99975296
1322940557.71717286,0.00443515,0.02157688,-0.99975735
1322940557.76966667,0.00420167,0.02154934,-0.99975896
1322940557.81806254,0.00430493,0.02143749,-0.99976092
1322940557.86681104,0.00451608,0.02136213,-0.99976160
1322940557.91653872,0.00453090,0.02129062,-0.99976306
1322940557.96955490,0.00435789,0.02113319,-0.99976717
1322940558.01663852,0.00416938,0.02113100,-0.99976802
1322940558.06965971,0.00390506,0.02114127,-0.99976887
1322940558.11653209,0.00408390,0.02151135,-0.99976026
1322940558.16865373,0.00409050,0.02144828,-0.99976159
1322940558.21758103,0.00394051,0.02136756,-0.99976392
1322940558.26856756,0.00394502,0.02160296,-0.99975885
1322940558.31656098,0.00386948,0.02161292,-0.99975893
1322940558.36684704,0.00370893,0.02166257,-0.99975846
1322940558.41754818,0.00383776,0.02165066,-0.99975823
1322940558.46565819,0.00382851,0.02149335,-0.99976166
1322940558.51755047,0.00384136,0.02147001,-0.99976211
1322940558.56955266,0.00406501,0.02104332,-0.99977030
1322940558.61757255,0.00420734,0.02099619,-0.99977070
1322940558.66564536,0.00440224,0.02105750,-0.99976857
1322940558.71673369,0.00439829,0.02117556,-0.99976610
1322940558.76571488,0.00445717,0.02098168,-0.99976992
1322940558.81767631,0.00431763,0.02084679,-0.99977336
1322940558.86572361,0.00438915,0.02086406,-0.99977269
1322940558.91663694,0.00451869,0.02098920,-0.99976949
1322940558.97764874,0.00452639,0.02101289,-0.99976896
1322940559.02054548,0.00468495,0.02133653,-0.99976137
1322940559.06853509,0.00454884,0.02156971,-0.99975700
1322940559.11653543,0.00440997,0.02174184,-0.99975389
1322940559.16583705,0.00456982,0.02182772,-0.99975130
1322940559.21663952,0.00455496,0.02172343,-0.99975364
1322940559.26571250,0.00439601,0.02177912,-0.99975314
1322940559.31764460,0.00441838,0.02162503,-0.99975639
1322940559.36692739,0.00449188,0.02153542,-0.99975800
1322940559.41766858,0.00440843,0.02138510,-0.99976159
1322940559.46966028,0.00445349,0.02151347,-0.99975864
1322940559.51764655,0.00436030,0.02140934,-0.99976129
1322940559.56572390,0.00442214,0.02145088,-0.99976012
1322940559.61664176,0.00456248,0.02121516,-0.99976452
