Time_in_sec,gx,gy,gz
1322937300.67373490,-0.00666968,0.00263890,-0.99997428
1322937300.72065592,-0.00689186,0.00247927,-0.99997318
1322937300.77371264,-0.00664020,0.00248933,-0.99997486
1322937300.81249213,-0.00660893,0.00255411,-0.99997490
1322937300.87264681,-0.00670372,0.00258292,-0.99997419
1322937300.92055488,-0.00656317,0.00252641,-0.99997527
1322937300.97267342,-0.00656717,0.00238926,-0.99997558
1322937301.02173090,-0.00654805,0.00233408,-0.99997584
1322937301.07251382,-0.00650884,0.00215612,-0.99997649
1322937301.12173343,-0.00648901,0.00194136,-0.99997706
1322937301.17253518,-0.00627254,0.00221869,-0.99997787
1322937301.22170424,-0.00618863,0.00216186,-0.99997851
1322937301.27253532,-0.00601450,0.00216347,-0.99997957
1322937301.32454109,-0.00600771,0.00237192,-0.99997914
1322937301.37264800,-0.00612062,0.00236030,-0.99997848
1322937301.42170119,-0.00601359,0.00213949,-0.99997963
1322937301.47265959,-0.00581492,0.00216607,-0.99998075
1322937301.52172756,-0.00576449,0.00221749,-0.99998093
1322937301.57253146,-0.00562814,0.00218657,-0.99998177
1322937301.62168932,-0.00578483,0.00201561,-0.99998124
1322937301.67266488,-0.00582682,0.00212059,-0.99998078
1322937301.72169423,-0.00601751,0.00206311,-0.99997977
1322937301.77255607,-0.00599223,0.00191581,-0.99998021
1322937301.82075381,-0.00594840,0.00169917,-0.99998086
1322937301.87256289,-0.00594463,0.00194015,-0.99998045
1322937301.92172503,-0.00599063,0.00176630,-0.99998050
1322937301.97369409,-0.00592414,0.00188011,-0.99998068
1322937302.02068925,-0.00612725,0.00192319,-0.99997938
1322937302.07366347,-0.00615082,0.00207306,-0.99997893
1322937302.12069392,-0.00590228,0.00206355,-0.99998045
1322937302.17368555,-0.00594953,0.00212641,-0.99998004
1322937302.22056365,-0.00589956,0.00224878,-0.99998007
1322937302.27367377,-0.00569964,0.00223773,-0.99998125
1322937302.32069111,-0.00572808,0.00216836,-0.99998124
1322937302.37253785,-0.00571449,0.00201681,-0.99998164
1322937302.42052650,-0.00584773,0.00203756,-0.99998083
1322937302.47360492,-0.00581585,0.00219036,-0.99998069
1322937302.52069592,-0.00571579,0.00208545,-0.99998149
1322937302.57361269,-0.00565096,0.00216331,-0.99998169
1322937302.62166405,-0.00578299,0.00206434,-0.99998115
1322937302.66963363,-0.00612664,0.00192242,-0.99997938
1322937302.72166252,-0.00609249,0.00171898,-0.99997996
1322937302.77360868,-0.00612436,0.00148516,-0.99998014
1322937302.82167888,-0.00611324,0.00150077,-0.99998019
1322937302.87367082,-0.00600525,0.00126631,-0.99998117
1322937302.92165732,-0.00589991,0.00132526,-0.99998172
1322937302.96970725,-0.00600917,0.00113335,-0.99998130
1322937303.02054858,-0.00572497,0.00124607,-0.99998284
1322937303.07263613,-0.00582357,0.00149642,-0.99998192
1322937303.12070704,-0.00588153,0.00138692,-0.99998174
1322937303.17255759,-0.00607075,0.00141365,-0.99998057
1322937303.22165680,-0.00611369,0.00127482,-0.99998050
1322937303.26965284,-0.00634812,0.00119672,-0.99997913
1322937303.32168436,-0.00651059,0.00109790,-0.99997820
1322937303.37304783,-0.00659487,0.00106474,-0.99997769
1322937303.42165947,-0.00657767,0.00113152,-0.99997773
1322937303.47321582,-0.00667983,0.00110556,-0.99997708
1322937303.52069545,-0.00631359,0.00129787,-0.99997923
1322937303.57253695,-0.00601570,0.00114779,-0.99998125
1322937303.62052941,-0.00621814,0.00132711,-0.99997979
1322937303.67261410,-0.00610345,0.00141016,-0.99998038
1322937303.72166181,-0.00632073,0.00158393,-0.99997877
1322937303.77253795,-0.00630221,0.00146386,-0.99997907
1322937303.82069731,-0.00618665,0.00144100,-0.99997982
1322937303.87360501,-0.00643742,0.00126562,-0.99997848
1322937303.92163777,-0.00659627,0.00149974,-0.99997712
1322937303.97257686,-0.00686960,0.00135937,-0.99997548
1322937304.02161074,-0.00672752,0.00151463,-0.99997622
1322937304.07271576,-0.00639711,0.00152365,-0.99997838
1322937304.12060094,-0.00638361,0.00155646,-0.99997841
1322937304.17270303,-0.00643696,0.00161010,-0.99997799
1322937304.22052693,-0.00639266,0.00164036,-0.99997822
1322937304.27256775,-0.00645248,0.00166961,-0.99997779
1322937304.32074237,-0.00635917,0.00146203,-0.99997871
1322937304.37269354,-0.00633394,0.00145646,-0.99997888
1322937304.42167926,-0.00637711,0.00145912,-0.99997860
1322937304.47269368,-0.00632069,0.00131515,-0.99997916
1322937304.52163291,-0.00626631,0.00112584,-0.99997973
1322937304.56958985,-0.00652780,0.00099762,-0.99997820
1322937304.62169623,-0.00658592,0.00103472,-0.99997778
1322937304.66969180,-0.00645745,0.00123853,-0.99997838
1322937304.72156692,-0.00659947,0.00111752,-0.99997760
1322937304.77268791,-0.00640724,0.00137730,-0.99997852
1322937304.82069445,-0.00645121,0.00124320,-0.99997842
1322937304.86965179,-0.00666994,0.00138237,-0.99997680
1322937304.92062759,-0.00676481,0.00150596,-0.99997598
1322937304.97256899,-0.00660344,0.00172861,-0.99997670
1322937305.02071500,-0.00636077,0.00176148,-0.99997822
1322937305.07256484,-0.00633946,0.00173082,-0.99997841
1322937305.12064004,-0.00627824,0.00191501,-0.99997846
1322937305.17366219,-0.00647715,0.00162850,-0.99997770
1322937305.22163987,-0.00677054,0.00150717,-0.99997594
1322937305.27365160,-0.00707104,0.00137826,-0.99997405
1322937305.32165337,-0.00699661,0.00117211,-0.99997484
1322937305.36967945,-0.00724732,0.00135622,-0.99997282
1322937305.42168760,-0.00741247,0.00124388,-0.99997175
1322937305.47261190,-0.00740207,0.00114362,-0.99997195
1322937305.51373196,-0.00753657,0.00115736,-0.99997093
1322937305.56960177,-0.00752842,0.00119013,-0.99997095
1322937305.62165380,-0.00751022,0.00119718,-0.99997108
1322937305.67355013,-0.00745162,0.00120508,-0.99997151
1322937305.72155118,-0.00763886,0.00118294,-0.99997012
1322937305.77258897,-0.00779108,0.00095004,-0.99996920
1322937305.82158327,-0.00773228,0.00101052,-0.99996959
1322937305.87364149,-0.00783965,0.00109848,-0.99996867
1322937305.92163658,-0.00792594,0.00103985,-0.99996805
1322937305.97268653,-0.00801028,0.00099921,-0.99996742
1322937306.02084517,-0.00795866,0.00083729,-0.99996798
1322937306.07365298,-0.00784286,0.00090467,-0.99996884
1322937306.12068748,-0.00778705,0.00072156,-0.99996942
1322937306.16964555,-0.00773613,0.00085046,-0.99996971
1322937306.22122121,-0.00781852,0.00101798,-0.99996892
1322937306.27357769,-0.00811715,0.00085212,-0.99996669
1322937306.31061530,-0.00801462,0.00101495,-0.99996737
1322937306.37357378,-0.00803967,0.00088801,-0.99996729
1322937306.42067432,-0.00825280,0.00089317,-0.99996555
1322937306.46960759,-0.00842474,0.00070408,-0.99996426
1322937306.51255798,-0.00856542,0.00100254,-0.99996281
1322937306.57264709,-0.00865975,0.00116065,-0.99996183
1322937306.61362195,-0.00866637,0.00091495,-0.99996203
1322937306.67357659,-0.00871801,0.00102394,-0.99996147
1322937306.72161388,-0.00856248,0.00101681,-0.99996282
1322937306.77356243,-0.00888216,0.00082085,-0.99996022
1322937306.82164717,-0.00878077,0.00072089,-0.99996119
1322937306.86960840,-0.00884206,0.00055168,-0.99996076
1322937306.91266656,-0.00869485,0.00094966,-0.99996175
1322937306.97266054,-0.00859726,0.00092022,-0.99996262
1322937307.02153826,-0.00861932,0.00100559,-0.99996235
1322937307.07360435,-0.00856887,0.00093431,-0.99996285
