Time_in_sec,Latitude,Longitude,Altitude,Nbsat_max_qualitysignal,Nbsat_locked,valid_data
1322937633.12156057,-0.00000564,0.00004506,-153735.31250000,0,0,0
1322937809.77358699,-0.00000583,0.00004749,-165432.92187500,0,0,0
1322937809.82053924,-0.00000590,0.00004746,-165436.29687500,0,0,0
1322937809.87356901,-0.00000583,0.00004749,-165439.67187500,0,0,0
1322937809.92153740,-0.00000590,0.00004746,-165443.03125000,0,0,0
1322937809.97356224,-0.00000583,0.00004750,-165446.40625000,0,0,0
1322937810.02251649,-0.00000590,0.00004746,-165449.76562500,0,0,0
1322937810.07259035,-0.00000583,0.00004750,-165453.14062500,0,0,0
1322937810.12055421,-0.00000590,0.00004746,-165456.51562500,0,0,0
1322937810.17356777,-0.00000583,0.00004750,-165459.87500000,0,0,0
1322937810.22157478,-0.00000590,0.00004746,-165463.25000000,0,0,0
1322937810.27355862,-0.00000583,0.00004750,-165466.60937500,0,0,0
1322937810.32070637,-0.00000590,0.00004746,-165469.98437500,0,0,0
1322937810.37256575,-0.00000583,0.00004750,-165473.35937500,0,0,0
1322937810.42078805,-0.00000591,0.00004746,-165476.71875000,0,0,0
1322937810.47255921,-0.00000583,0.00004750,-165480.09375000,0,0,0
1322937810.52238798,-0.00000591,0.00004747,-165483.45312500,0,0,0
1322937810.57272625,-0.00000583,0.00004750,-165486.82812500,0,0,0
1322937810.62113523,-0.00000591,0.00004747,-165490.20312500,0,0,0
1322937810.67353940,-0.00000583,0.00004750,-165493.56250000,0,0,0
1322937810.72056341,-0.00000591,0.00004747,-165496.93750000,0,0,0
1322937810.77056217,-0.00000583,0.00004750,-165500.29687500,0,0,0
1322937810.82135510,-0.00000591,0.00004747,-165503.67187500,0,0,0
1322937810.87255192,-0.00000583,0.00004751,-165507.04687500,0,0,0
1322937810.92152905,-0.00000591,0.00004747,-165510.40625000,0,0,0
1322937810.97366905,-0.00000583,0.00004751,-165513.78125000,0,0,0
1322937811.02169204,-0.00000591,0.00004747,-165517.15625000,0,0,0
1322937811.07366157,-0.00000583,0.00004751,-165520.51562500,0,0,0
1322937811.12077928,-0.00000591,0.00004747,-165523.89062500,0,0,0
1322937811.17255068,-0.00000583,0.00004751,-165527.25000000,0,0,0
1322937811.22055221,-0.00000591,0.00004747,-165530.62500000,0,0,0
1322937811.27256370,-0.00000583,0.00004751,-165534.00000000,0,0,0
1322937811.32164931,-0.00000591,0.00004747,-165537.35937500,0,0,0
1322937811.37255549,-0.00000583,0.00004751,-165540.73437500,0,0,0
1322937811.42055535,-0.00000591,0.00004748,-165544.10937500,0,0,0
1322937811.47250772,-0.00000583,0.00004751,-165547.46875000,0,0,0
1322937811.52220535,-0.00000591,0.00004748,-165550.84375000,0,0,0
1322937811.57254267,-0.00000583,0.00004751,-165554.21875000,0,0,0
1322937811.62103319,-0.00000591,0.00004748,-165557.57812500,0,0,0
1322937811.67255116,-0.00000583,0.00004751,-165560.95312500,0,0,0
1322937811.72163939,-0.00000591,0.00004748,-165564.32812500,0,0,0
1322937811.77445149,-0.00000583,0.00004751,-165567.68750000,0,0,0
1322937811.82164097,-0.00000591,0.00004748,-165571.06250000,0,0,0
1322937811.87366128,-0.00000583,0.00004752,-165574.43750000,0,0,0
1322937811.92161036,-0.00000591,0.00004748,-165577.79687500,0,0,0
1322937811.97255707,-0.00000583,0.00004752,-165581.17187500,0,0,0
1322937812.02058005,-0.00000591,0.00004748,-165584.54687500,0,0,0
1322937812.07252550,-0.00000583,0.00004752,-165587.90625000,0,0,0
1322937812.12053585,-0.00000591,0.00004748,-165591.28125000,0,0,0
1322937812.17367053,-0.00000583,0.00004752,-165594.65625000,0,0,0
1322937812.22052479,-0.00000591,0.00004749,-165598.01562500,0,0,0
1322937812.27254319,-0.00000583,0.00004752,-165601.39062500,0,0,0
1322937812.32055330,-0.00000591,0.00004749,-165604.76562500,0,0,0
1322937812.37251830,-0.00000583,0.00004752,-165608.14062500,0,0,0
1322937812.42053962,-0.00000591,0.00004749,-165611.50000000,0,0,0
1322937812.47366929,-0.00000584,0.00004752,-165614.87500000,0,0,0
1322937812.51250362,-0.00000591,0.00004749,-165618.25000000,0,0,0
1322937812.57370543,-0.00000591,0.00004749,-165620.93750000,0,0,0
1322937812.61364985,-0.00000591,0.00004749,-165624.98437500,0,0,0
1322937812.67369890,-0.00000591,0.00004749,-165627.68750000,0,0,0
1322937812.72160077,-0.00000591,0.00004749,-165631.71875000,0,0,0
1322937812.77372050,-0.00000584,0.00004753,-165635.09375000,0,0,0
1322937812.81250834,-0.00000591,0.00004749,-165638.46875000,0,0,0
1322937812.87363696,-0.00000591,0.00004749,-165641.15625000,0,0,0
1322937812.92072201,-0.00000591,0.00004749,-165645.20312500,0,0,0
1322937812.97363949,-0.00000584,0.00004753,-165648.57812500,0,0,0
1322937813.02106547,-0.00000591,0.00004750,-165651.95312500,0,0,0
1322937813.07255435,-0.00000584,0.00004753,-165655.31250000,0,0,0
1322937813.12059522,-0.00000591,0.00004750,-165658.68750000,0,0,0
1322937813.17364931,-0.00000584,0.00004753,-165662.06250000,0,0,0
1322937813.22052312,-0.00000591,0.00004750,-165665.43750000,0,0,0
1322937813.27365756,-0.00000584,0.00004753,-165668.79687500,0,0,0
1322937813.32052612,-0.00000591,0.00004750,-165672.17187500,0,0,0
1322937813.37366176,-0.00000584,0.00004753,-165675.54687500,0,0,0
1322937813.42061925,-0.00000591,0.00004750,-165678.90625000,0,0,0
1322937813.47254896,-0.00000584,0.00004753,-165682.28125000,0,0,0
1322937813.51250672,-0.00000591,0.00004750,-165685.65625000,0,0,0
1322937813.57364058,-0.00000591,0.00004750,-165688.35937500,0,0,0
1322937813.62164617,-0.00000591,0.00004750,-165692.39062500,0,0,0
1322937813.67254996,-0.00000584,0.00004754,-165695.76562500,0,0,0
1322937813.72156143,-0.00000592,0.00004750,-165699.14062500,0,0,0
1322937813.77253795,-0.00000584,0.00004754,-165702.51562500,0,0,0
1322937813.82063484,-0.00000592,0.00004750,-165705.87500000,0,0,0
1322937813.87266111,-0.00000584,0.00004754,-165709.25000000,0,0,0
1322937813.92055297,-0.00000592,0.00004751,-165712.62500000,0,0,0
1322937813.97259450,-0.00000584,0.00004754,-165716.00000000,0,0,0
1322937814.02320313,-0.00000592,0.00004751,-165719.35937500,0,0,0
1322937814.07255244,-0.00000584,0.00004754,-165722.73437500,0,0,0
1322937814.12064791,-0.00000592,0.00004751,-165726.10937500,0,0,0
1322937814.17369056,-0.00000584,0.00004754,-165729.48437500,0,0,0
