Time_in_sec,Latitude,Longitude,Altitude,Nbsat_max_qualitysignal,Nbsat_locked,valid_data
1322936324.41790438,-0.00001424,0.00003397,-79740.53906250,0,0,0
1322936457.76851559,-0.00001316,0.00003447,-86253.70312500,0,0,0
1322936457.82056260,-0.00001318,0.00003438,-86256.18750000,0,0,0
1322936457.86156225,-0.00001315,0.00003447,-86258.67187500,0,0,0
1322936457.92055774,-0.00001315,0.00003447,-86260.66406250,0,0,0
1322936457.96056700,-0.00001315,0.00003447,-86263.64843750,0,0,0
1322936458.02166080,-0.00001315,0.00003447,-86265.64062500,0,0,0
1322936458.06165600,-0.00001315,0.00003448,-86268.62500000,0,0,0
1322936458.12065411,-0.00001315,0.00003448,-86270.61718750,0,0,0
1322936458.16156888,-0.00001315,0.00003448,-86273.60156250,0,0,0
1322936458.20900011,-0.00001315,0.00003448,-86275.59375000,0,0,0
1322936458.26166129,-0.00001317,0.00003439,-86278.07812500,0,0,0
1322936458.30956197,-0.00001315,0.00003448,-86280.56250000,0,0,0
1322936458.36854935,-0.00001317,0.00003439,-86283.05468750,0,0,0
1322936458.40878868,-0.00001317,0.00003439,-86286.03906250,0,0,0
1322936458.46056604,-0.00001317,0.00003439,-86288.03125000,0,0,0
1322936458.51256585,-0.00001314,0.00003448,-86290.51562500,0,0,0
1322936458.56056213,-0.00001317,0.00003439,-86293.00000000,0,0,0
1322936458.62055755,-0.00001314,0.00003448,-86295.49218750,0,0,0
1322936458.66053295,-0.00001314,0.00003448,-86298.47656250,0,0,0
1322936458.70856500,-0.00001314,0.00003448,-86300.46875000,0,0,0
1322936458.76852274,-0.00001317,0.00003439,-86302.95312500,0,0,0
1322936458.82055116,-0.00001316,0.00003439,-86305.93750000,0,0,0
1322936458.86853337,-0.00001314,0.00003448,-86308.42968750,0,0,0
1322936458.92056465,-0.00001316,0.00003439,-86310.91406250,0,0,0
1322936458.96059418,-0.00001314,0.00003448,-86313.40625000,0,0,0
1322936459.02072859,-0.00001314,0.00003448,-86315.39843750,0,0,0
1322936459.06851673,-0.00001313,0.00003448,-86318.38281250,0,0,0
1322936459.10944772,-0.00001316,0.00003439,-86320.86718750,0,0,0
1322936459.16854024,-0.00001316,0.00003439,-86322.85937500,0,0,0
1322936459.21367335,-0.00001316,0.00003439,-86325.84375000,0,0,0
1322936459.26054692,-0.00001316,0.00003440,-86327.83593750,0,0,0
1322936459.30969143,-0.00001313,0.00003448,-86330.32812500,0,0,0
1322936459.36056495,-0.00001316,0.00003440,-86332.81250000,0,0,0
1322936459.42056417,-0.00001313,0.00003448,-86335.30468750,0,0,0
1322936459.46166492,-0.00001313,0.00003448,-86338.28906250,0,0,0
1322936459.52056336,-0.00001313,0.00003448,-86340.28125000,0,0,0
1322936459.56164622,-0.00001313,0.00003448,-86343.26562500,0,0,0
1322936459.60954595,-0.00001313,0.00003448,-86345.25781250,0,0,0
1322936459.66164994,-0.00001315,0.00003440,-86347.74218750,0,0,0
1322936459.70963550,-0.00001312,0.00003448,-86350.23437500,0,0,0
1322936459.76167393,-0.00001315,0.00003440,-86352.71875000,0,0,0
1322936459.80966377,-0.00001312,0.00003448,-86355.21093750,0,0,0
1322936459.86055350,-0.00001315,0.00003440,-86357.69531250,0,0,0
1322936459.91351414,-0.00001312,0.00003448,-86360.18750000,0,0,0
1322936459.96163607,-0.00001315,0.00003440,-86362.67968750,0,0,0
1322936460.01345587,-0.00001312,0.00003449,-86365.16406250,0,0,0
1322936460.06166124,-0.00001314,0.00003440,-86367.65625000,0,0,0
1322936460.10966873,-0.00001312,0.00003449,-86370.14062500,0,0,0
1322936460.16167259,-0.00001314,0.00003440,-86372.63281250,0,0,0
1322936460.20963717,-0.00001312,0.00003449,-86375.12500000,0,0,0
1322936460.26054144,-0.00001314,0.00003440,-86377.60937500,0,0,0
1322936460.31355500,-0.00001311,0.00003449,-86380.10156250,0,0,0
1322936460.36851025,-0.00001314,0.00003440,-86382.58593750,0,0,0
1322936460.40966392,-0.00001314,0.00003440,-86385.57812500,0,0,0
1322936460.46056390,-0.00001314,0.00003440,-86387.56250000,0,0,0
1322936460.51364112,-0.00001311,0.00003449,-86390.05468750,0,0,0
1322936460.56964135,-0.00001314,0.00003440,-86392.54687500,0,0,0
1322936460.62163949,-0.00001313,0.00003440,-86395.53125000,0,0,0
1322936460.66166663,-0.00001311,0.00003449,-86398.02343750,0,0,0
1322936460.72064376,-0.00001311,0.00003449,-86400.01562500,0,0,0
1322936460.76853085,-0.00001311,0.00003449,-86403.00000000,0,0,0
1322936460.80963373,-0.00001313,0.00003440,-86405.49218750,0,0,0
1322936460.86163640,-0.00001313,0.00003441,-86407.47656250,0,0,0
1322936460.92055798,-0.00001310,0.00003449,-86409.96875000,0,0,0
1322936460.96056509,-0.00001310,0.00003449,-86412.96093750,0,0,0
1322936461.02056265,-0.00001310,0.00003449,-86414.94531250,0,0,0
1322936461.06855202,-0.00001310,0.00003449,-86417.93750000,0,0,0
1322936461.10963726,-0.00001313,0.00003441,-86420.42187500,0,0,0
1322936461.16164112,-0.00001313,0.00003441,-86422.41406250,0,0,0
1322936461.22164178,-0.00001310,0.00003449,-86424.90625000,0,0,0
1322936461.26166677,-0.00001310,0.00003449,-86427.89843750,0,0,0
1322936461.32068229,-0.00001310,0.00003449,-86429.88281250,0,0,0
1322936461.36163187,-0.00001310,0.00003449,-86432.87500000,0,0,0
1322936461.42163944,-0.00001310,0.00003449,-86434.86718750,0,0,0
1322936461.46164989,-0.00001310,0.00003449,-86437.85156250,0,0,0
1322936461.51270080,-0.00001310,0.00003449,-86439.84375000,0,0,0
1322936461.56166553,-0.00001312,0.00003441,-86442.33593750,0,0,0
1322936461.62064528,-0.00001309,0.00003449,-86444.82812500,0,0,0
1322936461.66965175,-0.00001309,0.00003449,-86447.81250000,0,0,0
1322936461.72063088,-0.00001312,0.00003441,-86450.30468750,0,0,0
1322936461.76863384,-0.00001309,0.00003449,-86452.79687500,0,0,0
1322936461.82063437,-0.00001312,0.00003441,-86455.28125000,0,0,0
1322936461.86166215,-0.00001309,0.00003449,-86457.77343750,0,0,0
1322936461.92064595,-0.00001309,0.00003449,-86459.76562500,0,0,0
