Time_in_sec,gx,gy,gz
1322940756.36583281,0.00273697,0.01043561,-0.99994180
1322940756.41768909,0.00271392,0.01058633,-0.99994028
1322940756.46857119,0.00255869,0.01079813,-0.99993842
1322940756.51651978,0.00281915,0.01049703,-0.99994093
1322940756.56665468,0.00276703,0.01054387,-0.99994058
1322940756.61663961,0.00277350,0.01033742,-0.99994272
1322940756.66564918,0.00271283,0.01044454,-0.99994177
1322940756.71663857,0.00255619,0.01062450,-0.99994029
1322940756.76567173,0.00264914,0.01070249,-0.99993922
1322940756.81656098,0.00245772,0.01057586,-0.99994105
1322940756.86567473,0.00268629,0.01052762,-0.99994097
1322940756.91653013,0.00279962,0.01061303,-0.99993976
1322940756.96965528,0.00277044,0.01070550,-0.99993886
1322940757.01749897,0.00300505,0.01032281,-0.99994220
1322940757.06564355,0.00302771,0.01039761,-0.99994136
1322940757.11665344,0.00304897,0.01046414,-0.99994060
1322940757.16571927,0.00280683,0.01042707,-0.99994170
1322940757.21756506,0.00281715,0.01037037,-0.99994226
1322940757.26964641,0.00286346,0.01014491,-0.99994444
1322940757.31757474,0.00305226,0.01031135,-0.99994218
1322940757.36565661,0.00308415,0.01008394,-0.99994440
1322940757.41655040,0.00323449,0.00989228,-0.99994584
1322940757.46864438,0.00339781,0.00990960,-0.99994513
1322940757.51655817,0.00328536,0.00983275,-0.99994626
1322940757.56965065,0.00331008,0.00999932,-0.99994453
1322940757.61664057,0.00318345,0.01010887,-0.99994384
1322940757.66565466,0.00272045,0.01010583,-0.99994523
1322940757.71767330,0.00274405,0.01025756,-0.99994362
1322940757.76566815,0.00262580,0.01037146,-0.99994277
1322940757.81655741,0.00277200,0.01056342,-0.99994036
1322940757.86868095,0.00253281,0.01051169,-0.99994154
1322940757.91764760,0.00260330,0.01040941,-0.99994243
1322940757.96865559,0.00253307,0.01045988,-0.99994209
1322940758.01870441,0.00264387,0.01048237,-0.99994156
1322940758.06567526,0.00260631,0.01049399,-0.99994154
1322940758.11765909,0.00217970,0.01035815,-0.99994398
1322940758.16551638,0.00230023,0.01024027,-0.99994492
1322940758.21664429,0.00250991,0.01002358,-0.99994661
1322940758.26564646,0.00238072,0.01007453,-0.99994642
1322940758.31664920,0.00254360,0.01012584,-0.99994550
1322940758.36864114,0.00246790,0.01027752,-0.99994414
1322940758.41664100,0.00241149,0.01013540,-0.99994573
1322940758.46565652,0.00230146,0.01000269,-0.99994732
1322940758.51665139,0.00236070,0.01010301,-0.99994618
1322940758.56564856,0.00217041,0.01013668,-0.99994627
1322940758.61665535,0.00237802,0.01040671,-0.99994302
1322940758.66567397,0.00241638,0.01027108,-0.99994433
1322940758.71665025,0.00231930,0.01025273,-0.99994475
1322940758.76567030,0.00219314,0.01018263,-0.99994575
1322940758.81755543,0.00212058,0.01010096,-0.99994674
1322940758.86571860,0.00196273,0.01016834,-0.99994637
1322940758.91664982,0.00190932,0.01002968,-0.99994788
1322940758.96965694,0.00188780,0.01006818,-0.99994753
1322940759.01663852,0.00177595,0.01012863,-0.99994713
1322940759.06966138,0.00202365,0.01003360,-0.99994761
1322940759.11664438,0.00205474,0.01005532,-0.99994733
1322940759.16865110,0.00219380,0.01001568,-0.99994744
1322940759.21655154,0.00230365,0.01002483,-0.99994710
1322940759.26856804,0.00222603,0.01011112,-0.99994640
1322940759.31658387,0.00230007,0.01003917,-0.99994696
1322940759.36864233,0.00238833,0.01029135,-0.99994419
1322940759.41689706,0.00249849,0.01023771,-0.99994447
1322940759.46966195,0.00243353,0.01019493,-0.99994507
1322940759.51719880,0.00255145,0.01008911,-0.99994585
1322940759.56864238,0.00265740,0.01005053,-0.99994596
1322940759.61663723,0.00263658,0.01030735,-0.99994340
1322940759.66965866,0.00267423,0.01030817,-0.99994329
1322940759.71663618,0.00269743,0.01026452,-0.99994368
1322940759.76669431,0.00260785,0.01031897,-0.99994336
1322940759.81665111,0.00287946,0.01013282,-0.99994452
1322940759.86863995,0.00301087,0.01021928,-0.99994325
1322940759.91664314,0.00324569,0.00991483,-0.99994558
1322940759.96864557,0.00319984,0.00992041,-0.99994567
1322940760.01764655,0.00338102,0.00982132,-0.99994605
1322940760.06865382,0.00355016,0.01001062,-0.99994359
1322940760.11655211,0.00353620,0.01004555,-0.99994329
1322940760.16965914,0.00337083,0.00996928,-0.99994462
1322940760.21662116,0.00343823,0.00980922,-0.99994598
1322940760.26558542,0.00369498,0.00970721,-0.99994606
1322940760.31688309,0.00373096,0.00973561,-0.99994565
1322940760.36570668,0.00385476,0.00977030,-0.99994484
1322940760.41665196,0.00370449,0.00962746,-0.99994679
1322940760.46852231,0.00337914,0.00966599,-0.99994757
1322940760.51727724,0.00341323,0.00967439,-0.99994738
1322940760.56864476,0.00313493,0.00995519,-0.99994553
1322940760.61754036,0.00338378,0.01008910,-0.99994338
1322940760.66865611,0.00344294,0.00985723,-0.99994549
1322940760.71665096,0.00332358,0.00982761,-0.99994618
1322940760.76566553,0.00313159,0.00965996,-0.99994844
1322940760.81664276,0.00285571,0.00986584,-0.99994725
1322940760.86964583,0.00270503,0.00998610,-0.99994648
1322940760.91764307,0.00276107,0.00972248,-0.99994892
1322940760.96966028,0.00263447,0.00989518,-0.99994757
1322940761.01687884,0.00277880,0.00974534,-0.99994865
1322940761.06571436,0.00286940,0.00982252,-0.99994764
1322940761.11768818,0.00274000,0.00973719,-0.99994884
1322940761.16863990,0.00268316,0.00974644,-0.99994890
1322940761.21765518,0.00289679,0.00943131,-0.99995133
1322940761.26506305,0.00274925,0.00916655,-0.99995421
1322940761.31665587,0.00258591,0.00928981,-0.99995351
1322940761.36850834,0.00271073,0.00921158,-0.99995390
1322940761.41751003,0.00269927,0.00925396,-0.99995354
1322940761.46865344,0.00237839,0.00943633,-0.99995265
1322940761.51664352,0.00261518,0.00913045,-0.99995490
1322940761.56647325,0.00235653,0.00907632,-0.99995603
1322940761.61664963,0.00263126,0.00887096,-0.99995719
1322940761.66869068,0.00250545,0.00879483,-0.99995819
1322940761.71663737,0.00261358,0.00890646,-0.99995692
1322940761.76966095,0.00238849,0.00891327,-0.99995742
1322940761.81764746,0.00251244,0.00907869,-0.99995563
1322940761.86664581,0.00231717,0.00918639,-0.99995512
1322940761.91812253,0.00220496,0.00920280,-0.99995522
1322940761.96579957,0.00207867,0.00948447,-0.99995286
1322940762.01764584,0.00184950,0.00946138,-0.99995353
1322940762.06663585,0.00150734,0.00963300,-0.99995247
1322940762.11664391,0.00158532,0.00970278,-0.99995167
1322940762.16906834,0.00165650,0.00949552,-0.99995354
1322940762.21767211,0.00191566,0.00940817,-0.99995391
1322940762.26858020,0.00206516,0.00943676,-0.99995334
1322940762.31764245,0.00209579,0.00943197,-0.99995332
1322940762.36864734,0.00226035,0.00922172,-0.99995492
1322940762.41664052,0.00223290,0.00943628,-0.99995298
1322940762.46972179,0.00258600,0.00947016,-0.99995181
1322940762.51665115,0.00261776,0.00951857,-0.99995127
1322940762.56864452,0.00247610,0.00952060,-0.99995161
1322940762.61664867,0.00245442,0.00962405,-0.99995068
1322940762.66518521,0.00223553,0.00963134,-0.99995112
1322940762.71768546,0.00233105,0.00952411,-0.99995193
1322940762.76968527,0.00231989,0.00961054,-0.99995113
1322940762.81765985,0.00238791,0.00980189,-0.99994911
1322940762.86968446,0.00230798,0.00970180,-0.99995027
1322940762.91757107,0.00207754,0.00939481,-0.99995371
1322940762.96597743,0.00183921,0.00951524,-0.99995304
1322940763.01661348,0.00191115,0.00946666,-0.99995336
1322940763.06608582,0.00188083,0.00948645,-0.99995323
1322940763.11767435,0.00200720,0.00933168,-0.99995444
1322940763.16576934,0.00197132,0.00925175,-0.99995526
1322940763.21764398,0.00179027,0.00919816,-0.99995609
1322940763.26966763,0.00175031,0.00955753,-0.99995279
1322940763.31768417,0.00177052,0.00938726,-0.99995437
1322940763.36865258,0.00195399,0.00935333,-0.99995435
1322940763.41665244,0.00207460,0.00941084,-0.99995356
1322940763.46852136,0.00196179,0.00944519,-0.99995347
1322940763.51656055,0.00195492,0.00958023,-0.99995220
1322940763.56852317,0.00203584,0.00954428,-0.99995238
1322940763.61663604,0.00182773,0.00938941,-0.99995425
1322940763.66865611,0.00195479,0.00953159,-0.99995266
1322940763.71765947,0.00189071,0.00945795,-0.99995349
1322940763.76852179,0.00154595,0.00965458,-0.99995220
1322940763.81663704,0.00177543,0.00957194,-0.99995261
1322940763.86554384,0.00208765,0.00958486,-0.99995188
1322940763.91769576,0.00201448,0.00946080,-0.99995322
1322940763.96554518,0.00214159,0.00946318,-0.99995293
1322940764.01765990,0.00205899,0.00963955,-0.99995142
1322940764.06574106,0.00189578,0.00966916,-0.99995146
1322940764.11665487,0.00214778,0.00968233,-0.99995082
1322940764.16572094,0.00198415,0.00965817,-0.99995139
1322940764.21765447,0.00210356,0.00981590,-0.99994961
1322940764.26967287,0.00208133,0.00959595,-0.99995179
1322940764.31767178,0.00192757,0.00926175,-0.99995525
1322940764.36571646,0.00192889,0.00929619,-0.99995493
1322940764.41654873,0.00177947,0.00919815,-0.99995611
1322940764.46864319,0.00165778,0.00912645,-0.99995698
1322940764.51654220,0.00154477,0.00907212,-0.99995765
1322940764.56865239,0.00139844,0.00883541,-0.99995999
1322940764.61654806,0.00148452,0.00891512,-0.99995916
1322940764.66864395,0.00178582,0.00886375,-0.99995912
