Time_in_sec,Latitude,Longitude,Altitude,Nbsat_max_qualitysignal,Nbsat_locked,valid_data
1322941752.31652045,-0.00000880,0.00007620,-537409.75000000,0,1,0
1322941951.31764865,-0.00000925,0.00007746,-561794.43750000,0,0,0
1322941951.36887741,-0.00000925,0.00007746,-561801.87500000,0,0,0
1322941951.41761971,-0.00000919,0.00007743,-561808.06250000,0,0,0
1322941951.46057892,-0.00000925,0.00007746,-561814.25000000,0,0,0
1322941951.51763964,-0.00000925,0.00007746,-561819.18750000,0,0,0
1322941951.56939363,-0.00000925,0.00007746,-561826.62500000,0,0,0
1322941951.60969973,-0.00000919,0.00007743,-561832.81250000,0,0,0
1322941951.66961908,-0.00000919,0.00007743,-561837.81250000,0,0,0
1322941951.71764779,-0.00000919,0.00007743,-561845.25000000,0,0,0
1322941951.76963949,-0.00000925,0.00007746,-561851.43750000,0,0,0
1322941951.81669307,-0.00000919,0.00007743,-561857.62500000,0,0,0
1322941951.86877608,-0.00000925,0.00007746,-561863.81250000,0,0,0
1322941951.90967441,-0.00000919,0.00007743,-561870.00000000,0,0,0
1322941951.96162939,-0.00000919,0.00007743,-561875.00000000,0,0,0
1322941952.02157426,-0.00000925,0.00007746,-561881.18750000,0,0,0
1322941952.06166577,-0.00000925,0.00007746,-561888.62500000,0,0,0
1322941952.10856915,-0.00000925,0.00007746,-561893.56250000,0,0,0
1322941952.16965628,-0.00000919,0.00007743,-561899.81250000,0,0,0
1322941952.21763730,-0.00000919,0.00007743,-561907.25000000,0,0,0
1322941952.26864552,-0.00000925,0.00007746,-561913.43750000,0,0,0
1322941952.31659389,-0.00000919,0.00007743,-561919.62500000,0,0,0
1322941952.36964011,-0.00000925,0.00007746,-561925.81250000,0,0,0
1322941952.40963626,-0.00000919,0.00007743,-561932.00000000,0,0,0
1322941952.46963096,-0.00000919,0.00007743,-561937.00000000,0,0,0
1322941952.50868273,-0.00000919,0.00007744,-561944.43750000,0,0,0
1322941952.56865120,-0.00000919,0.00007744,-561949.37500000,0,0,0
1322941952.62067509,-0.00000919,0.00007744,-561956.81250000,0,0,0
1322941952.66067338,-0.00000925,0.00007747,-561963.00000000,0,0,0
1322941952.71667528,-0.00000925,0.00007747,-561968.00000000,0,0,0
1322941952.76919031,-0.00000925,0.00007747,-561975.43750000,0,0,0
1322941952.81762052,-0.00000919,0.00007744,-561981.62500000,0,0,0
1322941952.86953783,-0.00000925,0.00007747,-561987.81250000,0,0,0
1322941952.90964651,-0.00000919,0.00007744,-561994.00000000,0,0,0
1322941952.96055627,-0.00000919,0.00007744,-561998.93750000,0,0,0
1322941953.01763034,-0.00000925,0.00007747,-562005.18750000,0,0,0
1322941953.06065631,-0.00000925,0.00007747,-562012.62500000,0,0,0
1322941953.11665821,-0.00000925,0.00007747,-562017.56250000,0,0,0
1322941953.16872287,-0.00000925,0.00007747,-562025.00000000,0,0,0
1322941953.22064972,-0.00000919,0.00007744,-562031.18750000,0,0,0
1322941953.25760555,-0.00000924,0.00007747,-562037.37500000,0,0,0
1322941953.31664634,-0.00000924,0.00007747,-562042.37500000,0,0,0
1322941953.36065197,-0.00000924,0.00007747,-562049.81250000,0,0,0
1322941953.40965366,-0.00000924,0.00007747,-562054.75000000,0,0,0
1322941953.46853757,-0.00000919,0.00007744,-562060.93750000,0,0,0
1322941953.50963068,-0.00000919,0.00007744,-562068.37500000,0,0,0
1322941953.56866717,-0.00000919,0.00007744,-562073.37500000,0,0,0
1322941953.61755085,-0.00000919,0.00007744,-562080.81250000,0,0,0
1322941953.66955566,-0.00000924,0.00007747,-562087.00000000,0,0,0
1322941953.72248054,-0.00000919,0.00007744,-562093.18750000,0,0,0
1322941953.76863360,-0.00000924,0.00007747,-562099.37500000,0,0,0
1322941953.82062507,-0.00000919,0.00007744,-562105.56250000,0,0,0
1322941953.86158061,-0.00000924,0.00007747,-562111.75000000,0,0,0
1322941953.91761613,-0.00000924,0.00007747,-562116.75000000,0,0,0
1322941953.96854591,-0.00000924,0.00007748,-562124.18750000,0,0,0
1322941954.00929689,-0.00000919,0.00007744,-562130.37500000,0,0,0
1322941954.06858540,-0.00000919,0.00007744,-562135.31250000,0,0,0
1322941954.12061453,-0.00000919,0.00007744,-562142.75000000,0,0,0
1322941954.16157985,-0.00000924,0.00007748,-562149.00000000,0,0,0
1322941954.20862246,-0.00000924,0.00007748,-562153.93750000,0,0,0
1322941954.26156282,-0.00000919,0.00007744,-562160.12500000,0,0,0
1322941954.30954647,-0.00000924,0.00007748,-562166.31250000,0,0,0
1322941954.36156416,-0.00000919,0.00007744,-562172.50000000,0,0,0
1322941954.40956545,-0.00000924,0.00007748,-562178.75000000,0,0,0
1322941954.46854258,-0.00000919,0.00007744,-562184.93750000,0,0,0
1322941954.51760221,-0.00000919,0.00007744,-562192.37500000,0,0,0
1322941954.56156635,-0.00000924,0.00007748,-562198.56250000,0,0,0
1322941954.61756086,-0.00000924,0.00007748,-562203.50000000,0,0,0
1322941954.66861415,-0.00000924,0.00007748,-562210.93750000,0,0,0
1322941954.70961881,-0.00000919,0.00007745,-562217.18750000,0,0,0
1322941954.76071644,-0.00000919,0.00007745,-562222.12500000,0,0,0
1322941954.82059383,-0.00000924,0.00007748,-562228.31250000,0,0,0
1322941954.86851382,-0.00000924,0.00007748,-562235.75000000,0,0,0
1322941954.92155743,-0.00000919,0.00007745,-562241.93750000,0,0,0
1322941954.96217990,-0.00000924,0.00007748,-562248.18750000,0,0,0
1322941955.00859022,-0.00000924,0.00007748,-562253.12500000,0,0,0
1322941955.06859016,-0.00000919,0.00007745,-562259.31250000,0,0,0
1322941955.11759353,-0.00000919,0.00007745,-562266.75000000,0,0,0
1322941955.16963720,-0.00000924,0.00007748,-562272.93750000,0,0,0
1322941955.20964789,-0.00000919,0.00007745,-562279.18750000,0,0,0
1322941955.26960421,-0.00000919,0.00007745,-562284.12500000,0,0,0
1322941955.30964708,-0.00000919,0.00007745,-562291.56250000,0,0,0
1322941955.36054063,-0.00000919,0.00007745,-562296.50000000,0,0,0
1322941955.41756940,-0.00000924,0.00007748,-562302.75000000,0,0,0
1322941955.46152472,-0.00000924,0.00007748,-562310.18750000,0,0,0
1322941955.50963163,-0.00000924,0.00007748,-562315.12500000,0,0,0
1322941955.56857061,-0.00000919,0.00007745,-562321.31250000,0,0,0
1322941955.62056804,-0.00000919,0.00007745,-562328.75000000,0,0,0
1322941955.66157579,-0.00000924,0.00007749,-562335.00000000,0,0,0
1322941955.72056150,-0.00000924,0.00007749,-562339.93750000,0,0,0
1322941955.76953959,-0.00000924,0.00007749,-562347.37500000,0,0,0
1322941955.80962443,-0.00000919,0.00007745,-562353.56250000,0,0,0
1322941955.86051345,-0.00000919,0.00007745,-562358.56250000,0,0,0
1322941955.91854739,-0.00000924,0.00007749,-562364.75000000,0,0,0
1322941955.96055412,-0.00000924,0.00007749,-562372.18750000,0,0,0
1322941956.01757812,-0.00000924,0.00007749,-562377.12500000,0,0,0
1322941956.06855750,-0.00000924,0.00007749,-562384.56250000,0,0,0
1322941956.12056780,-0.00000919,0.00007745,-562390.81250000,0,0,0
1322941956.16852379,-0.00000924,0.00007749,-562397.00000000,0,0,0
1322941956.22091889,-0.00000919,0.00007745,-562403.18750000,0,0,0
1322941956.26055789,-0.00000924,0.00007749,-562409.37500000,0,0,0
1322941956.30852747,-0.00000924,0.00007749,-562414.37500000,0,0,0
1322941956.36855841,-0.00000919,0.00007745,-562420.56250000,0,0,0
1322941956.42056131,-0.00000919,0.00007745,-562428.00000000,0,0,0
1322941956.46856213,-0.00000924,0.00007749,-562434.18750000,0,0,0
1322941956.52156472,-0.00000919,0.00007745,-562440.37500000,0,0,0
1322941956.56055450,-0.00000923,0.00007749,-562446.62500000,0,0,0
1322941956.62119532,-0.00000923,0.00007749,-562451.56250000,0,0,0
1322941956.66056037,-0.00000923,0.00007749,-562459.00000000,0,0,0
1322941956.72169328,-0.00000923,0.00007749,-562463.93750000,0,0,0
1322941956.76156354,-0.00000923,0.00007749,-562471.37500000,0,0,0
1322941956.81754327,-0.00000923,0.00007749,-562476.37500000,0,0,0
1322941956.86852479,-0.00000923,0.00007749,-562483.81250000,0,0,0
1322941956.92164063,-0.00000919,0.00007746,-562490.00000000,0,0,0
1322941956.96185493,-0.00000923,0.00007749,-562496.18750000,0,0,0
1322941957.00854135,-0.00000923,0.00007749,-562501.18750000,0,0,0
1322941957.06856775,-0.00000919,0.00007746,-562507.37500000,0,0,0
1322941957.12055278,-0.00000919,0.00007746,-562514.81250000,0,0,0
1322941957.16853404,-0.00000923,0.00007749,-562521.00000000,0,0,0
1322941957.21752858,-0.00000919,0.00007746,-562527.18750000,0,0,0
1322941957.26854205,-0.00000923,0.00007750,-562533.43750000,0,0,0
1322941957.30856609,-0.00000919,0.00007746,-562539.62500000,0,0,0
1322941957.36134005,-0.00000919,0.00007746,-562544.56250000,0,0,0
1322941957.41754580,-0.00000923,0.00007750,-562550.75000000,0,0,0
1322941957.46961451,-0.00000923,0.00007750,-562558.18750000,0,0,0
1322941957.51770020,-0.00000919,0.00007746,-562564.43750000,0,0,0
1322941957.56853795,-0.00000923,0.00007750,-562570.62500000,0,0,0
1322941957.60857105,-0.00000919,0.00007746,-562576.81250000,0,0,0
1322941957.66050935,-0.00000918,0.00007746,-562581.81250000,0,0,0
1322941957.70855618,-0.00000923,0.00007750,-562588.00000000,0,0,0
1322941957.76854730,-0.00000918,0.00007746,-562594.18750000,0,0,0
1322941957.81769991,-0.00000918,0.00007746,-562601.62500000,0,0,0
1322941957.86056471,-0.00000923,0.00007750,-562607.81250000,0,0,0
1322941957.91761684,-0.00000923,0.00007750,-562612.81250000,0,0,0
1322941957.96856308,-0.00000923,0.00007750,-562620.25000000,0,0,0
1322941958.02055430,-0.00000918,0.00007746,-562626.43750000,0,0,0
1322941958.06853533,-0.00000923,0.00007750,-562632.62500000,0,0,0
1322941958.12055469,-0.00000918,0.00007746,-562638.81250000,0,0,0
1322941958.16855502,-0.00000923,0.00007750,-562645.06250000,0,0,0
1322941958.20853806,-0.00000918,0.00007746,-562651.25000000,0,0,0
1322941958.26105142,-0.00000918,0.00007746,-562656.18750000,0,0,0
1322941958.32055712,-0.00000923,0.00007750,-562662.43750000,0,0,0
1322941958.36157084,-0.00000923,0.00007750,-562669.87500000,0,0,0
1322941958.42152929,-0.00000923,0.00007750,-562674.81250000,0,0,0
1322941958.46164751,-0.00000923,0.00007750,-562682.25000000,0,0,0
1322941958.52052283,-0.00000923,0.00007750,-562687.25000000,0,0,0
1322941958.56159425,-0.00000923,0.00007750,-562694.68750000,0,0,0
1322941958.62055826,-0.00000923,0.00007750,-562699.62500000,0,0,0
1322941958.66861439,-0.00000923,0.00007750,-562707.06250000,0,0,0
1322941958.70968127,-0.00000918,0.00007746,-562713.25000000,0,0,0
1322941958.76053476,-0.00000918,0.00007746,-562718.25000000,0,0,0
1322941958.81758285,-0.00000923,0.00007750,-562724.43750000,0,0,0
1322941958.86113358,-0.00000923,0.00007751,-562731.87500000,0,0,0
1322941958.91761208,-0.00000923,0.00007751,-562736.81250000,0,0,0
1322941958.96153235,-0.00000923,0.00007751,-562744.31250000,0,0,0
1322941959.01755238,-0.00000923,0.00007751,-562749.25000000,0,0,0
1322941959.06155038,-0.00000923,0.00007751,-562756.68750000,0,0,0
1322941959.11742759,-0.00000923,0.00007751,-562761.62500000,0,0,0
1322941959.16965413,-0.00000923,0.00007751,-562769.12500000,0,0,0
1322941959.20967627,-0.00000918,0.00007747,-562775.31250000,0,0,0
1322941959.26853728,-0.00000918,0.00007747,-562780.25000000,0,0,0
1322941959.30964255,-0.00000918,0.00007747,-562787.68750000,0,0,0
1322941959.36165810,-0.00000918,0.00007747,-562792.68750000,0,0,0
1322941959.40856838,-0.00000923,0.00007751,-562798.87500000,0,0,0
1322941959.46851230,-0.00000918,0.00007747,-562805.06250000,0,0,0
1322941959.52055407,-0.00000918,0.00007747,-562812.50000000,0,0,0
1322941959.56854272,-0.00000923,0.00007751,-562818.75000000,0,0,0
1322941959.60967493,-0.00000918,0.00007747,-562824.93750000,0,0,0
1322941959.66852999,-0.00000918,0.00007747,-562829.87500000,0,0,0
1322941959.70967245,-0.00000918,0.00007747,-562837.31250000,0,0,0
1322941959.76854730,-0.00000918,0.00007747,-562842.31250000,0,0,0
1322941959.81766677,-0.00000918,0.00007747,-562849.75000000,0,0,0
1322941959.86854196,-0.00000923,0.00007751,-562855.93750000,0,0,0
1322941959.90964031,-0.00000918,0.00007747,-562862.12500000,0,0,0
1322941959.96164584,-0.00000918,0.00007747,-562867.12500000,0,0,0
1322941960.00867009,-0.00000922,0.00007751,-562873.31250000,0,0,0
1322941960.06851506,-0.00000918,0.00007747,-562879.50000000,0,0,0
1322941960.10963511,-0.00000918,0.00007747,-562886.93750000,0,0,0
1322941960.16854262,-0.00000918,0.00007747,-562891.93750000,0,0,0
1322941960.22063446,-0.00000918,0.00007747,-562899.37500000,0,0,0
1322941960.26965261,-0.00000922,0.00007751,-562905.56250000,0,0,0
1322941960.31765056,-0.00000918,0.00007747,-562911.75000000,0,0,0
1322941960.36858130,-0.00000922,0.00007751,-562918.00000000,0,0,0
1322941960.41766763,-0.00000918,0.00007747,-562924.18750000,0,0,0
1322941960.46967125,-0.00000922,0.00007752,-562930.37500000,0,0,0
1322941960.51766372,-0.00000918,0.00007747,-562936.62500000,0,0,0
1322941960.56064558,-0.00000922,0.00007752,-562942.81250000,0,0,0
1322941960.61767101,-0.00000922,0.00007752,-562947.75000000,0,0,0
1322941960.66853261,-0.00000922,0.00007752,-562955.18750000,0,0,0
1322941960.72063279,-0.00000918,0.00007747,-562961.43750000,0,0,0
1322941960.76167536,-0.00000922,0.00007752,-562967.62500000,0,0,0
1322941960.80863810,-0.00000922,0.00007752,-562972.56250000,0,0,0
1322941960.86965466,-0.00000918,0.00007747,-562978.75000000,0,0,0
1322941960.92135525,-0.00000918,0.00007747,-562986.25000000,0,0,0
1322941960.96866560,-0.00000922,0.00007752,-562992.43750000,0,0,0
1322941961.02131152,-0.00000918,0.00007747,-562998.62500000,0,0,0
1322941961.06864810,-0.00000922,0.00007752,-563004.81250000,0,0,0
1322941961.11768842,-0.00000918,0.00007747,-563011.06250000,0,0,0
1322941961.16167283,-0.00000922,0.00007752,-563017.25000000,0,0,0
1322941961.21750808,-0.00000922,0.00007752,-563022.18750000,0,0,0
1322941961.26109099,-0.00000922,0.00007752,-563029.62500000,0,0,0
1322941961.31769896,-0.00000922,0.00007752,-563034.62500000,0,0,0
1322941961.36852956,-0.00000922,0.00007752,-563042.06250000,0,0,0
1322941961.40963960,-0.00000918,0.00007748,-563048.25000000,0,0,0
1322941961.46964550,-0.00000918,0.00007748,-563053.25000000,0,0,0
1322941961.51766205,-0.00000918,0.00007748,-563060.68750000,0,0,0
1322941961.56863689,-0.00000922,0.00007752,-563066.87500000,0,0,0
1322941961.61769938,-0.00000918,0.00007748,-563073.06250000,0,0,0
1322941961.66863680,-0.00000922,0.00007752,-563079.31250000,0,0,0
1322941961.72136831,-0.00000918,0.00007748,-563085.50000000,0,0,0
1322941961.76871181,-0.00000922,0.00007752,-563091.68750000,0,0,0
1322941961.81764460,-0.00000917,0.00007748,-563097.93750000,0,0,0
1322941961.86063933,-0.00000922,0.00007752,-563104.12500000,0,0,0
1322941961.92171359,-0.00000922,0.00007752,-563109.06250000,0,0,0
1322941961.96163678,-0.00000922,0.00007752,-563116.50000000,0,0,0
1322941962.01763654,-0.00000922,0.00007752,-563121.50000000,0,0,0
1322941962.06963491,-0.00000922,0.00007752,-563128.93750000,0,0,0
1322941962.12067819,-0.00000917,0.00007748,-563135.12500000,0,0,0
1322941962.16163802,-0.00000921,0.00007753,-563141.31250000,0,0,0
1322941962.21765804,-0.00000921,0.00007753,-563146.31250000,0,0,0
1322941962.26064348,-0.00000921,0.00007753,-563153.75000000,0,0,0
1322941962.32163811,-0.00000921,0.00007753,-563158.68750000,0,0,0
1322941962.36064386,-0.00000921,0.00007753,-563166.18750000,0,0,0
1322941962.40887332,-0.00000921,0.00007753,-563171.12500000,0,0,0
1322941962.46063447,-0.00000917,0.00007748,-563177.31250000,0,0,0
1322941962.51756740,-0.00000921,0.00007753,-563183.56250000,0,0,0
1322941962.56864095,-0.00000921,0.00007753,-563191.00000000,0,0,0
1322941962.60863757,-0.00000917,0.00007748,-563197.18750000,0,0,0
1322941962.66863537,-0.00000917,0.00007748,-563202.12500000,0,0,0
1322941962.71021676,-0.00000917,0.00007748,-563209.62500000,0,0,0
1322941962.76966262,-0.00000917,0.00007748,-563214.56250000,0,0,0
1322941962.80969977,-0.00000917,0.00007748,-563222.00000000,0,0,0
1322941962.86964583,-0.00000917,0.00007748,-563227.00000000,0,0,0
1322941962.90975857,-0.00000917,0.00007748,-563234.43750000,0,0,0
1322941962.96963573,-0.00000917,0.00007748,-563239.37500000,0,0,0
1322941963.01755786,-0.00000917,0.00007748,-563246.81250000,0,0,0
1322941963.06236982,-0.00000921,0.00007753,-563253.06250000,0,0,0
1322941963.10876608,-0.00000921,0.00007753,-563258.00000000,0,0,0
1322941963.16963506,-0.00000917,0.00007748,-563264.18750000,0,0,0
1322941963.22163391,-0.00000917,0.00007748,-563271.68750000,0,0,0
1322941963.26856518,-0.00000921,0.00007753,-563277.87500000,0,0,0
1322941963.32166624,-0.00000917,0.00007748,-563284.06250000,0,0,0
1322941963.36164999,-0.00000921,0.00007753,-563290.25000000,0,0,0
1322941963.42155552,-0.00000921,0.00007753,-563295.25000000,0,0,0
1322941963.46863604,-0.00000921,0.00007753,-563302.68750000,0,0,0
1322941963.52159810,-0.00000917,0.00007749,-563308.87500000,0,0,0
1322941963.56863451,-0.00000921,0.00007753,-563315.12500000,0,0,0
1322941963.60864758,-0.00000917,0.00007749,-563321.31250000,0,0,0
1322941963.66852880,-0.00000917,0.00007749,-563326.25000000,0,0,0
1322941963.70964217,-0.00000917,0.00007749,-563333.75000000,0,0,0
1322941963.76877761,-0.00000917,0.00007749,-563338.68750000,0,0,0
1322941963.81764007,-0.00000917,0.00007749,-563346.12500000,0,0,0
1322941963.86166191,-0.00000921,0.00007753,-563352.31250000,0,0,0
1322941963.92054939,-0.00000921,0.00007753,-563357.31250000,0,0,0
1322941963.96965480,-0.00000921,0.00007754,-563364.75000000,0,0,0
1322941964.01821327,-0.00000917,0.00007749,-563370.93750000,0,0,0
1322941964.06063271,-0.00000921,0.00007754,-563377.18750000,0,0,0
1322941964.11752629,-0.00000921,0.00007754,-563382.12500000,0,0,0
1322941964.16153979,-0.00000921,0.00007754,-563389.56250000,0,0,0
1322941964.22064495,-0.00000921,0.00007754,-563394.56250000,0,0,0
1322941964.26126790,-0.00000921,0.00007754,-563402.00000000,0,0,0
1322941964.32054186,-0.00000921,0.00007754,-563406.93750000,0,0,0
1322941964.36157298,-0.00000921,0.00007754,-563414.37500000,0,0,0
1322941964.42164302,-0.00000921,0.00007754,-563419.37500000,0,0,0
1322941964.46064854,-0.00000921,0.00007754,-563426.81250000,0,0,0
1322941964.50854754,-0.00000921,0.00007754,-563431.75000000,0,0,0
1322941964.56966305,-0.00000917,0.00007749,-563438.00000000,0,0,0
1322941964.60896897,-0.00000917,0.00007749,-563445.43750000,0,0,0
1322941964.66862965,-0.00000917,0.00007749,-563450.37500000,0,0,0
1322941964.72078800,-0.00000917,0.00007749,-563457.87500000,0,0,0
1322941964.76964307,-0.00000920,0.00007754,-563464.06250000,0,0,0
1322941964.80997968,-0.00000917,0.00007749,-563470.25000000,0,0,0
1322941964.86063695,-0.00000917,0.00007749,-563475.25000000,0,0,0
1322941964.90965843,-0.00000920,0.00007754,-563481.43750000,0,0,0
1322941964.96063352,-0.00000917,0.00007749,-563487.62500000,0,0,0
1322941965.00965881,-0.00000920,0.00007754,-563493.87500000,0,0,0
1322941965.06863832,-0.00000917,0.00007749,-563500.06250000,0,0,0
1322941965.11769772,-0.00000917,0.00007749,-563507.50000000,0,0,0
1322941965.16063070,-0.00000920,0.00007754,-563513.68750000,0,0,0
1322941965.22051501,-0.00000920,0.00007754,-563518.68750000,0,0,0
1322941965.26165390,-0.00000920,0.00007754,-563526.12500000,0,0,0
1322941965.30863500,-0.00000920,0.00007754,-563531.06250000,0,0,0
1322941965.36863112,-0.00000916,0.00007749,-563537.31250000,0,0,0
1322941965.41789269,-0.00000916,0.00007749,-563544.75000000,0,0,0
1322941965.46063519,-0.00000920,0.00007754,-563550.93750000,0,0,0
1322941965.50863099,-0.00000920,0.00007754,-563555.93750000,0,0,0
1322941965.56864333,-0.00000916,0.00007749,-563562.12500000,0,0,0
1322941965.60963750,-0.00000916,0.00007749,-563569.56250000,0,0,0
1322941965.66862965,-0.00000916,0.00007749,-563574.56250000,0,0,0
1322941965.72064257,-0.00000916,0.00007749,-563582.00000000,0,1,0
1322941965.76954198,-0.00000920,0.00007755,-563588.18750000,0,1,0
1322941965.80965257,-0.00000916,0.00007749,-563594.37500000,0,1,0
1322941965.86063337,-0.00000916,0.00007749,-563599.37500000,0,1,0
1322941965.92163110,-0.00000920,0.00007755,-563605.56250000,0,1,0
1322941965.96087956,-0.00000920,0.00007755,-563613.00000000,0,1,0
1322941966.01763749,-0.00000920,0.00007755,-563618.00000000,0,1,0
1322941966.06851530,-0.00000920,0.00007755,-563625.43750000,0,1,0
1322941966.10964060,-0.00000916,0.00007750,-563631.62500000,0,1,0
1322941966.16067290,-0.00000916,0.00007750,-563636.62500000,0,1,0
1322941966.21750784,-0.00000920,0.00007755,-563642.81250000,0,1,0
1322941966.26963425,-0.00000920,0.00007755,-563650.25000000,0,1,0
1322941966.31757927,-0.00000916,0.00007750,-563656.50000000,0,1,0
1322941966.36964631,-0.00000920,0.00007755,-563662.68750000,0,1,0
1322941966.41816974,-0.00000916,0.00007750,-563668.87500000,0,1,0
1322941966.46063161,-0.00000920,0.00007755,-563675.12500000,0,1,0
1322941966.51791787,-0.00000920,0.00007755,-563680.06250000,0,1,0
1322941966.56863022,-0.00000920,0.00007755,-563687.50000000,0,1,0
1322941966.62188506,-0.00000916,0.00007750,-563693.75000000,0,1,0
1322941966.66953158,-0.00000920,0.00007755,-563699.93750000,0,1,0
