Time_in_sec,gx,gy,gz
1322938041.97253370,-0.00042199,0.01320005,-0.99991279
1322938042.02054644,-0.00050477,0.01315995,-0.99991328
1322938042.07269049,-0.00050750,0.01310412,-0.99991401
1322938042.12060165,-0.00014334,0.01339014,-0.99991034
1322938042.17251992,-0.00015831,0.01336885,-0.99991062
1322938042.22052455,-0.00013662,0.01338902,-0.99991035
1322938042.27270246,-0.00006795,0.01340119,-0.99991020
1322938042.32056236,-0.00019237,0.01349681,-0.99990890
1322938042.37264562,0.00002930,0.01330527,-0.99991148
1322938042.42154574,-0.00008390,0.01345420,-0.99990948
1322938042.47354102,-0.00005777,0.01363022,-0.99990710
1322938042.52064037,0.00008673,0.01382861,-0.99990438
1322938042.57264090,0.00025744,0.01380473,-0.99990468
1322938042.62134695,0.00023734,0.01366937,-0.99990654
1322938042.67262387,0.00006349,0.01360424,-0.99990746
1322938042.72052360,0.00008526,0.01388455,-0.99990360
1322938042.77353358,0.00007768,0.01381460,-0.99990457
1322938042.82189584,0.00009208,0.01403770,-0.99990146
1322938042.87262535,0.00005419,0.01394462,-0.99990277
1322938042.92163515,0.00017336,0.01427957,-0.99989803
1322938042.97354841,0.00014943,0.01440415,-0.99989624
1322938043.01420283,0.00011741,0.01462275,-0.99989307
1322938043.07274604,0.00018101,0.01450618,-0.99989476
1322938043.12086463,0.00026454,0.01439166,-0.99989640
1322938043.17313528,0.00026654,0.01447854,-0.99989514
1322938043.22068930,0.00050306,0.01449049,-0.99989488
1322938043.27261591,0.00021553,0.01431396,-0.99989753
1322938043.32067966,0.00005950,0.01443397,-0.99989582
1322938043.37261105,-0.00009260,0.01442349,-0.99989597
1322938043.42059231,-0.00025339,0.01447402,-0.99989521
1322938043.47260761,-0.00013818,0.01429764,-0.99989777
1322938043.52073407,-0.00015438,0.01424673,-0.99989850
1322938043.57254457,-0.00020797,0.01434967,-0.99989702
1322938043.62080407,-0.00027447,0.01448322,-0.99989508
1322938043.67258978,-0.00032166,0.01445290,-0.99989550
1322938043.72053528,-0.00032652,0.01439290,-0.99989636
1322938043.77256465,-0.00017973,0.01464277,-0.99989277
1322938043.82060552,-0.00037940,0.01479951,-0.99989041
1322938043.87258506,-0.00038627,0.01486571,-0.99988942
1322938043.92256761,-0.00016862,0.01485249,-0.99988968
1322938043.97257996,-0.00020122,0.01468958,-0.99989208
1322938044.02107859,-0.00019447,0.01446285,-0.99989539
1322938044.07254219,0.00006050,0.01439369,-0.99989640
1322938044.12122989,-0.00006441,0.01438738,-0.99989649
1322938044.17250633,0.00004861,0.01452229,-0.99989454
1322938044.22056484,0.00006055,0.01439469,-0.99989639
1322938044.27054143,0.00017456,0.01436361,-0.99989682
1322938044.32120752,0.00029882,0.01456141,-0.99989393
1322938044.37257695,0.00031406,0.01449254,-0.99989493
1322938044.42161512,0.00061561,0.01443212,-0.99989566
1322938044.47257590,0.00054333,0.01451969,-0.99989444
1322938044.52112508,0.00067918,0.01444804,-0.99989539
1322938044.57256937,0.00068301,0.01456319,-0.99989372
1322938044.62062478,0.00049140,0.01444815,-0.99989550
1322938044.67257190,0.00029949,0.01444555,-0.99989561
1322938044.72092628,0.00040413,0.01434521,-0.99989702
1322938044.77256846,0.00056332,0.01454064,-0.99989412
1322938044.81261826,0.00012053,0.01447493,-0.99989523
1322938044.87256455,0.00018079,0.01470641,-0.99989184
1322938044.92052984,0.00003867,0.01463500,-0.99989290
1322938044.97256136,-0.00019658,0.01472055,-0.99989163
1322938045.02053452,-0.00045902,0.01467959,-0.99989214
1322938045.07256651,-0.00059524,0.01475635,-0.99989094
1322938045.12057447,-0.00056297,0.01487090,-0.99988926
1322938045.17256570,-0.00073285,0.01493059,-0.99988826
1322938045.21258664,-0.00088671,0.01488284,-0.99988885
1322938045.27359509,-0.00062076,0.01472088,-0.99989145
1322938045.32054114,-0.00033325,0.01490290,-0.99988889
1322938045.37256861,-0.00035724,0.01511352,-0.99988572
