Time_in_sec,Latitude,Longitude,Altitude,Nbsat_max_qualitysignal,Nbsat_locked,valid_data
1322942491.02173162,-0.00001034,0.00007873,-630907.62500000,0,0,0
1322942646.56850553,-0.00001107,0.00007868,-651627.43750000,0,0,0
1322942646.62163854,-0.00001107,0.00007873,-651634.12500000,0,0,0
1322942646.67264557,-0.00001107,0.00007868,-651640.81250000,0,0,0
1322942646.72154379,-0.00001107,0.00007873,-651647.56250000,0,0,0
1322942646.76165986,-0.00001107,0.00007868,-651654.25000000,0,0,0
1322942646.80963516,-0.00001107,0.00007868,-651659.62500000,0,0,0
1322942646.86964989,-0.00001107,0.00007873,-651666.37500000,0,0,0
1322942646.91367888,-0.00001107,0.00007873,-651674.43750000,0,0,0
1322942646.96166968,-0.00001107,0.00007873,-651679.81250000,0,0,0
1322942647.01250768,-0.00001107,0.00007868,-651686.50000000,0,0,0
1322942647.06113529,-0.00001107,0.00007873,-651693.25000000,0,0,0
1322942647.11315274,-0.00001107,0.00007868,-651699.93750000,0,0,0
1322942647.16157794,-0.00001107,0.00007873,-651706.68750000,0,0,0
1322942647.21264148,-0.00001107,0.00007868,-651713.37500000,0,0,0
1322942647.26187825,-0.00001107,0.00007873,-651720.12500000,0,0,0
1322942647.31353831,-0.00001107,0.00007868,-651726.81250000,0,0,0
1322942647.36060286,-0.00001107,0.00007873,-651733.50000000,0,0,0
1322942647.41263151,-0.00001107,0.00007868,-651740.25000000,0,0,0
1322942647.46863151,-0.00001107,0.00007873,-651746.93750000,0,0,0
1322942647.50963616,-0.00001107,0.00007873,-651755.00000000,0,0,0
1322942647.56855369,-0.00001107,0.00007873,-651760.37500000,0,0,0
1322942647.62066436,-0.00001107,0.00007873,-651768.43750000,0,0,0
1322942647.66164970,-0.00001107,0.00007868,-651775.18750000,0,0,0
1322942647.72054315,-0.00001107,0.00007868,-651780.56250000,0,0,0
1322942647.76855135,-0.00001107,0.00007868,-651788.62500000,0,0,0
1322942647.80963612,-0.00001107,0.00007873,-651795.31250000,0,0,0
1322942647.86964917,-0.00001107,0.00007873,-651800.68750000,0,0,0
1322942647.92167306,-0.00001107,0.00007873,-651808.75000000,0,0,0
1322942647.96167350,-0.00001107,0.00007868,-651815.50000000,0,0,0
1322942648.01363873,-0.00001107,0.00007868,-651820.87500000,0,0,0
1322942648.06851578,-0.00001108,0.00007873,-651827.56250000,0,0,0
1322942648.11366558,-0.00001108,0.00007873,-651835.62500000,0,0,0
1322942648.17253208,-0.00001108,0.00007873,-651841.00000000,0,0,0
1322942648.20910978,-0.00001108,0.00007873,-651849.06250000,0,0,0
1322942648.26957178,-0.00001108,0.00007873,-651854.43750000,0,0,0
1322942648.31363773,-0.00001108,0.00007873,-651862.50000000,0,0,0
1322942648.36063409,-0.00001108,0.00007873,-651867.87500000,0,0,0
1322942648.40964484,-0.00001107,0.00007868,-651874.56250000,0,0,0
1322942648.46166110,-0.00001108,0.00007873,-651881.31250000,0,0,0
1322942648.52064943,-0.00001107,0.00007868,-651888.00000000,0,0,0
1322942648.56163645,-0.00001107,0.00007868,-651896.06250000,0,0,0
1322942648.62062907,-0.00001107,0.00007868,-651901.43750000,0,0,0
1322942648.66051793,-0.00001107,0.00007868,-651909.50000000,0,0,0
1322942648.71264625,-0.00001107,0.00007868,-651914.87500000,0,0,0
1322942648.76063871,-0.00001108,0.00007873,-651921.62500000,0,0,0
1322942648.82064843,-0.00001107,0.00007868,-651928.31250000,0,0,0
1322942648.86053920,-0.00001107,0.00007868,-651936.37500000,0,0,0
1322942648.91263199,-0.00001107,0.00007868,-651941.75000000,0,0,0
1322942648.96965337,-0.00001108,0.00007873,-651948.50000000,0,0,0
1322942649.00966048,-0.00001108,0.00007873,-651956.56250000,0,0,0
1322942649.06154919,-0.00001108,0.00007873,-651961.93750000,0,0,0
1322942649.11264253,-0.00001107,0.00007868,-651968.62500000,0,0,0
1322942649.16165566,-0.00001108,0.00007873,-651975.37500000,0,0,0
1322942649.21363688,-0.00001107,0.00007868,-651982.06250000,0,0,0
1322942649.26063180,-0.00001108,0.00007873,-651988.81250000,0,0,0
1322942649.32064867,-0.00001107,0.00007868,-651995.50000000,0,0,0
1322942649.36165667,-0.00001107,0.00007868,-652003.56250000,0,0,0
1322942649.41012836,-0.00001107,0.00007868,-652008.93750000,0,0,0
1322942649.46965957,-0.00001108,0.00007873,-652015.68750000,0,0,0
1322942649.51264572,-0.00001108,0.00007873,-652023.75000000,0,0,0
1322942649.56054163,-0.00001108,0.00007873,-652029.12500000,0,0,0
1322942649.62064028,-0.00001107,0.00007868,-652035.81250000,0,0,0
1322942649.66068077,-0.00001107,0.00007868,-652043.87500000,0,0,0
1322942649.72064662,-0.00001107,0.00007868,-652049.25000000,0,0,0
1322942649.76966667,-0.00001107,0.00007868,-652057.31250000,0,0,0
1322942649.82163692,-0.00001108,0.00007873,-652064.06250000,0,0,0
1322942649.86967039,-0.00001107,0.00007868,-652070.75000000,0,0,0
1322942649.92052007,-0.00001108,0.00007873,-652077.50000000,0,0,0
1322942649.97265029,-0.00001107,0.00007868,-652084.18750000,0,0,0
1322942650.02064252,-0.00001108,0.00007873,-652090.93750000,0,0,0
1322942650.07363653,-0.00001107,0.00007868,-652097.62500000,0,0,0
1322942650.11365056,-0.00001108,0.00007873,-652104.37500000,0,0,0
1322942650.16965461,-0.00001108,0.00007873,-652109.75000000,0,0,0
1322942650.21264529,-0.00001108,0.00007873,-652117.81250000,0,0,0
1322942650.26964331,-0.00001108,0.00007873,-652123.18750000,0,0,0
1322942650.30966783,-0.00001108,0.00007873,-652131.25000000,0,0,0
1322942650.37263393,-0.00001108,0.00007873,-652136.62500000,0,0,0
1322942650.41363907,-0.00001108,0.00007873,-652144.68750000,0,0,0
1322942650.47263145,-0.00001108,0.00007873,-652150.06250000,0,0,0
1322942650.51366448,-0.00001108,0.00007873,-652158.12500000,0,0,0
1322942650.57254672,-0.00001108,0.00007873,-652163.50000000,0,0,0
1322942650.62201381,-0.00001108,0.00007873,-652171.56250000,0,0,0
1322942650.66171288,-0.00001107,0.00007868,-652178.25000000,0,0,0
1322942650.71256948,-0.00001107,0.00007868,-652183.62500000,0,0,0
1322942650.76953936,-0.00001108,0.00007873,-652190.37500000,0,0,0
1322942650.82164073,-0.00001108,0.00007873,-652198.43750000,0,0,0
1322942650.86170912,-0.00001107,0.00007868,-652205.12500000,0,0,0
1322942650.91364002,-0.00001107,0.00007868,-652210.50000000,0,0,0
1322942650.96174669,-0.00001108,0.00007873,-652217.25000000,0,0,0
1322942651.01263475,-0.00001107,0.00007868,-652223.93750000,0,0,0
1322942651.06074286,-0.00001108,0.00007872,-652230.68750000,0,0,0
1322942651.11264467,-0.00001107,0.00007868,-652237.37500000,0,0,0
1322942651.16052270,-0.00001108,0.00007872,-652244.12500000,0,0,0
1322942651.20972610,-0.00001107,0.00007868,-652250.81250000,0,0,0
1322942651.27263451,-0.00001108,0.00007872,-652257.56250000,0,0,0
1322942651.31368613,-0.00001108,0.00007872,-652265.62500000,0,0,0
1322942651.37264132,-0.00001108,0.00007872,-652271.00000000,0,0,0
1322942651.42063689,-0.00001108,0.00007872,-652279.06250000,0,0,0
1322942651.46171618,-0.00001107,0.00007868,-652285.75000000,0,0,0
1322942651.50971413,-0.00001107,0.00007868,-652291.12500000,0,0,0
1322942651.56956744,-0.00001108,0.00007872,-652297.87500000,0,0,0
1322942651.62168121,-0.00001108,0.00007872,-652305.93750000,0,0,0
1322942651.66465974,-0.00001107,0.00007868,-652312.68750000,0,0,0
1322942651.72054744,-0.00001107,0.00007868,-652318.06250000,0,0,0
1322942651.76970053,-0.00001107,0.00007868,-652326.12500000,0,0,0
1322942651.81255746,-0.00001108,0.00007872,-652332.81250000,0,0,0
1322942651.86974359,-0.00001108,0.00007872,-652338.18750000,0,0,0
1322942651.92169142,-0.00001108,0.00007872,-652346.25000000,0,0,0
1322942651.97263861,-0.00001107,0.00007868,-652353.00000000,0,0,0
1322942652.01371384,-0.00001108,0.00007872,-652359.68750000,0,0,0
1322942652.06894875,-0.00001108,0.00007872,-652365.06250000,0,0,0
1322942652.10967207,-0.00001108,0.00007872,-652373.12500000,0,0,0
1322942652.16051531,-0.00001108,0.00007872,-652378.50000000,0,0,0
1322942652.22063255,-0.00001107,0.00007868,-652385.25000000,0,0,0
1322942652.26977372,-0.00001107,0.00007868,-652393.31250000,0,0,0
1322942652.30956149,-0.00001108,0.00007872,-652400.06250000,0,0,0
1322942652.36065197,-0.00001108,0.00007872,-652405.43750000,0,0,0
1322942652.42052150,-0.00001107,0.00007868,-652412.12500000,0,0,0
1322942652.46883178,-0.00001107,0.00007868,-652420.18750000,0,0,0
1322942652.51263952,-0.00001108,0.00007872,-652426.93750000,0,0,0
1322942652.56051922,-0.00001108,0.00007872,-652432.31250000,0,0,0
1322942652.62054610,-0.00001107,0.00007868,-652439.00000000,0,0,0
1322942652.66062498,-0.00001107,0.00007868,-652447.06250000,0,0,0
1322942652.72053552,-0.00001107,0.00007868,-652452.43750000,0,0,0
1322942652.77368665,-0.00001107,0.00007868,-652460.50000000,0,0,0
1322942652.82169175,-0.00001108,0.00007872,-652467.25000000,0,0,0
1322942652.86976266,-0.00001107,0.00007868,-652474.00000000,0,0,0
1322942652.90969276,-0.00001108,0.00007872,-652480.68750000,0,0,0
1322942652.97264361,-0.00001108,0.00007872,-652486.06250000,0,0,0
1322942653.01264644,-0.00001109,0.00007872,-652494.12500000,0,0,0
1322942653.06972742,-0.00001109,0.00007872,-652499.50000000,0,0,0
1322942653.12053275,-0.00001109,0.00007872,-652507.56250000,0,0,0
1322942653.17263794,-0.00001107,0.00007868,-652514.31250000,0,0,0
1322942653.22055697,-0.00001109,0.00007872,-652521.00000000,0,0,0
1322942653.27264857,-0.00001107,0.00007868,-652527.75000000,0,0,0
1322942653.32065129,-0.00001109,0.00007872,-652534.43750000,0,0,0
1322942653.36172652,-0.00001107,0.00007868,-652541.18750000,0,0,0
1322942653.42063928,-0.00001107,0.00007868,-652546.56250000,0,0,0
1322942653.47268844,-0.00001107,0.00007868,-652554.62500000,0,0,0
1322942653.52081561,-0.00001109,0.00007872,-652561.37500000,0,0,0
1322942653.56969929,-0.00001108,0.00007868,-652568.06250000,0,0,0
1322942653.62053037,-0.00001109,0.00007872,-652574.81250000,0,0,0
1322942653.66050959,-0.00001108,0.00007868,-652581.50000000,0,0,0
1322942653.72077155,-0.00001108,0.00007868,-652586.87500000,0,0,0
1322942653.76866007,-0.00001108,0.00007868,-652594.93750000,0,0,0
1322942653.82175183,-0.00001109,0.00007872,-652601.68750000,0,0,0
1322942653.86865020,-0.00001108,0.00007868,-652608.37500000,0,0,0
1322942653.90969682,-0.00001109,0.00007872,-652615.12500000,0,0,0
1322942653.96075702,-0.00001109,0.00007872,-652620.50000000,0,0,0
1322942654.02065611,-0.00001108,0.00007868,-652627.18750000,0,0,0
1322942654.07369137,-0.00001108,0.00007868,-652635.25000000,0,0,0
1322942654.11367631,-0.00001109,0.00007872,-652642.00000000,0,0,0
1322942654.16063452,-0.00001109,0.00007872,-652647.37500000,0,0,0
1322942654.22070813,-0.00001108,0.00007868,-652654.12500000,0,0,0
1322942654.27368283,-0.00001108,0.00007868,-652662.18750000,0,0,0
1322942654.30968904,-0.00001109,0.00007872,-652668.87500000,0,0,0
1322942654.36968207,-0.00001109,0.00007872,-652674.25000000,0,0,0
1322942654.42054272,-0.00001109,0.00007872,-652682.31250000,0,0,0
1322942654.47269464,-0.00001108,0.00007868,-652689.06250000,0,0,0
1322942654.52169490,-0.00001109,0.00007872,-652695.75000000,0,0,0
1322942654.57268023,-0.00001108,0.00007868,-652702.50000000,0,0,0
1322942654.62068748,-0.00001109,0.00007872,-652709.18750000,0,0,0
1322942654.66073370,-0.00001108,0.00007868,-652715.93750000,0,0,0
1322942654.72067833,-0.00001108,0.00007868,-652721.31250000,0,0,0
1322942654.76868391,-0.00001108,0.00007868,-652729.37500000,0,0,0
1322942654.82053113,-0.00001109,0.00007872,-652736.12500000,0,0,0
1322942654.86068845,-0.00001108,0.00007868,-652742.81250000,0,0,0
1322942654.91267920,-0.00001108,0.00007868,-652748.18750000,0,0,0
1322942654.97268367,-0.00001109,0.00007872,-652754.93750000,0,0,0
1322942655.02052402,-0.00001109,0.00007872,-652763.00000000,0,0,0
1322942655.06069684,-0.00001108,0.00007868,-652769.75000000,0,0,0
1322942655.12068844,-0.00001108,0.00007868,-652775.12500000,0,0,0
1322942655.16880035,-0.00001108,0.00007868,-652783.18750000,0,0,0
1322942655.22068310,-0.00001109,0.00007872,-652789.87500000,0,0,0
