Time_in_sec,Latitude,Longitude,Altitude,Nbsat_max_qualitysignal,Nbsat_locked,valid_data
1322933900.42451191,-0.00005606,0.00003410,-5008.95556641,0,0,0
1322934169.41664815,-0.00005302,0.00002996,-9196.10742188,0,1,0
1322934169.46468210,-0.00005295,0.00003006,-9196.98046875,0,1,0
1322934169.52458835,-0.00005301,0.00002996,-9197.85253906,0,1,0
1322934169.56458735,-0.00005301,0.00002996,-9198.89843750,0,1,0
1322934169.61765051,-0.00005301,0.00002996,-9199.59667969,0,1,0
1322934169.66568184,-0.00005294,0.00003006,-9200.46875000,0,1,0
1322934169.71654654,-0.00005300,0.00002996,-9201.34082031,0,1,0
1322934169.76456642,-0.00005293,0.00003006,-9202.21386719,0,1,0
1322934169.81764936,-0.00005300,0.00002996,-9203.08496094,0,1,0
1322934169.86558342,-0.00005293,0.00003006,-9203.95800781,0,1,0
1322934169.91331887,-0.00005299,0.00002996,-9204.83007812,0,1,0
1322934169.96525931,-0.00005292,0.00003006,-9205.70312500,0,1,0
1322934170.01351237,-0.00005299,0.00002996,-9206.57519531,0,1,0
1322934170.06464887,-0.00005292,0.00003006,-9207.44824219,0,1,0
1322934170.12566924,-0.00005298,0.00002996,-9208.31933594,0,1,0
1322934170.16464043,-0.00005298,0.00002996,-9209.36718750,0,1,0
1322934170.21655774,-0.00005298,0.00002996,-9210.06445312,0,1,0
1322934170.26454020,-0.00005291,0.00003006,-9210.93750000,0,1,0
1322934170.31664395,-0.00005297,0.00002996,-9211.80957031,0,1,0
1322934170.36464882,-0.00005290,0.00003006,-9212.68359375,0,1,0
1322934170.42455482,-0.00005297,0.00002996,-9213.55566406,0,1,0
1322934170.46464038,-0.00005297,0.00002996,-9214.60253906,0,1,0
1322934170.51340103,-0.00005296,0.00002996,-9215.30078125,0,1,0
1322934170.56636143,-0.00005289,0.00003006,-9216.17382812,0,1,0
1322934170.61755300,-0.00005296,0.00002996,-9217.04589844,0,1,0
1322934170.66464424,-0.00005289,0.00003006,-9217.91992188,0,1,0
1322934170.72454786,-0.00005295,0.00002996,-9218.79199219,0,1,0
1322934170.76565766,-0.00005295,0.00002996,-9219.83984375,0,1,0
1322934170.81664753,-0.00005295,0.00002996,-9220.53808594,0,1,0
1322934170.86571431,-0.00005288,0.00003006,-9221.41113281,0,1,0
1322934170.91656733,-0.00005294,0.00002996,-9222.28417969,0,1,0
1322934170.96469998,-0.00005287,0.00003006,-9223.15722656,0,1,0
1322934171.02459192,-0.00005294,0.00002996,-9224.03027344,0,1,0
1322934171.06454277,-0.00005294,0.00002996,-9225.07714844,0,1,0
1322934171.11654258,-0.00005293,0.00002996,-9225.77636719,0,1,0
1322934171.16649127,-0.00005286,0.00003006,-9226.64941406,0,1,0
1322934171.21655941,-0.00005293,0.00002996,-9227.52246094,0,1,0
1322934171.26561737,-0.00005286,0.00003006,-9228.39648438,0,1,0
1322934171.31332111,-0.00005292,0.00002996,-9229.26855469,0,1,0
1322934171.36593223,-0.00005285,0.00003006,-9230.14257812,0,1,0
