Time_in_sec,Latitude,Longitude,Altitude,Nbsat_max_qualitysignal,Nbsat_locked,valid_data
1322943470.92170095,-0.00001403,0.00007703,-767300.56250000,0,0,0
1322943595.37264609,-0.00001480,0.00007629,-785627.50000000,0,0,0
1322943595.40968800,-0.00001476,0.00007638,-785634.87500000,0,0,0
1322943595.47367692,-0.00001476,0.00007638,-785640.81250000,0,0,0
1322943595.52078009,-0.00001476,0.00007638,-785649.68750000,0,0,0
1322943595.57256532,-0.00001480,0.00007629,-785657.12500000,0,0,0
1322943595.62054896,-0.00001476,0.00007638,-785664.56250000,0,0,0
1322943595.66168189,-0.00001480,0.00007629,-785671.93750000,0,0,0
1322943595.72054482,-0.00001480,0.00007628,-785677.87500000,0,0,0
1322943595.76968145,-0.00001480,0.00007628,-785686.75000000,0,0,0
1322943595.82054758,-0.00001476,0.00007638,-785694.18750000,0,0,0
1322943595.87255144,-0.00001480,0.00007628,-785701.56250000,0,0,0
1322943595.92055225,-0.00001476,0.00007638,-785709.00000000,0,0,0
1322943595.97252226,-0.00001480,0.00007628,-785716.37500000,0,0,0
1322943596.02058125,-0.00001476,0.00007638,-785723.81250000,0,0,0
1322943596.07270670,-0.00001480,0.00007628,-785731.25000000,0,0,0
1322943596.12054610,-0.00001476,0.00007638,-785738.62500000,0,0,0
1322943596.17368102,-0.00001480,0.00007628,-785746.06250000,0,0,0
1322943596.22053456,-0.00001476,0.00007638,-785753.43750000,0,0,0
1322943596.27365470,-0.00001480,0.00007628,-785760.87500000,0,0,0
1322943596.32059574,-0.00001476,0.00007638,-785768.25000000,0,0,0
1322943596.37267756,-0.00001480,0.00007628,-785775.68750000,0,0,0
1322943596.42082930,-0.00001476,0.00007638,-785783.06250000,0,0,0
1322943596.47251892,-0.00001480,0.00007628,-785790.50000000,0,0,0
1322943596.52080679,-0.00001476,0.00007637,-785797.93750000,0,0,0
1322943596.57268167,-0.00001480,0.00007628,-785805.31250000,0,0,0
1322943596.62053561,-0.00001477,0.00007637,-785812.75000000,0,0,0
1322943596.67364621,-0.00001480,0.00007628,-785820.12500000,0,0,0
1322943596.72066236,-0.00001477,0.00007637,-785827.56250000,0,0,0
1322943596.77254415,-0.00001480,0.00007628,-785834.93750000,0,0,0
1322943596.82058096,-0.00001477,0.00007637,-785842.37500000,0,0,0
1322943596.86960864,-0.00001480,0.00007628,-785849.75000000,0,0,0
1322943596.91270041,-0.00001477,0.00007637,-785857.18750000,0,0,0
1322943596.97251105,-0.00001477,0.00007637,-785863.12500000,0,0,0
1322943597.02090812,-0.00001477,0.00007637,-785872.00000000,0,0,0
1322943597.07269001,-0.00001480,0.00007628,-785879.43750000,0,0,0
1322943597.12081146,-0.00001477,0.00007637,-785886.81250000,0,0,0
1322943597.16161513,-0.00001480,0.00007628,-785894.25000000,0,0,0
1322943597.22070575,-0.00001480,0.00007628,-785900.18750000,0,0,0
1322943597.27253628,-0.00001480,0.00007628,-785909.06250000,0,0,0
1322943597.32068419,-0.00001477,0.00007637,-785916.43750000,0,0,0
1322943597.37370324,-0.00001480,0.00007628,-785923.87500000,0,0,0
1322943597.42159986,-0.00001477,0.00007637,-785931.25000000,0,0,0
1322943597.46953797,-0.00001480,0.00007628,-785938.68750000,0,0,0
1322943597.52054310,-0.00001477,0.00007637,-785946.12500000,0,0,0
1322943597.57367945,-0.00001480,0.00007628,-785953.50000000,0,0,0
1322943597.62166882,-0.00001477,0.00007637,-785960.93750000,0,0,0
1322943597.66069794,-0.00001480,0.00007628,-785968.31250000,0,0,0
1322943597.72070527,-0.00001480,0.00007628,-785974.25000000,0,0,0
1322943597.77268720,-0.00001480,0.00007628,-785983.12500000,0,0,0
1322943597.82084680,-0.00001477,0.00007637,-785990.56250000,0,0,0
1322943597.87365150,-0.00001480,0.00007628,-785997.93750000,0,0,0
1322943597.91362333,-0.00001477,0.00007637,-786005.37500000,0,0,0
1322943597.97359419,-0.00001477,0.00007637,-786011.31250000,0,0,0
1322943598.02103853,-0.00001477,0.00007637,-786020.18750000,0,0,0
1322943598.07369018,-0.00001480,0.00007628,-786027.62500000,0,0,0
1322943598.12082863,-0.00001477,0.00007637,-786035.00000000,0,0,0
1322943598.16164136,-0.00001480,0.00007628,-786042.43750000,0,0,0
1322943598.22164512,-0.00001480,0.00007628,-786048.37500000,0,0,0
1322943598.27370286,-0.00001480,0.00007628,-786057.25000000,0,0,0
1322943598.32059884,-0.00001477,0.00007637,-786064.62500000,0,0,0
1322943598.37365341,-0.00001480,0.00007628,-786072.06250000,0,0,0
1322943598.42164421,-0.00001477,0.00007637,-786079.50000000,0,0,0
1322943598.47138047,-0.00001480,0.00007628,-786086.87500000,0,0,0
