Time_in_sec,gx,gy,gz
1322936457.76852345,-0.01017923,0.00745174,-0.99992042
1322936457.82057023,-0.01026479,0.00721543,-0.99992128
1322936457.86157036,-0.01018801,0.00727098,-0.99992167
1322936457.92056561,-0.01021252,0.00721803,-0.99992180
1322936457.96057510,-0.01017354,0.00702987,-0.99992354
1322936458.02166867,-0.01012958,0.00711081,-0.99992341
1322936458.06166387,-0.00999485,0.00722454,-0.99992395
1322936458.12066197,-0.00988862,0.00719550,-0.99992522
1322936458.16157675,-0.01004076,0.00703397,-0.99992485
1322936458.20900869,-0.01008268,0.00692647,-0.99992518
1322936458.26166916,-0.01004411,0.00698765,-0.99992514
1322936458.30956984,-0.01012211,0.00687257,-0.99992515
1322936458.36855745,-0.01023590,0.00697004,-0.99992332
1322936458.40879679,-0.01030136,0.00714332,-0.99992142
1322936458.46057391,-0.01030146,0.00719858,-0.99992103
1322936458.51257372,-0.01031276,0.00717598,-0.99992107
1322936458.56057000,-0.01030563,0.00717747,-0.99992114
1322936458.62056541,-0.01020120,0.00699435,-0.99992350
1322936458.66054296,-0.00994698,0.00704653,-0.99992570
1322936458.70857263,-0.00968645,0.00696812,-0.99992881
1322936458.76853085,-0.00951211,0.00706722,-0.99992978
1322936458.82055902,-0.00920379,0.00706287,-0.99993270
1322936458.86854100,-0.00909240,0.00695950,-0.99993444
1322936458.92057252,-0.00891371,0.00695081,-0.99993611
1322936458.96060205,-0.00892196,0.00689209,-0.99993645
1322936459.02073646,-0.00886806,0.00684041,-0.99993728
1322936459.06852436,-0.00900261,0.00692613,-0.99993549
1322936459.10945582,-0.00898396,0.00713592,-0.99993418
1322936459.16854811,-0.00909997,0.00700850,-0.99993403
1322936459.21368122,-0.00900946,0.00712161,-0.99993405
1322936459.26055503,-0.00897606,0.00722355,-0.99993362
1322936459.30969930,-0.00877856,0.00734232,-0.99993451
1322936459.36057281,-0.00880778,0.00748506,-0.99993320
1322936459.42057180,-0.00897195,0.00758513,-0.99993098
1322936459.46167278,-0.00898913,0.00755623,-0.99993105
1322936459.52057123,-0.00894575,0.00740615,-0.99993256
1322936459.56165504,-0.00875949,0.00760756,-0.99993270
1322936459.60955477,-0.00879182,0.00754597,-0.99993288
1322936459.66165805,-0.00896574,0.00767102,-0.99993038
1322936459.70964336,-0.00892484,0.00794508,-0.99992861
