Time_in_sec,Latitude,Longitude,Altitude,Nbsat_max_qualitysignal,Nbsat_locked,valid_data
1322939200.81656218,-0.00000569,0.00005777,-271797.37500000,0,0,0
1322939429.71655488,-0.00000604,0.00005937,-291861.09375000,0,1,0
1322939429.76556659,-0.00000601,0.00005942,-291865.56250000,0,1,0
1322939429.81650519,-0.00000604,0.00005937,-291870.03125000,0,1,0
1322939429.86671615,-0.00000601,0.00005942,-291874.50000000,0,1,0
1322939429.91767001,-0.00000604,0.00005937,-291878.96875000,0,1,0
1322939429.96455002,-0.00000601,0.00005942,-291883.43750000,0,1,0
1322939430.01654530,-0.00000604,0.00005937,-291887.90625000,0,1,0
1322939430.06475449,-0.00000601,0.00005942,-291892.37500000,0,1,0
1322939430.12456441,-0.00000604,0.00005937,-291896.84375000,0,1,0
1322939430.16453981,-0.00000604,0.00005937,-291902.21875000,0,1,0
1322939430.22454333,-0.00000604,0.00005937,-291905.78125000,0,1,0
1322939430.26565671,-0.00000604,0.00005937,-291911.15625000,0,1,0
1322939430.31753993,-0.00000604,0.00005937,-291914.71875000,0,1,0
1322939430.36460638,-0.00000601,0.00005942,-291919.18750000,0,1,0
1322939430.41655493,-0.00000604,0.00005937,-291923.65625000,0,1,0
1322939430.46512818,-0.00000601,0.00005942,-291928.12500000,0,1,0
1322939430.51655769,-0.00000604,0.00005937,-291932.59375000,0,1,0
1322939430.56583405,-0.00000601,0.00005942,-291937.06250000,0,1,0
1322939430.61333466,-0.00000604,0.00005938,-291941.53125000,0,1,0
1322939430.66629314,-0.00000601,0.00005942,-291946.00000000,0,1,0
1322939430.72453856,-0.00000604,0.00005938,-291950.50000000,0,1,0
1322939430.76608634,-0.00000604,0.00005938,-291955.84375000,0,1,0
1322939430.81766844,-0.00000604,0.00005938,-291959.43750000,0,1,0
1322939430.86623645,-0.00000601,0.00005942,-291963.90625000,0,1,0
1322939430.91436744,-0.00000604,0.00005938,-291968.37500000,0,1,0
1322939430.96607566,-0.00000601,0.00005942,-291972.84375000,0,1,0
1322939431.01360607,-0.00000604,0.00005938,-291977.31250000,0,1,0
1322939431.06464434,-0.00000601,0.00005942,-291981.78125000,0,1,0
1322939431.11657810,-0.00000604,0.00005938,-291986.25000000,0,1,0
1322939431.16575313,-0.00000601,0.00005943,-291990.71875000,0,1,0
1322939431.22567105,-0.00000604,0.00005938,-291995.18750000,0,1,0
1322939431.26576805,-0.00000604,0.00005938,-292000.56250000,0,1,0
1322939431.31712580,-0.00000604,0.00005938,-292004.15625000,0,1,0
1322939431.36455488,-0.00000601,0.00005943,-292008.62500000,0,1,0
1322939431.41664362,-0.00000604,0.00005938,-292013.09375000,0,1,0
1322939431.46452761,-0.00000601,0.00005943,-292017.56250000,0,1,0
1322939431.52566791,-0.00000604,0.00005938,-292022.03125000,0,1,0
1322939431.56587505,-0.00000604,0.00005938,-292027.40625000,0,1,0
1322939431.61653256,-0.00000604,0.00005938,-292030.96875000,0,1,0
1322939431.66579199,-0.00000601,0.00005943,-292035.43750000,0,1,0
1322939431.72467613,-0.00000604,0.00005938,-292039.90625000,0,1,0
1322939431.76455736,-0.00000604,0.00005938,-292045.28125000,0,1,0
1322939431.82567358,-0.00000604,0.00005938,-292048.84375000,0,1,0
1322939431.86478090,-0.00000604,0.00005938,-292054.21875000,0,1,0
1322939431.91753840,-0.00000604,0.00005938,-292057.81250000,0,1,0
1322939431.96463680,-0.00000601,0.00005943,-292062.28125000,0,1,0
1322939432.01360917,-0.00000604,0.00005939,-292066.75000000,0,1,0
1322939432.06642175,-0.00000601,0.00005943,-292071.21875000,0,1,0
1322939432.12468505,-0.00000604,0.00005939,-292075.68750000,0,1,0
1322939432.16668677,-0.00000604,0.00005939,-292081.06250000,0,1,0
1322939432.22459102,-0.00000604,0.00005939,-292084.62500000,0,1,0
1322939432.26682997,-0.00000604,0.00005939,-292090.00000000,0,1,0
1322939432.31346774,-0.00000604,0.00005939,-292093.59375000,0,1,0
1322939432.36455154,-0.00000601,0.00005943,-292098.06250000,0,1,0
1322939432.41654253,-0.00000603,0.00005939,-292102.53125000,0,1,0
1322939432.46565366,-0.00000601,0.00005943,-292107.00000000,0,1,0
1322939432.51340437,-0.00000603,0.00005939,-292111.46875000,0,1,0
1322939432.56463599,-0.00000601,0.00005943,-292115.93750000,0,1,0
1322939432.61657047,-0.00000603,0.00005939,-292120.40625000,0,1,0
1322939432.66565299,-0.00000601,0.00005943,-292124.87500000,0,1,0
1322939432.71346188,-0.00000603,0.00005939,-292129.37500000,0,1,0
1322939432.76566601,-0.00000601,0.00005943,-292133.84375000,0,1,0
1322939432.82564378,-0.00000603,0.00005939,-292138.31250000,0,1,0
1322939432.86579800,-0.00000603,0.00005939,-292143.68750000,0,1,0
