Time_in_sec,gx,gy,gz
1322943009.56862402,0.06637482,-0.00463691,-0.99778399
1322943009.60969639,0.06597694,-0.00454077,-0.99781082
1322943009.66188502,0.06574947,-0.00461364,-0.99782550
1322943009.70957899,0.06569903,-0.00446553,-0.99782949
1322943009.76870728,0.06564625,-0.00431779,-0.99783362
1322943009.82164884,0.06579728,-0.00443236,-0.99782317
1322943009.86164975,0.06588554,-0.00446190,-0.99781721
1322943009.92164588,0.06589240,-0.00442867,-0.99781691
1322943009.97333384,0.06565176,-0.00425502,-0.99783352
1322943010.00977778,0.06580153,-0.00426711,-0.99782361
1322943010.07271624,0.06577242,-0.00420570,-0.99782579
1322943010.12167931,0.06591016,-0.00425192,-0.99781650
1322943010.16066074,0.06603936,-0.00429566,-0.99780777
1322943010.22070169,0.06632294,-0.00435943,-0.99778869
1322943010.26869988,0.06629324,-0.00431479,-0.99779085
1322943010.32105494,0.06624489,-0.00445359,-0.99779346
1322943010.36870599,0.06641254,-0.00437607,-0.99778265
1322943010.41364956,0.06632980,-0.00443096,-0.99778792
1322943010.46069193,0.06644700,-0.00465745,-0.99777909
1322943010.52165604,0.06614493,-0.00478537,-0.99779855
1322943010.56964827,0.06614753,-0.00483495,-0.99779814
1322943010.60915065,0.06635455,-0.00475404,-0.99778478
1322943010.66157460,0.06620797,-0.00488762,-0.99779387
1322943010.72163892,0.06612185,-0.00474087,-0.99780029
1322943010.76168394,0.06601787,-0.00484207,-0.99780669
1322943010.81274939,0.06598842,-0.00492680,-0.99780823
1322943010.86071062,0.06586226,-0.00496604,-0.99781637
1322943010.92069721,0.06605638,-0.00505553,-0.99780308
1322943010.96895123,0.06588255,-0.00485228,-0.99781559
1322943011.02161622,0.06581076,-0.00494785,-0.99781986
1322943011.07269049,0.06586831,-0.00496273,-0.99781598
1322943011.12163949,0.06586037,-0.00502906,-0.99781618
1322943011.16967630,0.06587592,-0.00511604,-0.99781471
1322943011.20965099,0.06592016,-0.00516866,-0.99781151
1322943011.26068687,0.06595568,-0.00511563,-0.99780944
1322943011.30868173,0.06565717,-0.00514938,-0.99782895
1322943011.36863804,0.06554488,-0.00545116,-0.99783473
1322943011.40968418,0.06580591,-0.00543490,-0.99781764
1322943011.46068096,0.06596356,-0.00547656,-0.99780700
1322943011.50958228,0.06580334,-0.00556424,-0.99781710
1322943011.56162095,0.06586517,-0.00570659,-0.99781221
1322943011.62166047,0.06566573,-0.00572090,-0.99782528
1322943011.66161203,0.06549063,-0.00579525,-0.99783636
1322943011.70867205,0.06540927,-0.00586487,-0.99784129
1322943011.76066852,0.06538370,-0.00570110,-0.99784391
1322943011.82054853,0.06522584,-0.00571414,-0.99785417
