Time_in_sec,gx,gy,gz
1322936023.10864210,-0.00699438,0.00634714,-0.99995540
1322936023.16156077,-0.00693493,0.00606300,-0.99995757
1322936023.21011996,-0.00700776,0.00630574,-0.99995556
1322936023.26163745,-0.00664317,0.00626491,-0.99995831
1322936023.30967259,-0.00675177,0.00639125,-0.99995678
1322936023.36865950,-0.00656323,0.00653066,-0.99995714
1322936023.41768098,-0.00667234,0.00657775,-0.99995611
1322936023.46966791,-0.00667668,0.00662688,-0.99995575
1322936023.52080822,-0.00676544,0.00671819,-0.99995455
1322936023.56972742,-0.00706783,0.00671896,-0.99995245
1322936023.61765575,-0.00699044,0.00666401,-0.99995336
1322936023.66054702,-0.00691026,0.00678098,-0.99995313
1322936023.70964980,-0.00681038,0.00678754,-0.99995377
1322936023.76965880,-0.00695567,0.00666388,-0.99995360
1322936023.81768799,-0.00686666,0.00680512,-0.99995327
1322936023.86065412,-0.00696856,0.00648375,-0.99995470
1322936023.91769481,-0.00689730,0.00637754,-0.99995588
1322936023.96854043,-0.00667930,0.00620809,-0.99995842
1322936024.02054143,-0.00662261,0.00609476,-0.99995950
1322936024.06864142,-0.00663961,0.00629775,-0.99995813
1322936024.12165022,-0.00676106,0.00632534,-0.99995714
1322936024.16159773,-0.00676126,0.00622556,-0.99995776
1322936024.21755171,-0.00688327,0.00625650,-0.99995674
1322936024.26967406,-0.00669267,0.00630617,-0.99995772
1322936024.30966020,-0.00667713,0.00642509,-0.99995707
1322936024.36965418,-0.00660895,0.00650752,-0.99995699
1322936024.42160320,-0.00671676,0.00669784,-0.99995501
1322936024.46855330,-0.00659464,0.00685857,-0.99995473
1322936024.51756501,-0.00677970,0.00680461,-0.99995387
1322936024.56874180,-0.00682666,0.00679685,-0.99995360
1322936024.60966229,-0.00672684,0.00664209,-0.99995532
1322936024.66865492,-0.00679578,0.00662368,-0.99995497
1322936024.72064352,-0.00688357,0.00686911,-0.99995271
1322936024.76170325,-0.00677820,0.00687366,-0.99995340
1322936024.82166719,-0.00693123,0.00702537,-0.99995130
1322936024.86870623,-0.00653948,0.00690658,-0.99995477
1322936024.92164803,-0.00659823,0.00722398,-0.99995214
1322936024.96864891,-0.00643357,0.00720146,-0.99995337
1322936025.00864983,-0.00626484,0.00715897,-0.99995475
1322936025.06873631,-0.00640205,0.00720892,-0.99995352
1322936025.11765862,-0.00649312,0.00695739,-0.99995472
1322936025.16959310,-0.00650157,0.00713314,-0.99995342
1322936025.22123265,-0.00649890,0.00720482,-0.99995293
1322936025.26856923,-0.00634013,0.00731693,-0.99995313
1322936025.32170439,-0.00661225,0.00728874,-0.99995158
1322936025.36185932,-0.00682903,0.00726694,-0.99995028
1322936025.40865660,-0.00676710,0.00733192,-0.99995022
1322936025.46156287,-0.00644541,0.00745111,-0.99995147
1322936025.51768088,-0.00643086,0.00751966,-0.99995105
1322936025.55812311,-0.00642636,0.00748089,-0.99995137
1322936025.60855436,-0.00639841,0.00738791,-0.99995224
1322936025.66965508,-0.00634229,0.00767565,-0.99995043
1322936025.70968270,-0.00648775,0.00765176,-0.99994968
1322936025.76107001,-0.00633733,0.00764559,-0.99995069
1322936025.82153082,-0.00635932,0.00750436,-0.99995162
1322936025.86064959,-0.00656826,0.00775736,-0.99994834
1322936025.92052364,-0.00646083,0.00780708,-0.99994865
1322936025.96864653,-0.00658598,0.00760243,-0.99994941
1322936026.02054691,-0.00623262,0.00772665,-0.99995073
1322936026.06967854,-0.00632453,0.00774874,-0.99994998
1322936026.10966563,-0.00620390,0.00784539,-0.99994998
1322936026.16864777,-0.00618649,0.00765679,-0.99995155
1322936026.22064638,-0.00619796,0.00765060,-0.99995153
1322936026.26065683,-0.00641734,0.00758123,-0.99995067
1322936026.31765103,-0.00652041,0.00727293,-0.99995229
1322936026.36117959,-0.00650716,0.00730814,-0.99995212
1322936026.41787529,-0.00643194,0.00750049,-0.99995119
1322936026.46064353,-0.00648271,0.00761250,-0.99995001
1322936026.52064848,-0.00659130,0.00767900,-0.99994879
1322936026.56052399,-0.00677288,0.00752059,-0.99994878
1322936026.60865784,-0.00658063,0.00767007,-0.99994893
1322936026.66865444,-0.00631571,0.00763658,-0.99995090
1322936026.71767330,-0.00647673,0.00768647,-0.99994948
1322936026.76864696,-0.00624305,0.00779443,-0.99995013
1322936026.82165504,-0.00625388,0.00775463,-0.99995038
1322936026.86152744,-0.00623211,0.00786888,-0.99994962
1322936026.90967822,-0.00647662,0.00781558,-0.99994848
1322936026.96858549,-0.00636302,0.00788275,-0.99994869
1322936027.02064681,-0.00638549,0.00778370,-0.99994932
1322936027.06117821,-0.00641988,0.00767496,-0.99994994
1322936027.11720037,-0.00638878,0.00778545,-0.99994928
1322936027.16864967,-0.00635718,0.00765167,-0.99995052
1322936027.22154140,-0.00630373,0.00742695,-0.99995255
1322936027.26152754,-0.00647927,0.00724683,-0.99995275
1322936027.30853963,-0.00655386,0.00720360,-0.99995258
1322936027.36965156,-0.00637053,0.00701917,-0.99995507
1322936027.40962648,-0.00626614,0.00669725,-0.99995794
1322936027.46966362,-0.00625168,0.00679710,-0.99995736
1322936027.51759720,-0.00622931,0.00670687,-0.99995811
1322936027.56853819,-0.00601854,0.00677542,-0.99995893
1322936027.61758780,-0.00596368,0.00671695,-0.99995966
1322936027.66965199,-0.00597007,0.00680426,-0.99995903
1322936027.71764684,-0.00609019,0.00713990,-0.99995596
1322936027.76865077,-0.00612430,0.00707834,-0.99995619
1322936027.82056522,-0.00592004,0.00710228,-0.99995725
1322936027.86158037,-0.00604281,0.00728471,-0.99995521
1322936027.92056322,-0.00640373,0.00721384,-0.99995348
1322936027.96965599,-0.00628383,0.00716941,-0.99995456
1322936028.02099133,-0.00602037,0.00728254,-0.99995536
1322936028.06956124,-0.00600986,0.00725400,-0.99995563
1322936028.11250782,-0.00609960,0.00738722,-0.99995411
1322936028.16953373,-0.00631984,0.00745755,-0.99995222
1322936028.22061110,-0.00654220,0.00754078,-0.99995017
1322936028.26161575,-0.00648385,0.00743043,-0.99995137
1322936028.31764936,-0.00630153,0.00752486,-0.99995183
1322936028.36065626,-0.00599799,0.00757270,-0.99995334
1322936028.42184830,-0.00600838,0.00759873,-0.99995308
1322936028.46856356,-0.00585169,0.00755171,-0.99995436
1322936028.51767445,-0.00574984,0.00735411,-0.99995643
1322936028.56064510,-0.00567604,0.00754042,-0.99995546
1322936028.62080455,-0.00566213,0.00750864,-0.99995578
1322936028.66065979,-0.00543503,0.00731386,-0.99995848
1322936028.71754646,-0.00535318,0.00707712,-0.99996063
1322936028.76955152,-0.00534335,0.00694456,-0.99996161
1322936028.80968785,-0.00562743,0.00709998,-0.99995896
1322936028.86157441,-0.00549909,0.00709436,-0.99995971
1322936028.90864110,-0.00572904,0.00700440,-0.99995906
1322936028.96966410,-0.00551085,0.00688609,-0.99996111
1322936029.02062798,-0.00536886,0.00677561,-0.99996263
1322936029.06963229,-0.00523508,0.00704555,-0.99996148
1322936029.11699986,-0.00521120,0.00673126,-0.99996377
1322936029.16864848,-0.00525738,0.00696921,-0.99996189
1322936029.21735120,-0.00525516,0.00704686,-0.99996136
1322936029.26169562,-0.00519798,0.00687323,-0.99996287
1322936029.30967784,-0.00536806,0.00694600,-0.99996147
1322936029.36156607,-0.00540141,0.00696136,-0.99996118
1322936029.42195463,-0.00530754,0.00696792,-0.99996164
1322936029.46065092,-0.00509376,0.00710057,-0.99996182
1322936029.51758671,-0.00517466,0.00717470,-0.99996087
1322936029.57005644,-0.00529711,0.00731592,-0.99995921
1322936029.60968542,-0.00523049,0.00709071,-0.99996118
1322936029.66196704,-0.00542720,0.00707835,-0.99996022
1322936029.71767664,-0.00549562,0.00700233,-0.99996038
1322936029.76865697,-0.00521404,0.00698862,-0.99996199
1322936029.80968761,-0.00533163,0.00690981,-0.99996191
1322936029.86163330,-0.00526587,0.00699738,-0.99996165
1322936029.92093325,-0.00527402,0.00694169,-0.99996200
1322936029.96854162,-0.00541679,0.00695029,-0.99996118
1322936030.01767015,-0.00529283,0.00720310,-0.99996005
1322936030.06118774,-0.00512938,0.00724864,-0.99996057
1322936030.10964894,-0.00516123,0.00729057,-0.99996010
1322936030.16865349,-0.00526823,0.00711008,-0.99996085
