Time_in_sec,Latitude,Longitude,Altitude,Nbsat_max_qualitysignal,Nbsat_locked,valid_data
1322933374.02449751,-0.00007093,0.00003762,216.97592163,0,2,0
1322933578.26564741,-0.00006060,0.00003857,-1345.12988281,0,2,0
1322933578.32456160,-0.00006060,0.00003857,-1345.49536133,0,2,0
1322933578.36552644,-0.00006059,0.00003857,-1346.04370117,0,2,0
1322933578.42453051,-0.00006059,0.00003857,-1346.40917969,0,2,0
1322933578.47310352,-0.00006059,0.00003856,-1346.95764160,0,2,0
1322933578.52567434,-0.00006052,0.00003856,-1347.41479492,0,2,0
1322933578.56555653,-0.00006059,0.00003856,-1347.87158203,0,2,0
1322933578.62456226,-0.00006059,0.00003856,-1348.23718262,0,2,0
1322933578.66464686,-0.00006058,0.00003856,-1348.78564453,0,2,0
1322933578.72463751,-0.00006058,0.00003856,-1349.15136719,0,2,0
1322933578.77251196,-0.00006058,0.00003856,-1349.69995117,0,2,0
1322933578.82555151,-0.00006050,0.00003856,-1350.15734863,0,2,0
1322933578.87255669,-0.00006058,0.00003855,-1350.61425781,0,2,0
1322933578.91366386,-0.00006050,0.00003855,-1351.07165527,0,2,0
1322933578.96570611,-0.00006050,0.00003855,-1351.43750000,0,2,0
1322933579.02453637,-0.00006057,0.00003855,-1351.89453125,0,2,0
1322933579.06453466,-0.00006057,0.00003855,-1352.44323730,0,2,0
1322933579.12454438,-0.00006057,0.00003855,-1352.80920410,0,2,0
1322933579.17364860,-0.00006056,0.00003855,-1353.35803223,0,2,0
1322933579.21354675,-0.00006049,0.00003855,-1353.81579590,0,2,0
1322933579.27255726,-0.00006049,0.00003855,-1354.18176270,0,2,0
1322933579.32453585,-0.00006048,0.00003855,-1354.73071289,0,2,0
1322933579.36629176,-0.00006056,0.00003854,-1355.18798828,0,2,0
1322933579.42567396,-0.00006055,0.00003854,-1355.55395508,0,2,0
1322933579.47253633,-0.00006055,0.00003854,-1356.10314941,0,2,0
1322933579.52464151,-0.00006048,0.00003854,-1356.56103516,0,2,0
1322933579.56564116,-0.00006055,0.00003854,-1357.01843262,0,2,0
1322933579.62464237,-0.00006055,0.00003854,-1357.38452148,0,2,0
1322933579.66565371,-0.00006054,0.00003854,-1357.93383789,0,2,0
1322933579.71264744,-0.00006054,0.00003853,-1358.30004883,0,2,0
1322933579.77256846,-0.00006047,0.00003853,-1358.75817871,0,2,0
1322933579.81364131,-0.00006046,0.00003853,-1359.30749512,0,2,0
1322933579.87255549,-0.00006046,0.00003853,-1359.67382812,0,2,0
1322933579.91364002,-0.00006046,0.00003853,-1360.22338867,0,2,0
1322933579.97251248,-0.00006046,0.00003853,-1360.58972168,0,2,0
1322933580.02455568,-0.00006045,0.00003853,-1361.13928223,0,2,0
1322933580.06564593,-0.00006053,0.00003853,-1361.59704590,0,2,0
1322933580.12464523,-0.00006053,0.00003853,-1361.96350098,0,2,0
1322933580.16464043,-0.00006052,0.00003853,-1362.51330566,0,2,0
1322933580.21263909,-0.00006052,0.00003852,-1362.87976074,0,2,0
1322933580.26566911,-0.00006044,0.00003852,-1363.33825684,0,2,0
1322933580.32565475,-0.00006052,0.00003852,-1363.79614258,0,2,0
1322933580.36564136,-0.00006052,0.00003852,-1364.34606934,0,2,0
1322933580.42463446,-0.00006052,0.00003852,-1364.71264648,0,2,0
1322933580.46564603,-0.00006051,0.00003852,-1365.26269531,0,2,0
1322933580.52628922,-0.00006051,0.00003852,-1365.62939453,0,2,0
1322933580.56572938,-0.00006051,0.00003852,-1366.17944336,0,2,0
1322933580.61256528,-0.00006051,0.00003851,-1366.54614258,0,2,0
1322933580.66463614,-0.00006043,0.00003851,-1367.00488281,0,2,0
1322933580.72456503,-0.00006050,0.00003851,-1367.46313477,0,2,0
1322933580.77256632,-0.00006050,0.00003851,-1368.01330566,0,2,0
1322933580.82452846,-0.00006042,0.00003851,-1368.47204590,0,2,0
1322933580.87365460,-0.00006050,0.00003851,-1368.93029785,0,2,0
1322933580.92464638,-0.00006042,0.00003851,-1369.38928223,0,2,0
1322933580.96461058,-0.00006049,0.00003851,-1369.84753418,0,2,0
1322933581.01263857,-0.00006049,0.00003851,-1370.21447754,0,2,0
1322933581.07252717,-0.00006041,0.00003850,-1370.67346191,0,2,0
1322933581.12464094,-0.00006041,0.00003850,-1371.22387695,0,2,0
1322933581.16227698,-0.00006048,0.00003850,-1371.68237305,0,2,0
1322933581.22567034,-0.00006048,0.00003850,-1372.04943848,0,2,0
1322933581.26645637,-0.00006048,0.00003850,-1372.60009766,0,2,0
1322933581.32564330,-0.00006048,0.00003850,-1372.96716309,0,2,0
1322933581.37368107,-0.00006048,0.00003850,-1373.51782227,0,2,0
1322933581.42463732,-0.00006039,0.00003849,-1373.97705078,0,2,0
1322933581.47256541,-0.00006047,0.00003849,-1374.43579102,0,2,0
1322933581.52555752,-0.00006039,0.00003849,-1374.89501953,0,2,0
1322933581.57256556,-0.00006047,0.00003849,-1375.35375977,0,2,0
1322933581.62563992,-0.00006039,0.00003849,-1375.81311035,0,2,0
1322933581.66226363,-0.00006046,0.00003849,-1376.27197266,0,2,0
1322933581.72463465,-0.00006046,0.00003849,-1376.63928223,0,2,0
1322933581.76465511,-0.00006046,0.00003849,-1377.19030762,0,2,0
1322933581.82465291,-0.00006046,0.00003849,-1377.55761719,0,2,0
1322933581.86564088,-0.00006046,0.00003848,-1378.10876465,0,2,0
1322933581.91263938,-0.00006045,0.00003848,-1378.47607422,0,2,0
1322933581.96564126,-0.00006037,0.00003848,-1378.93566895,0,2,0
1322933582.02463818,-0.00006045,0.00003848,-1379.39465332,0,2,0
1322933582.06229377,-0.00006045,0.00003848,-1379.94580078,0,2,0
1322933582.12464666,-0.00006045,0.00003848,-1380.31323242,0,2,0
1322933582.17368984,-0.00006044,0.00003848,-1380.86462402,0,2,0
1322933582.22563529,-0.00006036,0.00003847,-1381.32434082,0,2,0
1322933582.26678562,-0.00006044,0.00003847,-1381.78344727,0,2,0
1322933582.32452345,-0.00006044,0.00003847,-1382.15100098,0,2,0
1322933582.37301421,-0.00006043,0.00003847,-1382.70239258,0,2,0
1322933582.41367149,-0.00006035,0.00003847,-1383.16223145,0,2,0
1322933582.47266221,-0.00006035,0.00003847,-1383.52990723,0,2,0
1322933582.52463722,-0.00006035,0.00003846,-1384.08129883,0,2,0
1322933582.57253695,-0.00006043,0.00003847,-1384.54064941,0,2,0
1322933582.61263919,-0.00006034,0.00003846,-1385.00061035,0,2,0
1322933582.67354965,-0.00006034,0.00003846,-1385.36828613,0,2,0
1322933582.72222257,-0.00006034,0.00003846,-1385.92004395,0,2,0
1322933582.77259398,-0.00006042,0.00003846,-1386.37939453,0,2,0
1322933582.82452250,-0.00006033,0.00003846,-1386.83947754,0,2,0
1322933582.86555886,-0.00006041,0.00003846,-1387.29895020,0,2,0
1322933582.92464852,-0.00006041,0.00003846,-1387.66687012,0,2,0
1322933582.97299552,-0.00006041,0.00003846,-1388.21862793,0,2,0
1322933583.02453041,-0.00006033,0.00003845,-1388.67883301,0,2,0
1322933583.07265067,-0.00006041,0.00003845,-1389.13842773,0,2,0
1322933583.11364770,-0.00006032,0.00003845,-1389.59875488,0,2,0
1322933583.17251015,-0.00006032,0.00003845,-1389.96667480,0,2,0
1322933583.21351147,-0.00006032,0.00003844,-1390.51867676,0,2,0
1322933583.27256989,-0.00006031,0.00003844,-1390.88671875,0,2,0
1322933583.32464719,-0.00006031,0.00003844,-1391.43884277,0,2,0
1322933583.36464310,-0.00006039,0.00003844,-1391.89855957,0,2,0
1322933583.42563486,-0.00006039,0.00003844,-1392.26672363,0,2,0
1322933583.47356391,-0.00006039,0.00003844,-1392.81884766,0,2,0
1322933583.52463508,-0.00006030,0.00003843,-1393.27941895,0,2,0
1322933583.57388091,-0.00006038,0.00003844,-1393.73925781,0,2,0
1322933583.62559104,-0.00006030,0.00003843,-1394.19982910,0,2,0
1322933583.67264700,-0.00006038,0.00003844,-1394.65979004,0,2,0
1322933583.72459579,-0.00006029,0.00003843,-1395.12048340,0,2,0
1322933583.76464248,-0.00006038,0.00003843,-1395.58056641,0,2,0
1322933583.82564235,-0.00006037,0.00003843,-1395.94885254,0,2,0
1322933583.87263441,-0.00006037,0.00003843,-1396.50146484,0,2,0
1322933583.92464924,-0.00006029,0.00003842,-1396.96228027,0,2,0
1322933583.96219945,-0.00006037,0.00003843,-1397.42248535,0,2,0
1322933584.01347041,-0.00006037,0.00003843,-1397.79089355,0,2,0
1322933584.07364035,-0.00006028,0.00003842,-1398.25183105,0,2,0
1322933584.12454152,-0.00006028,0.00003842,-1398.80456543,0,2,0
1322933584.17259216,-0.00006036,0.00003842,-1399.26501465,0,2,0
1322933584.21355772,-0.00006027,0.00003841,-1399.72607422,0,2,0
1322933584.27365565,-0.00006027,0.00003841,-1400.09460449,0,2,0
1322933584.32463288,-0.00006027,0.00003841,-1400.64746094,0,2,0
1322933584.37263513,-0.00006035,0.00003842,-1401.10803223,0,2,0
1322933584.42555618,-0.00006026,0.00003841,-1401.56909180,0,2,0
1322933584.47263455,-0.00006035,0.00003841,-1402.02966309,0,2,0
