Time_in_sec,gx,gy,gz
1322937597.56964970,-0.00361618,0.01472615,-0.99988503
1322937597.62069559,-0.00361999,0.01468456,-0.99988562
1322937597.67360544,-0.00358528,0.01460012,-0.99988698
1322937597.72157812,-0.00380452,0.01465150,-0.99988542
1322937597.77364945,-0.00378780,0.01493959,-0.99988122
1322937597.82053137,-0.00362019,0.01480477,-0.99988385
1322937597.86968064,-0.00361035,0.01478681,-0.99988415
1322937597.92135549,-0.00356758,0.01472685,-0.99988519
1322937597.97365952,-0.00313596,0.01489581,-0.99988413
1322937598.02157092,-0.00284009,0.01477069,-0.99988687
1322937598.07364583,-0.00280162,0.01471428,-0.99988781
1322937598.12127757,-0.00273373,0.01471811,-0.99988795
1322937598.17362547,-0.00282177,0.01471564,-0.99988774
1322937598.22051525,-0.00277263,0.01464900,-0.99988885
1322937598.27270794,-0.00250422,0.01468325,-0.99988906
1322937598.32070446,-0.00257112,0.01464094,-0.99988951
1322937598.37263894,-0.00248485,0.01460725,-0.99989022
1322937598.42054009,-0.00239751,0.01453104,-0.99989154
1322937598.47003794,-0.00237982,0.01466415,-0.99988964
1322937598.52069974,-0.00255947,0.01482662,-0.99988680
1322937598.57270217,-0.00260404,0.01476207,-0.99988764
1322937598.62073040,-0.00260176,0.01467269,-0.99988897
1322937598.66962552,-0.00239915,0.01465880,-0.99988968
1322937598.72159600,-0.00244794,0.01467701,-0.99988929
1322937598.76961064,-0.00229884,0.01443833,-0.99989312
1322937598.82155704,-0.00245099,0.01450748,-0.99989176
1322937598.87357759,-0.00231375,0.01444796,-0.99989295
1322937598.92060590,-0.00213953,0.01416584,-0.99989737
1322937598.97254944,-0.00217490,0.01426248,-0.99989592
1322937599.02069902,-0.00210133,0.01409360,-0.99989847
1322937599.06964946,-0.00196422,0.01415787,-0.99989784
1322937599.12109256,-0.00194379,0.01441831,-0.99989416
1322937599.16965485,-0.00214651,0.01437837,-0.99989432
1322937599.22163987,-0.00222057,0.01423585,-0.99989620
1322937599.27255678,-0.00206668,0.01415665,-0.99989765
1322937599.32068706,-0.00181471,0.01425535,-0.99989674
1322937599.37359643,-0.00172408,0.01408099,-0.99989937
1322937599.42059493,-0.00167227,0.01397779,-0.99990091
1322937599.46959734,-0.00148448,0.01401194,-0.99990073
1322937599.52060676,-0.00152082,0.01414348,-0.99989882
1322937599.56970286,-0.00153143,0.01422062,-0.99989771
1322937599.62069249,-0.00144681,0.01426013,-0.99989727
1322937599.67262626,-0.00128798,0.01449620,-0.99989410
1322937599.72155619,-0.00147681,0.01450352,-0.99989373
1322937599.76964521,-0.00138006,0.01460020,-0.99989246
1322937599.82156539,-0.00139244,0.01448876,-0.99989406
1322937599.86963773,-0.00168011,0.01444727,-0.99989422
1322937599.92073298,-0.00169987,0.01468908,-0.99989066
1322937599.97364807,-0.00179562,0.01472351,-0.99988999
1322937600.02058005,-0.00178059,0.01477138,-0.99988931
1322937600.07268429,-0.00170583,0.01467037,-0.99989093
1322937600.12150788,-0.00169345,0.01472527,-0.99989014
1322937600.17364264,-0.00187380,0.01463409,-0.99989116
1322937600.21359897,-0.00168377,0.01450285,-0.99989341
1322937600.27368379,-0.00147130,0.01454848,-0.99989308
1322937600.31362152,-0.00119539,0.01474336,-0.99989060
1322937600.36958694,-0.00101229,0.01450946,-0.99989422
1322937600.42068481,-0.00093480,0.01479834,-0.99989006
1322937600.46962500,-0.00104591,0.01478524,-0.99989015
1322937600.52130246,-0.00079354,0.01450105,-0.99989454
1322937600.57266784,-0.00071956,0.01452000,-0.99989432
1322937600.62052917,-0.00082208,0.01445813,-0.99989514
1322937600.67368674,-0.00086327,0.01450029,-0.99989449
1322937600.71364260,-0.00089099,0.01473142,-0.99989109
1322937600.77360964,-0.00065321,0.01482035,-0.99988996
1322937600.82079768,-0.00071575,0.01495581,-0.99988790
1322937600.87268257,-0.00081705,0.01496935,-0.99988762
1322937600.91361356,-0.00062498,0.01526517,-0.99988329
1322937600.96960282,-0.00074040,0.01530200,-0.99988264
1322937601.02055907,-0.00095116,0.01557416,-0.99987826
1322937601.07359934,-0.00092696,0.01538995,-0.99988114
1322937601.12061644,-0.00094135,0.01545105,-0.99988018
1322937601.17359209,-0.00113259,0.01563304,-0.99987716
1322937601.22051883,-0.00121958,0.01585961,-0.99987348
1322937601.26958823,-0.00125402,0.01590453,-0.99987273
1322937601.32064700,-0.00086957,0.01607285,-0.99987045
1322937601.36959624,-0.00084623,0.01625492,-0.99986752
1322937601.42051697,-0.00068121,0.01627529,-0.99986732
1322937601.46958637,-0.00072973,0.01627543,-0.99986728
1322937601.51260328,-0.00049828,0.01656843,-0.99986261
1322937601.57358384,-0.00043614,0.01664573,-0.99986136
1322937601.61457253,-0.00039234,0.01679462,-0.99985888
1322937601.67356777,-0.00058934,0.01687888,-0.99985737
1322937601.72231603,-0.00078407,0.01678690,-0.99985878
1322937601.77357745,-0.00091254,0.01688436,-0.99985703
1322937601.82255650,-0.00083003,0.01693462,-0.99985625
1322937601.87251067,-0.00070575,0.01689775,-0.99985697
1322937601.92055154,-0.00072401,0.01660420,-0.99986188
1322937601.97261310,-0.00078168,0.01659760,-0.99986194
1322937602.02053714,-0.00074780,0.01669879,-0.99986029
1322937602.07251024,-0.00076073,0.01667833,-0.99986062
1322937602.11357355,-0.00068326,0.01683709,-0.99985801
1322937602.17255855,-0.00043618,0.01676604,-0.99985934
1322937602.22181988,-0.00040623,0.01689610,-0.99985717
1322937602.27251887,-0.00077937,0.01697717,-0.99985557
1322937602.31061792,-0.00083471,0.01705581,-0.99985419
1322937602.37250543,-0.00091897,0.01699082,-0.99985522
1322937602.41357136,-0.00064703,0.01708395,-0.99985385
1322937602.47251964,-0.00058668,0.01714740,-0.99985280
1322937602.52059388,-0.00062013,0.01723890,-0.99985121
1322937602.57278037,-0.00061681,0.01720690,-0.99985176
1322937602.62160969,-0.00063906,0.01723701,-0.99985123
1322937602.67302752,-0.00073079,0.01720171,-0.99985177
1322937602.71361351,-0.00036804,0.01717557,-0.99985242
1322937602.76061821,-0.00039209,0.01712492,-0.99985328
1322937602.81260061,-0.00043906,0.01724924,-0.99985112
1322937602.87257886,-0.00038149,0.01742767,-0.99984805
1322937602.91359711,-0.00027219,0.01750907,-0.99984667
1322937602.97349787,-0.00034448,0.01744019,-0.99984785
1322937603.02159667,0.00004850,0.01729723,-0.99985039
1322937603.07252598,0.00013953,0.01742237,-0.99984821
1322937603.10971904,0.00038460,0.01743422,-0.99984794
1322937603.17355919,0.00020030,0.01757378,-0.99984555
1322937603.22299719,0.00012846,0.01750550,-0.99984676
1322937603.27355003,0.00032504,0.01731316,-0.99985006
1322937603.32062531,0.00022835,0.01724521,-0.99985126
1322937603.37252402,0.00006074,0.01742543,-0.99984816
1322937603.42057276,0.00001429,0.01745395,-0.99984767
1322937603.47403526,-0.00015255,0.01752167,-0.99984647
1322937603.52056837,-0.00035118,0.01715228,-0.99985283
1322937603.57356739,-0.00006176,0.01713645,-0.99985316
1322937603.62056518,0.00017544,0.01706290,-0.99985440
1322937603.67255211,0.00015333,0.01710768,-0.99985364
1322937603.72057104,0.00015371,0.01710121,-0.99985375
1322937603.77255583,0.00018116,0.01716260,-0.99985270
1322937603.82059407,0.00013133,0.01728502,-0.99985059
1322937603.87357879,0.00013772,0.01699524,-0.99985556
1322937603.92094469,0.00011767,0.01687810,-0.99985755
1322937603.97252679,0.00007437,0.01690862,-0.99985704
1322937604.02057028,0.00003834,0.01670269,-0.99986050
1322937604.06958866,0.00000415,0.01681301,-0.99985865
1322937604.11255884,-0.00025317,0.01649956,-0.99986384
1322937604.17358184,-0.00041857,0.01657505,-0.99986254
1322937604.21359730,-0.00053150,0.01642076,-0.99986503
1322937604.27256870,-0.00053982,0.01645654,-0.99986444
1322937604.31356931,-0.00058765,0.01631041,-0.99986680
1322937604.37361717,-0.00065231,0.01642161,-0.99986494
1322937604.42056012,-0.00065818,0.01668306,-0.99986061
1322937604.47255421,-0.00082744,0.01663006,-0.99986137
1322937604.52056432,-0.00051765,0.01651655,-0.99986346
1322937604.57363439,-0.00053315,0.01669727,-0.99986045
1322937604.61450839,-0.00063638,0.01674837,-0.99985953
1322937604.67357135,-0.00039864,0.01681571,-0.99985853
1322937604.72099948,-0.00038279,0.01668216,-0.99986077
1322937604.77253866,-0.00001916,0.01649062,-0.99986402
