Time_in_sec,gx,gy,gz
1322941240.56956005,0.00526816,0.00418791,-0.99997735
1322941240.61770082,0.00538774,0.00416831,-0.99997680
1322941240.66865468,0.00564875,0.00405929,-0.99997581
1322941240.71754384,0.00582793,0.00398542,-0.99997508
1322941240.76737881,0.00601808,0.00401819,-0.99997382
1322941240.81656265,0.00616401,0.00407513,-0.99997270
1322941240.86865377,0.00610265,0.00413735,-0.99997282
1322941240.91667843,0.00612975,0.00420052,-0.99997239
1322941240.96865916,0.00622782,0.00427196,-0.99997148
1322941241.01674342,0.00617806,0.00453958,-0.99997061
1322941241.06869030,0.00610286,0.00447951,-0.99997134
1322941241.11716223,0.00628663,0.00483748,-0.99996854
1322941241.16571522,0.00634955,0.00471265,-0.99996874
1322941241.21766472,0.00632953,0.00463601,-0.99996922
1322941241.26857424,0.00605354,0.00455346,-0.99997131
1322941241.31665754,0.00620446,0.00455826,-0.99997036
1322941241.36857343,0.00639327,0.00449947,-0.99996944
1322941241.41759658,0.00630553,0.00436587,-0.99997059
1322941241.46571517,0.00643651,0.00440053,-0.99996960
1322941241.51772428,0.00603726,0.00441406,-0.99997203
1322941241.56856132,0.00582700,0.00438217,-0.99997342
1322941241.61657810,0.00578790,0.00441468,-0.99997351
1322941241.66573262,0.00566360,0.00442000,-0.99997419
1322941241.71667147,0.00527507,0.00458630,-0.99997557
1322941241.76680303,0.00505543,0.00454330,-0.99997690
1322941241.81665087,0.00507463,0.00441884,-0.99997736
1322941241.86857152,0.00484925,0.00457869,-0.99997776
1322941241.91666794,0.00481737,0.00441507,-0.99997865
1322941241.96879578,0.00476494,0.00460385,-0.99997805
1322941242.01769567,0.00465002,0.00452316,-0.99997896
1322941242.06682730,0.00461473,0.00465555,-0.99997851
1322941242.11666131,0.00469446,0.00495030,-0.99997673
1322941242.16881728,0.00456787,0.00475344,-0.99997827
1322941242.21667361,0.00464574,0.00491250,-0.99997714
1322941242.26568890,0.00465861,0.00489069,-0.99997719
1322941242.31655502,0.00457141,0.00511748,-0.99997646
1322941242.36859584,0.00465409,0.00496468,-0.99997685
1322941242.41769648,0.00442981,0.00499643,-0.99997771
1322941242.46973157,0.00436782,0.00508330,-0.99997754
1322941242.51768589,0.00424325,0.00508341,-0.99997808
1322941242.56970310,0.00421932,0.00527829,-0.99997717
1322941242.61665511,0.00433495,0.00532737,-0.99997641
1322941242.66568017,0.00443486,0.00538021,-0.99997569
1322941242.71769667,0.00438675,0.00537966,-0.99997591
1322941242.76569319,0.00447236,0.00547597,-0.99997501
1322941242.81669831,0.00450826,0.00578608,-0.99997310
1322941242.86568880,0.00453525,0.00582967,-0.99997272
1322941242.91773152,0.00445368,0.00565535,-0.99997409
1322941242.96855140,0.00446926,0.00550018,-0.99997489
1322941243.01652932,0.00432125,0.00561319,-0.99997491
1322941243.06930614,0.00448241,0.00575793,-0.99997338
1322941243.11767769,0.00459476,0.00552617,-0.99997417
1322941243.16960788,0.00450299,0.00555053,-0.99997446
1322941243.21657252,0.00460429,0.00568772,-0.99997322
1322941243.26901245,0.00472000,0.00547572,-0.99997387
1322941243.31766033,0.00497102,0.00527995,-0.99997371
1322941243.36967897,0.00499798,0.00527789,-0.99997358
1322941243.41767454,0.00483673,0.00515033,-0.99997504
1322941243.46678162,0.00493714,0.00529019,-0.99997382
1322941243.51766276,0.00504415,0.00542610,-0.99997256
1322941243.56566548,0.00501374,0.00510530,-0.99997440
1322941243.61770010,0.00494147,0.00500032,-0.99997529
1322941243.66855955,0.00481174,0.00507810,-0.99997553
1322941243.70966244,0.00467406,0.00505562,-0.99997630
1322941243.76953840,0.00462339,0.00495219,-0.99997705
1322941243.81773877,0.00438647,0.00492813,-0.99997824
1322941243.86570406,0.00440865,0.00480395,-0.99997874
1322941243.90859914,0.00469555,0.00485073,-0.99997721
1322941243.96853042,0.00468541,0.00491311,-0.99997695
1322941244.01766133,0.00484129,0.00493268,-0.99997612
1322941244.06853962,0.00448310,0.00485263,-0.99997818
1322941244.11669254,0.00451645,0.00478863,-0.99997834
1322941244.16913605,0.00445545,0.00488937,-0.99997812
1322941244.20918369,0.00455274,0.00483675,-0.99997794
1322941244.26572466,0.00453565,0.00487780,-0.99997782
1322941244.31656218,0.00448666,0.00473644,-0.99997872
1322941244.36567330,0.00455291,0.00472371,-0.99997848
1322941244.41767907,0.00463302,0.00472209,-0.99997812
1322941244.46564817,0.00432368,0.00460557,-0.99998005
1322941244.50870657,0.00460011,0.00467431,-0.99997849
1322941244.56965399,0.00464704,0.00446034,-0.99997926
1322941244.61670876,0.00473308,0.00457718,-0.99997832
1322941244.66566944,0.00476391,0.00469263,-0.99997764
1322941244.71653533,0.00486202,0.00466967,-0.99997728
1322941244.76565170,0.00472703,0.00469488,-0.99997781
1322941244.81660104,0.00470701,0.00468866,-0.99997793
1322941244.85739565,0.00477938,0.00474095,-0.99997734
1322941244.91669059,0.00484628,0.00476686,-0.99997690
1322941244.96567273,0.00499905,0.00459176,-0.99997696
1322941245.01764321,0.00508386,0.00468577,-0.99997610
1322941245.06564736,0.00534379,0.00461912,-0.99997505
1322941245.10862231,0.00530851,0.00461722,-0.99997525
1322941245.16564751,0.00529991,0.00448331,-0.99997591
1322941245.21670508,0.00542490,0.00445068,-0.99997538
1322941245.26866579,0.00540491,0.00447444,-0.99997538
1322941245.31664276,0.00524186,0.00460461,-0.99997566
1322941245.36677623,0.00542953,0.00472371,-0.99997410
1322941245.41673994,0.00577750,0.00467540,-0.99997238
1322941245.45767736,0.00559026,0.00457010,-0.99997393
1322941245.51657605,0.00568889,0.00452416,-0.99997358
1322941245.56856751,0.00573064,0.00442290,-0.99997380
1322941245.61757779,0.00571277,0.00467600,-0.99997275
1322941245.65773296,0.00565164,0.00467348,-0.99997311
1322941245.70869803,0.00543797,0.00477864,-0.99997380
1322941245.76565599,0.00524322,0.00463670,-0.99997550
1322941245.81765366,0.00520497,0.00459869,-0.99997588
1322941245.85753250,0.00530985,0.00459750,-0.99997533
1322941245.90955377,0.00518598,0.00457457,-0.99997609
1322941245.95764947,0.00524232,0.00449927,-0.99997614
1322941246.01669860,0.00531690,0.00435161,-0.99997640
1322941246.06651735,0.00541225,0.00456909,-0.99997492
1322941246.11671209,0.00565323,0.00452048,-0.99997380
1322941246.16565609,0.00561950,0.00435624,-0.99997472
1322941246.20933318,0.00556602,0.00442965,-0.99997470
1322941246.26565456,0.00562441,0.00424002,-0.99997519
