Time_in_sec,gx,gy,gz
1322933864.92553949,-0.01253610,-0.00197008,-0.99991948
1322933864.96555424,-0.01247551,-0.00218363,-0.99991979
1322933865.01294780,-0.01262388,-0.00210168,-0.99991811
1322933865.06560802,-0.01246067,-0.00232989,-0.99991965
1322933865.11422491,-0.01236522,-0.00220737,-0.99992111
1322933865.16563702,-0.01261276,-0.00212943,-0.99991819
1322933865.21268821,-0.01246715,-0.00236315,-0.99991949
1322933865.27287197,-0.01248198,-0.00225152,-0.99991956
1322933865.32468319,-0.01239610,-0.00234348,-0.99992042
1322933865.37260151,-0.01212281,-0.00236862,-0.99992371
1322933865.41353202,-0.01194614,-0.00268291,-0.99992504
1322933865.47285032,-0.01186308,-0.00255923,-0.99992636
1322933865.51264739,-0.01202198,-0.00273031,-0.99992401
1322933865.56555295,-0.01195231,-0.00265603,-0.99992504
1322933865.62466526,-0.01159600,-0.00238643,-0.99992992
1322933865.67257333,-0.01187731,-0.00283446,-0.99992544
1322933865.71263671,-0.01190530,-0.00279358,-0.99992523
1322933865.77273202,-0.01197083,-0.00294188,-0.99992402
1322933865.81269860,-0.01195279,-0.00317331,-0.99992353
1322933865.86471677,-0.01214916,-0.00311212,-0.99992135
1322933865.91255498,-0.01205693,-0.00336060,-0.99992167
1322933865.96497750,-0.01220931,-0.00321015,-0.99992031
1322933866.02560687,-0.01244064,-0.00330652,-0.99991715
1322933866.07255554,-0.01250727,-0.00322474,-0.99991658
1322933866.11308074,-0.01255431,-0.00321430,-0.99991603
1322933866.17272639,-0.01246806,-0.00335523,-0.99991664
1322933866.22560549,-0.01237344,-0.00322843,-0.99991823
1322933866.26667428,-0.01265726,-0.00347893,-0.99991384
1322933866.32555556,-0.01280433,-0.00356770,-0.99991166
1322933866.36659098,-0.01260013,-0.00392354,-0.99991292
1322933866.41265106,-0.01281795,-0.00368680,-0.99991105
1322933866.47262096,-0.01259652,-0.00367980,-0.99991389
1322933866.52454972,-0.01254435,-0.00348562,-0.99991524
1322933866.56562448,-0.01256426,-0.00352901,-0.99991484
1322933866.62558389,-0.01245860,-0.00355009,-0.99991609
1322933866.67262912,-0.01241829,-0.00326563,-0.99991756
1322933866.72557926,-0.01232340,-0.00327738,-0.99991869
1322933866.77259088,-0.01224634,-0.00351969,-0.99991882
1322933866.82463741,-0.01242218,-0.00360857,-0.99991633
1322933866.87358284,-0.01257666,-0.00373955,-0.99991392
1322933866.92461705,-0.01269083,-0.00372705,-0.99991252
1322933866.96560144,-0.01287747,-0.00352337,-0.99991087
1322933867.02460003,-0.01301052,-0.00360336,-0.99990887
1322933867.06454158,-0.01318125,-0.00348698,-0.99990704
1322933867.12558436,-0.01324245,-0.00350879,-0.99990616
1322933867.17355919,-0.01350821,-0.00326848,-0.99990342
1322933867.22456574,-0.01341319,-0.00330248,-0.99990459
1322933867.27357030,-0.01357444,-0.00335269,-0.99990224
1322933867.32556081,-0.01364289,-0.00329663,-0.99990150
1322933867.36566973,-0.01368956,-0.00331086,-0.99990081
1322933867.42461371,-0.01372238,-0.00326314,-0.99990052
1322933867.46520758,-0.01391511,-0.00317124,-0.99989815
1322933867.52561474,-0.01402796,-0.00326210,-0.99989628
1322933867.56465769,-0.01354143,-0.00346997,-0.99990229
1322933867.62467670,-0.01381046,-0.00360196,-0.99989814
1322933867.67285919,-0.01390526,-0.00354932,-0.99989702
1322933867.72255874,-0.01392369,-0.00356923,-0.99989669
1322933867.76459599,-0.01372614,-0.00367741,-0.99989903
1322933867.81295419,-0.01383120,-0.00362121,-0.99989779
1322933867.87658453,-0.01372828,-0.00364112,-0.99989913
1322933867.92563581,-0.01374107,-0.00366931,-0.99989885
1322933867.96598101,-0.01359530,-0.00352401,-0.99990137
1322933868.02564025,-0.01385116,-0.00354649,-0.99989778
1322933868.07356882,-0.01373875,-0.00361376,-0.99989909
1322933868.11378431,-0.01373460,-0.00375954,-0.99989861
1322933868.16468334,-0.01368996,-0.00344215,-0.99990036
1322933868.22558570,-0.01360601,-0.00345063,-0.99990148
1322933868.27652097,-0.01395242,-0.00345788,-0.99989668
1322933868.32461596,-0.01403930,-0.00371892,-0.99989453
1322933868.36558890,-0.01454824,-0.00374785,-0.99988714
1322933868.42655516,-0.01458317,-0.00364325,-0.99988702
1322933868.47656727,-0.01459307,-0.00390768,-0.99988588
1322933868.52557063,-0.01464652,-0.00392128,-0.99988504
1322933868.57334590,-0.01466295,-0.00410353,-0.99988407
