Time_in_sec,gx,gy,gz
1322942646.56851315,-0.00997865,-0.00829314,-0.99991582
1322942646.62164712,-0.01018974,-0.00857102,-0.99991135
1322942646.67265344,-0.01022592,-0.00873534,-0.99990956
1322942646.72155190,-0.01025817,-0.00859528,-0.99991044
1322942646.76166773,-0.01028175,-0.00865990,-0.99990964
1322942646.80964279,-0.01012282,-0.00874036,-0.99991056
1322942646.86965799,-0.01022424,-0.00862711,-0.99991051
1322942646.91368675,-0.01041039,-0.00866564,-0.99990826
1322942646.96167731,-0.01057686,-0.00861402,-0.99990696
1322942647.01251554,-0.01046819,-0.00871298,-0.99990725
1322942647.06114340,-0.01050232,-0.00857262,-0.99990810
1322942647.11316109,-0.01056808,-0.00863221,-0.99990690
1322942647.16158676,-0.01058874,-0.00853921,-0.99990748
1322942647.21264935,-0.01051895,-0.00873614,-0.99990651
1322942647.26188612,-0.01034931,-0.00863856,-0.99990913
1322942647.31354737,-0.01022444,-0.00857911,-0.99991093
1322942647.36061072,-0.01035702,-0.00865390,-0.99990892
1322942647.41264057,-0.01031343,-0.00869538,-0.99990901
1322942647.46863937,-0.01040233,-0.00908884,-0.99990459
1322942647.50964403,-0.01036468,-0.00888429,-0.99990682
1322942647.56856155,-0.01027775,-0.00891207,-0.99990747
1322942647.62067246,-0.01025796,-0.00890660,-0.99990772
1322942647.66165757,-0.01001926,-0.00857830,-0.99991301
1322942647.72055101,-0.01017587,-0.00857605,-0.99991145
1322942647.76855922,-0.01017597,-0.00835241,-0.99991334
1322942647.80964422,-0.01026230,-0.00857016,-0.99991061
1322942647.86965823,-0.01025728,-0.00860460,-0.99991037
1322942647.92168093,-0.01019776,-0.00859711,-0.99991104
1322942647.96168137,-0.01026988,-0.00864666,-0.99990988
1322942648.01364779,-0.01033094,-0.00858461,-0.99990978
1322942648.06852365,-0.01033863,-0.00880078,-0.99990783
1322942648.11367369,-0.01036863,-0.00893180,-0.99990635
1322942648.17253995,-0.01025364,-0.00882772,-0.99990846
1322942648.20911813,-0.01036280,-0.00886349,-0.99990702
1322942648.26958060,-0.01046694,-0.00892368,-0.99990540
1322942648.31364775,-0.01040753,-0.00904975,-0.99990489
1322942648.36064219,-0.01054924,-0.00895433,-0.99990426
1322942648.40965295,-0.01087941,-0.00906296,-0.99989975
1322942648.46166897,-0.01091910,-0.00898464,-0.99990002
1322942648.52065730,-0.01060728,-0.00898347,-0.99990339
1322942648.56164527,-0.01054150,-0.00945108,-0.99989977
1322942648.62063694,-0.01034091,-0.00919786,-0.99990423
1322942648.66052556,-0.01049421,-0.00923215,-0.99990231
1322942648.71265411,-0.01052854,-0.00913136,-0.99990288
1322942648.76064658,-0.01058137,-0.00910235,-0.99990259
1322942648.82065630,-0.01061228,-0.00899293,-0.99990325
1322942648.86054778,-0.01051711,-0.00884173,-0.99990560
1322942648.91263962,-0.01081016,-0.00896362,-0.99990139
1322942648.96966147,-0.01106025,-0.00903910,-0.99989798
1322942649.00966835,-0.01129303,-0.00893396,-0.99989632
1322942649.06155705,-0.01115933,-0.00908374,-0.99989647
1322942649.11265135,-0.01126373,-0.00916120,-0.99989459
1322942649.16166449,-0.01129062,-0.00943550,-0.99989174
1322942649.21364474,-0.01133366,-0.00959818,-0.99988971
1322942649.26063967,-0.01147659,-0.00986517,-0.99988548
1322942649.32065654,-0.01159654,-0.00973411,-0.99988538
1322942649.36166549,-0.01181626,-0.00935891,-0.99988639
1322942649.41013646,-0.01163527,-0.00931631,-0.99988891
1322942649.46966743,-0.01170758,-0.00928263,-0.99988838
1322942649.51265359,-0.01172777,-0.00919517,-0.99988895
1322942649.56054950,-0.01173190,-0.00916557,-0.99988917
1322942649.62064815,-0.01179843,-0.00919004,-0.99988816
1322942649.66068959,-0.01196151,-0.00909121,-0.99988713
1322942649.72065425,-0.01192390,-0.00899642,-0.99988844
1322942649.76967478,-0.01202196,-0.00892754,-0.99988788
1322942649.82164574,-0.01197663,-0.00882451,-0.99988934
1322942649.86967850,-0.01212124,-0.00882970,-0.99988755
1322942649.92052817,-0.01210669,-0.00899338,-0.99988627
1322942649.97265816,-0.01192701,-0.00903063,-0.99988809
1322942650.02065039,-0.01188602,-0.00914227,-0.99988756
1322942650.07364464,-0.01188532,-0.00893407,-0.99988945
1322942650.11365843,-0.01192667,-0.00884517,-0.99988975
1322942650.16966248,-0.01199160,-0.00892931,-0.99988823
1322942650.21265316,-0.01178071,-0.00866536,-0.99989306
1322942650.26965213,-0.01167559,-0.00876169,-0.99989345
1322942650.30967617,-0.01169119,-0.00860817,-0.99989460
1322942650.37264180,-0.01191652,-0.00854353,-0.99989250
1322942650.41364908,-0.01185399,-0.00855990,-0.99989310
1322942650.47263932,-0.01167215,-0.00834324,-0.99989707
1322942650.51372647,-0.01151553,-0.00837284,-0.99989864
1322942650.57255459,-0.01133115,-0.00835468,-0.99990090
1322942650.62202215,-0.01125487,-0.00815984,-0.99990337
1322942650.66172123,-0.01135642,-0.00818897,-0.99990198
1322942650.71257734,-0.01138005,-0.00815564,-0.99990199
1322942650.76954794,-0.01118410,-0.00787989,-0.99990641
1322942650.82164931,-0.01119109,-0.00783299,-0.99990670
1322942650.86171746,-0.01131395,-0.00765195,-0.99990672
1322942650.91364956,-0.01126527,-0.00765900,-0.99990721
1322942650.96175504,-0.01148229,-0.00756363,-0.99990547
1322942651.01264262,-0.01139908,-0.00745877,-0.99990721
1322942651.06075096,-0.01141445,-0.00746346,-0.99990700
1322942651.11265302,-0.01131069,-0.00741228,-0.99990856
1322942651.16053081,-0.01139690,-0.00722542,-0.99990895
1322942651.20973396,-0.01139324,-0.00721702,-0.99990905
1322942651.27264261,-0.01134444,-0.00694701,-0.99991152
1322942651.31369424,-0.01129882,-0.00687306,-0.99991254
1322942651.37264967,-0.01133453,-0.00685600,-0.99991226
1322942651.42064500,-0.01146330,-0.00688193,-0.99991061
1322942651.46172428,-0.01150016,-0.00665351,-0.99991173
1322942651.50972223,-0.01157393,-0.00648012,-0.99991202
1322942651.56957507,-0.01172051,-0.00645854,-0.99991045
1322942651.62168956,-0.01185169,-0.00665355,-0.99990763
1322942651.66467571,-0.01207925,-0.00646997,-0.99990611
1322942651.72055531,-0.01213720,-0.00658062,-0.99990469
1322942651.76970863,-0.01208849,-0.00626661,-0.99990729
1322942651.81256557,-0.01183007,-0.00631340,-0.99991009
1322942651.86975145,-0.01176133,-0.00630337,-0.99991097
1322942651.92169929,-0.01165384,-0.00613730,-0.99991326
1322942651.97264671,-0.01166838,-0.00603992,-0.99991368
1322942652.01372170,-0.01165209,-0.00625443,-0.99991255
1322942652.06895661,-0.01159123,-0.00619827,-0.99991361
1322942652.10968018,-0.01145766,-0.00627379,-0.99991468
1322942652.16052341,-0.01157718,-0.00620702,-0.99991372
1322942652.22064090,-0.01143778,-0.00636585,-0.99991432
1322942652.26978207,-0.01116677,-0.00630636,-0.99991776
1322942652.30956936,-0.01134295,-0.00627854,-0.99991596
1322942652.36066103,-0.01129535,-0.00632353,-0.99991621
1322942652.42052960,-0.01122258,-0.00619203,-0.99991785
1322942652.46884036,-0.01124971,-0.00617123,-0.99991768
1322942652.51264858,-0.01132779,-0.00617879,-0.99991675
1322942652.56052732,-0.01120834,-0.00624497,-0.99991768
1322942652.62055397,-0.01118837,-0.00622573,-0.99991803
1322942652.66063404,-0.01126971,-0.00626832,-0.99991685
1322942652.72054338,-0.01119351,-0.00625254,-0.99991780
1322942652.77369475,-0.01112745,-0.00612708,-0.99991932
1322942652.82169986,-0.01114553,-0.00607926,-0.99991941
1322942652.86977077,-0.01110434,-0.00598768,-0.99992042
1322942652.90970111,-0.01130697,-0.00593877,-0.99991844
1322942652.97265315,-0.01117524,-0.00574949,-0.99992103
1322942653.01265621,-0.01152402,-0.00562317,-0.99991779
1322942653.06973624,-0.01160104,-0.00586648,-0.99991550
1322942653.12054062,-0.01132468,-0.00563564,-0.99991999
1322942653.17264628,-0.01125094,-0.00600074,-0.99991870
1322942653.22056484,-0.01128769,-0.00599239,-0.99991834
1322942653.27265739,-0.01114388,-0.00576735,-0.99992127
1322942653.32066011,-0.01109864,-0.00589820,-0.99992101
1322942653.36173463,-0.01071807,-0.00570177,-0.99992630
1322942653.42064762,-0.01061770,-0.00581412,-0.99992673
1322942653.47269654,-0.01058827,-0.00575488,-0.99992738
1322942653.52082372,-0.01037896,-0.00587204,-0.99992890
1322942653.56970739,-0.01053200,-0.00596249,-0.99992676
1322942653.62053847,-0.01025042,-0.00597050,-0.99992964
1322942653.66051769,-0.01033096,-0.00615032,-0.99992772
1322942653.72077942,-0.01039760,-0.00611392,-0.99992725
1322942653.76866889,-0.01008766,-0.00652586,-0.99992782
1322942653.82175970,-0.01008757,-0.00645777,-0.99992827
1322942653.86865807,-0.01006188,-0.00654569,-0.99992795
1322942653.90970492,-0.01006911,-0.00659611,-0.99992755
1322942653.96076608,-0.01011914,-0.00662550,-0.99992685
1322942654.02066398,-0.00993792,-0.00662057,-0.99992870
1322942654.07370019,-0.00994074,-0.00645755,-0.99992974
1322942654.11368442,-0.00996964,-0.00627395,-0.99993062
1322942654.16064286,-0.01004868,-0.00637921,-0.99992916
1322942654.22071600,-0.01020778,-0.00627019,-0.99992824
1322942654.27369094,-0.01032156,-0.00637355,-0.99992642
1322942654.30969787,-0.01060679,-0.00630648,-0.99992386
1322942654.36969066,-0.01075045,-0.00644846,-0.99992142
1322942654.42055082,-0.01060199,-0.00629513,-0.99992398
1322942654.47270274,-0.01040125,-0.00613985,-0.99992706
1322942654.52170300,-0.01006753,-0.00610089,-0.99993071
1322942654.57268834,-0.00990009,-0.00587305,-0.99993375
1322942654.62069511,-0.01021996,-0.00591123,-0.99993030
1322942654.66074133,-0.01024863,-0.00589827,-0.99993009
1322942654.72068644,-0.01021519,-0.00577285,-0.99993116
1322942654.76869178,-0.01016494,-0.00549599,-0.99993323
1322942654.82053924,-0.00998408,-0.00547092,-0.99993519
1322942654.86069632,-0.00998441,-0.00574757,-0.99993364
1322942654.91268706,-0.01005218,-0.00583737,-0.99993244
1322942654.97269201,-0.01018107,-0.00587053,-0.99993094
1322942655.02053213,-0.01000417,-0.00595788,-0.99993221
1322942655.06070471,-0.01018989,-0.00580127,-0.99993125
1322942655.12069631,-0.01026905,-0.00565795,-0.99993126
1322942655.16880846,-0.01032267,-0.00567148,-0.99993064
1322942655.22069192,-0.01024268,-0.00579673,-0.99993074
1322942655.27259421,-0.01031295,-0.00587029,-0.99992959
1322942655.32068753,-0.01013644,-0.00576815,-0.99993199
1322942655.37315965,-0.01006882,-0.00574109,-0.99993283
1322942655.40857935,-0.01002666,-0.00536107,-0.99993536
1322942655.46056819,-0.01003028,-0.00520094,-0.99993617
1322942655.52068734,-0.01011915,-0.00536659,-0.99993440
1322942655.57270432,-0.00974061,-0.00535995,-0.99993819
1322942655.62069511,-0.00957074,-0.00537382,-0.99993976
1322942655.66156960,-0.00980316,-0.00531289,-0.99993783
1322942655.72166419,-0.00997855,-0.00540326,-0.99993561
1322942655.76168561,-0.00962527,-0.00537418,-0.99993923
1322942655.82068992,-0.00953539,-0.00562227,-0.99993873
1322942655.86165595,-0.00938563,-0.00556821,-0.99994045
1322942655.92055607,-0.00948330,-0.00565766,-0.99993903
1322942655.96869850,-0.00958025,-0.00572555,-0.99993772
1322942656.02160835,-0.00966082,-0.00559835,-0.99993766
1322942656.06961107,-0.00985182,-0.00572791,-0.99993506
1322942656.12069058,-0.00990969,-0.00574040,-0.99993442
1322942656.16057467,-0.00985793,-0.00562160,-0.99993561
1322942656.22069216,-0.00993942,-0.00575887,-0.99993402
1322942656.26167107,-0.00983501,-0.00599957,-0.99993364
1322942656.32160020,-0.00967143,-0.00624301,-0.99993374
1322942656.36166024,-0.00962019,-0.00615502,-0.99993478
1322942656.42069340,-0.00980410,-0.00619102,-0.99993277
1322942656.46869516,-0.00988325,-0.00599313,-0.99993320
1322942656.51367784,-0.00974013,-0.00635291,-0.99993238
1322942656.57257605,-0.00960492,-0.00606361,-0.99993549
1322942656.62059402,-0.00992355,-0.00612787,-0.99993198
1322942656.66165233,-0.00995329,-0.00602574,-0.99993231
1322942656.72056961,-0.00994394,-0.00605441,-0.99993223
1322942656.76965475,-0.00980359,-0.00580983,-0.99993507
1322942656.80958462,-0.00961036,-0.00604685,-0.99993554
1322942656.86965442,-0.00971841,-0.00580818,-0.99993591
1322942656.92165542,-0.00979327,-0.00616825,-0.99993302
1322942656.96967196,-0.00995646,-0.00610540,-0.99993179
1322942657.02069378,-0.00984425,-0.00606100,-0.99993318
1322942657.06125140,-0.00970718,-0.00607211,-0.99993445
1322942657.12165260,-0.00976199,-0.00613066,-0.99993356
1322942657.16958094,-0.00972298,-0.00606717,-0.99993432
1322942657.22055697,-0.00977215,-0.00604192,-0.99993400
1322942657.26168752,-0.00956755,-0.00609636,-0.99993565
1322942657.32057357,-0.00976856,-0.00612362,-0.99993354
1322942657.36865783,-0.00957359,-0.00594263,-0.99993651
