Time_in_sec,Latitude,Longitude,Altitude,Nbsat_max_qualitysignal,Nbsat_locked,valid_data
1322932432.72052217,-0.00064648,0.00006611,132.05485535,0,1,0
1322932432.77256036,-0.00064607,0.00006609,132.31832886,0,1,0
1322932432.82055211,-0.00064645,0.00006610,132.55165100,0,1,0
1322932432.87366366,-0.00064538,0.00006607,132.75746155,0,1,0
1322932432.91364241,-0.00064576,0.00006607,132.99070740,0,1,0
1322932432.97365379,-0.00064549,0.00006606,133.16633606,0,1,0
1322932433.02051044,-0.00064507,0.00006604,133.42979431,0,1,0
1322932433.07364631,-0.00064401,0.00006601,133.63575745,0,1,0
1322932433.12164688,-0.00064439,0.00006602,133.86894226,0,1,0
1322932433.16199565,-0.00064333,0.00006599,134.07496643,0,1,0
1322932433.22065091,-0.00064306,0.00006598,134.25065613,0,1,0
1322932433.27364302,-0.00064265,0.00006596,134.51422119,0,1,0
1322932433.32154799,-0.00064302,0.00006597,134.74736023,0,1,0
1322932433.37365794,-0.00064196,0.00006594,134.95353699,0,1,0
1322932433.41367078,-0.00064234,0.00006594,135.18663025,0,1,0
1322932433.47367120,-0.00064206,0.00006593,135.36235046,0,1,0
1322932433.52166986,-0.00064165,0.00006591,135.62594604,0,1,0
1322932433.57367849,-0.00064060,0.00006588,135.83229065,0,1,0
1322932433.62164450,-0.00064097,0.00006589,136.06529236,0,1,0
1322932433.66155648,-0.00063992,0.00006586,136.27169800,0,1,0
1322932433.72155261,-0.00063964,0.00006585,136.44746399,0,1,0
1322932433.77265000,-0.00063923,0.00006583,136.71113586,0,1,0
1322932433.82064581,-0.00063961,0.00006584,136.94406128,0,1,0
1322932433.87355280,-0.00063855,0.00006581,137.15057373,0,1,0
1322932433.91365600,-0.00063893,0.00006581,137.38343811,0,1,0
1322932433.97264409,-0.00063865,0.00006580,137.55920410,0,1,0
1322932434.02064133,-0.00063824,0.00006578,137.82283020,0,1,0
1322932434.07366514,-0.00063719,0.00006575,138.02944946,0,1,0
1322932434.11365318,-0.00063756,0.00006576,138.26220703,0,1,0
1322932434.16063666,-0.00063729,0.00006575,138.43795776,0,1,0
1322932434.22063637,-0.00063624,0.00006572,138.64463806,0,1,0
1322932434.27365422,-0.00063584,0.00006570,138.90832520,0,1,0
1322932434.32084346,-0.00063621,0.00006570,139.14100647,0,1,0
1322932434.37366915,-0.00063516,0.00006568,139.34782410,0,1,0
1322932434.41352773,-0.00063553,0.00006568,139.58047485,0,1,0
1322932434.47364926,-0.00063526,0.00006567,139.75625610,0,1,0
1322932434.52109313,-0.00063485,0.00006565,140.01992798,0,1,0
1322932434.57264066,-0.00063380,0.00006562,140.22685242,0,1,0
1322932434.62166953,-0.00063417,0.00006563,140.45938110,0,1,0
1322932434.66158867,-0.00063313,0.00006560,140.66635132,0,1,0
1322932434.72154951,-0.00063286,0.00006559,140.84214783,0,1,0
1322932434.77264643,-0.00063245,0.00006557,141.10586548,0,1,0
1322932434.82063437,-0.00063282,0.00006557,141.33831787,0,1,0
1322932434.87263775,-0.00063178,0.00006554,141.54544067,0,1,0
1322932434.91265225,-0.00063215,0.00006555,141.77784729,0,1,0
1322932434.97258854,-0.00063188,0.00006554,141.95365906,0,1,0
1322932435.02064419,-0.00063147,0.00006552,142.21734619,0,1,0
1322932435.07263827,-0.00063043,0.00006549,142.42453003,0,1,0
1322932435.12163544,-0.00063080,0.00006549,142.65679932,0,1,0
1322932435.16223669,-0.00062976,0.00006546,142.86404419,0,1,0
1322932435.22164750,-0.00062949,0.00006545,143.03984070,0,1,0
1322932435.27253389,-0.00062909,0.00006544,143.30354309,0,1,0
1322932435.32165647,-0.00062945,0.00006544,143.53572083,0,1,0
1322932435.37264681,-0.00062842,0.00006541,143.74307251,0,1,0
1322932435.41366029,-0.00062878,0.00006541,143.97520447,0,1,0
1322932435.47263241,-0.00062851,0.00006540,144.15098572,0,1,0
1322932435.52166748,-0.00062811,0.00006539,144.41467285,0,1,0
1322932435.57264924,-0.00062708,0.00006536,144.62214661,0,1,0
1322932435.62167263,-0.00062744,0.00006536,144.85417175,0,1,0
1322932435.66068554,-0.00062641,0.00006533,145.06167603,0,1,0
1322932435.72165060,-0.00062614,0.00006532,145.23748779,0,1,0
1322932435.77256274,-0.00062574,0.00006530,145.50119019,0,1,0
1322932435.82164431,-0.00062610,0.00006531,145.73309326,0,1,0
1322932435.87254596,-0.00062507,0.00006528,145.94070435,0,1,0
1322932435.91263986,-0.00062544,0.00006528,146.17254639,0,1,0
1322932435.97264981,-0.00062517,0.00006527,146.34834290,0,1,0
1322932436.02169275,-0.00062477,0.00006525,146.61206055,0,1,0
1322932436.07263827,-0.00062374,0.00006522,146.81977844,0,1,0
1322932436.12166739,-0.00062410,0.00006522,147.05154419,0,1,0
1322932436.16166568,-0.00062307,0.00006519,147.25930786,0,1,0
1322932436.22169518,-0.00062281,0.00006518,147.43513489,0,1,0
1322932436.27354717,-0.00062241,0.00006517,147.69883728,0,1,0
1322932436.32163858,-0.00062277,0.00006517,147.93048096,0,1,0
1322932436.37369323,-0.00062175,0.00006514,148.13833618,0,1,0
1322932436.41269851,-0.00062211,0.00006514,148.36993408,0,1,0
1322932436.47264433,-0.00062184,0.00006513,148.54571533,0,1,0
1322932436.52065206,-0.00062145,0.00006512,148.80938721,0,1,0
1322932436.57363772,-0.00062042,0.00006509,149.01736450,0,1,0
